timestamp,ES,GE,RZ1,RZ2
2022-11-30 11:00:00,0.0,0.01,0.0,0.0
2022-11-30 12:00:00,0.001,0.017,0.0,0.0
2022-11-30 13:00:00,0.007,0.0,0.0,0.0
2022-11-30 14:00:00,0.002,0.0,0.0,0.0
2022-11-30 15:00:00,0.0,0.0,0.0,0.0
2022-11-30 16:00:00,0.0,0.0,0.0,0.0
2022-11-30 17:00:00,0.046,0.06,0.057,0.067
2022-11-30 18:00:00,0.068,0.11,0.109,0.098
2022-11-30 19:00:00,0.048,0.074,0.083,0.075
2022-11-30 20:00:00,0.024,0.065,0.054,0.044
2022-11-30 21:00:00,0.009,0.028,0.015,0.013
2022-11-30 22:00:00,0.004,0.013,0.003,0.0
2022-11-30 23:00:00,0.004,0.012,0.01,0.005
