#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	H2O_sew2
#d	g/d	g/d	g/d	g/d	g/d	g/d	g/d
181.42013888888889	-45055415725.70801	-1643020.660572795	-265123.78841061005	-7434202.852638323	-8689082.406479945	-16611078.77304737	45055417236.57854
181.42361111111111	-45558436775.20752	-1647561.9814614935	-265856.5924631046	-7469455.321864491	-8806730.501437657	-16893885.119557116	45558436892.16349
181.42708333333334	-46041888427.734375	-1684883.2179354425	-271878.8828941282	-7655353.989055807	-8919011.078294948	-17011771.612961344	46041889315.23914
181.43055555555554	-46506002426.14746	-1719971.8557567236	-277540.9130880167	-7829840.353695184	-9026098.13532932	-17127230.915153693	46506001942.81496
181.43402777777777	-46951978683.47168	-1752998.2520419036	-282870.17248857993	-7993793.470976294	-9128344.890200514	-17240317.45780956	46951979578.31061
181.4375	-47379281616.21094	-1784057.9078254616	-287882.07149001764	-8147743.15368955	-9225755.992770618	-17350474.66087708	47379281413.90978
181.44097222222223	-47790249252.319336	-1813344.1735529627	-292607.80982331897	-8292657.474049293	-9318887.096649304	-17458234.19799737	47790248292.59052
181.44444444444446	-48183043098.44971	-1840882.7533715249	-297051.5352031323	-8428730.520275304	-9407470.52189495	-17562629.722136524	48183043120.96234
181.44791666666666	-48557869148.254395	-1866765.9684756296	-301228.144913113	-8556452.433386514	-9491625.833210498	-17663472.565675687	48557866867.46728
181.45138888888889	-48917781257.629395	-1891188.52080454	-305169.05676618713	-8676776.64280898	-9572024.3920071	-17761637.64382433	48917780090.97559
181.45486111111111	-49107233619.68994	-1908177.4281200045	-307910.4486284552	-8762331.086387513	-9618267.565678632	-17800520.63570445	49107233674.86865
181.45833333333334	-49383141517.63916	-1925854.534687748	-310762.8908246138	-8903246.94284299	-9780711.468833435	-18103504.04218989	49383142170.88069
181.46180555555554	-49676945114.13574	-1943682.407170909	-313639.66115712386	-9040177.732531896	-9938173.258392734	-18397083.17842916	49676946059.25789
181.46527777777777	-49962833404.541016	-1960704.3001321808	-316386.37570314715	-9169126.95595055	-10086317.610236336	-18673250.264799424	49962834175.12329
181.46875	-50233400917.05322	-1976671.140289908	-318962.84309223504	-9289283.31058345	-10224297.167462146	-18930450.167303983	50233400451.39578
181.47222222222223	-50488142967.22412	-1991599.5343546765	-321371.74304359534	-9401032.596524645	-10352575.637909858	-19169553.2383602	50488144745.22563
181.47569444444446	-50727852630.615234	-2005553.359641737	-323623.3830330985	-9504953.792630048	-10471825.674704283	-19391815.58621388	50727855006.51959
181.47916666666666	-50954615592.95654	-2018645.078469733	-325735.91038943426	-9601833.189887293	-10582945.442420883	-19598910.05226329	50954616840.17431
181.48263888888889	-51167803573.6084	-2030877.1328121352	-327709.7191583219	-9691912.404425563	-10686230.097250946	-19791391.93939371	51167802707.4075
181.48611111111111	-51368564987.18262	-2042319.7833766127	-329556.1468630445	-9775732.37492342	-10782301.784551809	-19970421.23340935	51368566652.61806
181.48958333333334	-51559021568.29834	-2053079.281921296	-331292.33867366373	-9853988.61609477	-10871950.935642945	-20137468.94639949	51559021000.53427
181.49305555555554	-51741640090.94238	-2063274.6891181068	-332937.50665314915	-9927425.196373638	-10956019.944693752	-20294101.85453815	51741638472.51906
181.49652777777777	-51918047904.96826	-2072990.099779715	-334505.2206462724	-9996607.647118855	-11035152.893107632	-20441519.010112107	51918045796.58651
181.5	-52088605499.26758	-2092055.0704016064	-337581.6136329866	-10107710.289228795	-11222640.532760425	-20845176.47745976	52088605595.60304
181.50347222222223	-52257906532.2876	-2110086.741945103	-340491.26972296	-10212292.542216465	-11397728.540197227	-21221343.891125984	52257908542.13223
181.50694444444446	-52427362060.546875	-2127221.727154338	-343256.2332453592	-10311138.829250105	-11561707.890888428	-21572782.077149834	52427364151.743065
181.51041666666666	-52600479125.97656	-2143677.704453668	-345911.6295822965	-10405420.367395012	-11716282.564325798	-21903004.76551244	52600478373.18878
181.51388888888889	-52778498840.33203	-2159576.744570713	-348477.1565102743	-10495838.93060871	-11862609.930902291	-22214488.46846011	52778497066.58391
181.51736111111111	-52961096763.61084	-2174971.3216413623	-350961.2814466746	-10582749.752471186	-12001427.859915685	-22508900.49314645	52961097983.59766
181.52083333333334	-53152264022.82715	-2190085.843573291	-353400.21566750854	-10667337.096663935	-12134389.07940397	-22789602.57124796	53152266373.71166
181.52430555555554	-53351537132.26318	-2204957.922819613	-355800.0284549833	-10749870.083477825	-12262087.5250381	-23057952.91031512	53351539115.5819
181.52777777777777	-53555223655.70068	-2219486.7846487337	-358144.45843195496	-10829935.783316333	-12384314.477882467	-23313779.645002004	53555222648.76956
181.53125	-53764214515.686035	-2233757.805521349	-360447.2822545815	-10908023.427178672	-12501872.26628468	-23558796.95106874	53764213805.88956
181.53472222222223	-53980008316.04004	-2247878.972117332	-362725.9250462059	-10984729.324895268	-12615674.808351208	-23794919.96533162	53980006996.43573
181.53819444444446	-54199329757.69043	-2261756.0992463003	-364965.1887420166	-11059656.398412434	-12725477.00319349	-24021862.600587837	54199328729.327576
181.54166666666666	-54420762634.27734	-2285489.4593720976	-368794.890035043	-11085353.506824786	-12770610.356461572	-24107428.698710587	54420763829.19383
181.54513888888889	-54645934295.6543	-2308302.884471989	-372476.147267071	-11113259.377434336	-12817129.712980157	-24195583.840749647	54645934060.04626
181.54861111111111	-54874937438.96484	-2330286.1248259395	-376023.4428696404	-11143279.176372714	-12865017.89625306	-24286297.775953297	54874938779.50254
181.55208333333334	-55105253791.80908	-2351405.791537574	-379431.3890890177	-11174800.960372567	-12913648.085568476	-24378389.082933243	55105253314.44915
181.55555555555554	-55337254142.76123	-2371744.0607125973	-382713.2461604418	-11207812.132230513	-12963077.180276418	-24471966.858098324	55337253966.20943
181.55902777777777	-55574558830.26123	-2391517.48147091	-385903.9572373513	-11242962.602816075	-13014123.437878909	-24568577.39025668	55574557991.91378
181.5625	-55821004486.083984	-2410948.119963819	-389039.3557214343	-11280952.590551384	-13067658.981709396	-24669868.55565729	55821004528.44087
181.56597222222223	-56080638885.49805	-2430263.4339296906	-392156.1450204726	-11322529.3203934	-13124606.46571108	-24777583.533041697	56080641256.06015
181.56944444444446	-56359384346.0083	-2449771.0800416083	-395303.9697339866	-11368818.714034794	-13186326.599906724	-24894292.473741107	56359385940.52262
181.57291666666666	-56659872436.52344	-2469638.025316846	-398509.7722670363	-11420281.256611751	-13253410.550049905	-25021112.769914657	56659871488.59399
181.57638888888889	-56987417793.273926	-2490149.7735708877	-401819.622553484	-11477916.969203254	-13327077.190141125	-25160346.900834315	56987417250.87321
181.57986111111111	-57343354225.15869	-2511417.555824027	-405251.4692352407	-11541922.988781312	-13407613.088264553	-25312537.23269161	57343355844.74432
181.58333333333334	-57730292701.72119	-2535732.5529156523	-409175.02558411664	-11662563.076042574	-13490623.361146923	-25406112.85059395	57730292381.95617
181.58680555555554	-58148150825.50049	-2560849.807040375	-413228.0370451515	-11786224.021999722	-13581421.881247783	-25519121.363062788	58148148773.60334
181.59027777777777	-58596799850.46387	-2586822.427117053	-417419.07346661546	-11913220.586092403	-13679920.242742922	-25650894.05221348	58596800501.30702
181.59375	-59069333839.416504	-2613397.7609918755	-421707.3659782345	-12042452.176510818	-13784451.044782797	-25797853.173183005	59069333422.15724
181.59722222222223	-59558568763.73291	-2640303.193780858	-426048.92445100215	-12172716.360942949	-13893293.43905238	-25956391.754838023	59558568580.50777
181.60069444444446	-60055961036.68213	-2667197.439019287	-430388.6776599304	-12302484.447163306	-14004416.05869308	-26122392.27531601	60055960709.92761
181.60416666666666	-60554460525.512695	-2693798.473164335	-434681.1172606086	-12430492.54676208	-14116143.6794573	-26292463.22349281	60554460632.304565
181.60763888888889	-61049174880.981445	-2719916.2071053456	-438895.5697829079	-12555896.325416226	-14227307.440629452	-26464190.052249268	61049174241.91798
181.61111111111111	-61529886817.93213	-2745121.094289684	-442962.72203310806	-12676743.141776096	-14335501.212756189	-26632877.81742493	61529887695.88945
181.61458333333334	-61991734886.16943	-2769218.6160158683	-446851.1857661969	-12792161.515061576	-14439568.211393476	-26796182.97007527	61991734180.8932
181.61805555555554	-62433287429.80957	-2792164.697694691	-450553.8489461888	-12901971.191904932	-14539155.773197483	-26953281.36231067	62433285401.12155
181.62152777777777	-62849430656.433105	-2813747.4451436303	-454036.51955726754	-13005212.851064837	-14633056.377778707	-27101790.36074293	62849428896.10836
181.625	-63239819526.67236	-2827392.1458599484	-456238.2780819463	-13112158.701881915	-14705936.064050218	-27179058.193565577	63239821287.53711
181.62847222222223	-63603995704.65088	-2840139.1186411413	-458295.1759625478	-13211794.546746911	-14774008.791937578	-27251580.13648867	63603994494.1733
181.63194444444446	-63936402511.59668	-2851721.6857734206	-460164.18111343833	-13303097.204945227	-14835896.849766651	-27316529.114183698	63936400449.79782
181.63541666666666	-64240979576.11084	-2862296.659852122	-461870.5973852288	-13387015.023630168	-14892425.530517736	-27375139.61843443	64240978002.338135
181.63888888888889	-64513941764.83154	-2871679.3695603358	-463384.62554269045	-13462867.31730256	-14942642.002971388	-27425419.55162549	64513939529.44163
181.64236111111111	-64754341506.95801	-2879814.708195353	-464697.3733678864	-13530547.348918753	-14986266.154755382	-27466655.507118497	64754342847.03694
181.64583333333334	-64962915229.79736	-2886723.08770707	-465812.1346072773	-13590287.47289992	-15023410.17699481	-27498873.75778787	64962913168.56723
181.64930555555554	-65140564155.57861	-2892434.1908238013	-466733.6989738406	-13642353.616356904	-15054234.068184145	-27522201.32179262	65140564683.566055
181.65277777777777	-65287782669.06738	-2896959.046552292	-467463.8461482108	-13686918.677821755	-15078800.519112354	-27536593.951859057	65287781633.02044
181.65625	-65404524421.691895	-2900285.37118636	-468000.5939868899	-13724047.34785512	-15097050.961506536	-27541783.417345274	65404526642.425125
181.65972222222223	-65490542221.069336	-2902390.9730323823	-468340.3615574981	-13753758.547864951	-15108875.301161405	-27537406.02280021	65490541077.331215
181.66319444444446	-65544836997.98584	-2903221.7627238794	-468474.4208031715	-13775916.388967736	-15113997.235390058	-27522799.943483103	65544839422.54299
181.66666666666666	-65565812301.63574	-2898340.0468415525	-467686.6893767051	-13759652.341888253	-15076750.205922175	-27419133.425805613	65565812382.042
181.67013888888889	-65554647445.67871	-2892481.642671573	-466741.3559765494	-13738223.379025478	-15035328.362127844	-27310619.937432107	65554649113.35554
181.67361111111111	-65505842399.59717	-2885374.4649122115	-465594.5159290159	-13710371.75618084	-14988258.114287674	-27194403.020061344	65505840220.06493
181.67708333333334	-65418980026.24512	-2876976.7017311123	-464239.42232479306	-13675927.371161131	-14935273.264470275	-27069850.945747145	65418979730.371
