;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;H2O_sew2
182,32638888888889;-33011602878,570557;-1338696,9665492675;-216017,01051135917;-6406856,064469502;-6225310,645578611;-10946698,95630934;33011604058,69324
182,32986111111111;-33142797660,827637;-1337229,866168904;-215780,2738590732;-6413320,771100396;-6250626,531318856;-11008243,46215802;33142798544,269817
182,33333333333334;-33314498519,89746;-1343655,5440281597;-216817,144604544;-6412246,110580569;-6287333,039577039;-11102542,69266849;33314497440,09305
182,33680555555554;-33524800014,49585;-1351021,963547052;-218005,81684509257;-6419288,918585628;-6330849,933711266;-11208693,323235642;33524799374,17085
182,34027777777777;-33773939037,322998;-1359402,011734339;-219358,0518934957;-6434281,696956577;-6381289,352287039;-11327032,367495071;33773937832,119648
182,34375;-34063045978,546143;-1368894,044446299;-220889,72080838025;-6457252,461712477;-6438923,25965314;-11458166,977120426;34063044719,941963
182,34722222222223;-34393493270,87402;-1379596,9450395645;-222616,779767748;-6488291,060019954;-6504061,258910641;-11602763,670262406;34393492647,56097
182,35069444444446;-34764768505,096436;-1391525,449216364;-224541,6065780952;-6527137,265336352;-6576650,398786568;-11760843,246914478;34764768982,15269
182,35416666666666;-35174435806,274414;-1404609,8653595918;-226652,9555466614;-6573177,513597639;-6656267,611952397;-11931762,512990998;35174434582,198326
182,35763888888889;-35618207931,518555;-1418701,6703395732;-228926,8604411584;-6625471,883626873;-6742135,655280022;-12114231,896654263;35618208743,20987
182,36111111111111;-36090371131,89697;-1433591,169170136;-231329,4841160902;-6682832,873058486;-6833199,475759449;-12306447,924506418;36090370092,87158
182,36458333333334;-36585214233,39844;-1449066,5544480644;-233826,6485586649;-6744096,009435948;-6928402,643520828;-12506589,506237308;36585213312,57328
182,36805555555554;-37099106597,90039;-1464996,2989811983;-236397,1300628752;-6808498,784547962;-7027077,712987248;-12713522,36143578;37099107236,10088
182,37152777777777;-37629826068,878174;-1481302,3870277752;-239028,3397249364;-6875549,705353086;-7128820,592616686;-12926579,097727235;37629826905,73881
182,375;-38177122879,02832;-1495042,1423783305;-241245,4366110487;-6910714,356024333;-7245287,590586571;-13206134,72581077;38177122907,06351
182,37847222222223;-38738651275,634766;-1509326,858428746;-243550,47033736572;-6950931,447921113;-7363382,727145731;-13485895,487371117;38738651420,78584
182,38194444444446;-39312235450,74463;-1524043,1007312858;-245925,13670891192;-6995371,935139848;-7482824,060092252;-13765817,414419727;39312234971,71386
182,38541666666666;-39864937019,348145;-1537894,3314379642;-248160,22166385324;-7037836,517635401;-7597448,886476073;-14034928,42323209;39864937669,49477
182,38888888888889;-40421627140,045166;-1551829,9116976482;-250408,9175693932;-7082474,130570607;-7712079,955002855;-14302399,15945317;40421627166,36623
182,39236111111111;-41001723289,489746;-1566574,5549908474;-252788,16682806853;-7132389,831555992;-7830509,1907441;-14575579,840747254;41001722740,43559
182,39583333333334;-41588697052,00195;-1581473,7374153717;-255192,35308293492;-7184418,0932205655;-7949659,943623945;-14849052,388352778;41588697083,1276
182,39930555555554;-42172658157,34863;-1596137,9104724252;-257558,6173716868;-7236643,853615439;-8067703,595835142;-15119621,205184149;42172658377,770775
182,40277777777777;-42746116161,346436;-1610277,0977213166;-259840,16804139424;-7287634,692931814;-8183257,153930373;-15384852,153900398;42746115123,85948
182,40625;-43304804420,47119;-1623729,5826015817;-262010,90991980064;-7336561,028205311;-8295545,609974836;-15643399,35896377;43304802460,66787
182,40972222222223;-43638405990,600586;-1628647,9720396646;-262804,5591245822;-7347933,125537813;-8364292,942620438;-15819173,1160867;43638403978,90673
182,41319444444446;-44042457389,83154;-1636126,0786431604;-264011,2535992372;-7371805,111823143;-8446143,164084138;-16019011,733938102;44042459353,97479
182,41666666666666;-44540565490,72266;-1639677,5495712974;-264584,3318626411;-7404937,699116378;-8566262,310606781;-16309491,151865488;44540564802,48197
182,42013888888889;-45053608131,40869;-1644248,8135248397;-265321,9676369627;-7441282,324407585;-8687381,64263877;-16600214,277824288;45053608519,40238
182,42361111111111;-45555290222,16797;-1648815,32769199;-266058,8369684802;-7476338,095330536;-8804614,2454041;-16882090,41854492;45555289311,78598
182,42708333333334;-46037773704,52881;-1685739,4735740907;-272017,0514176373;-7660127,768311206;-8916587,864357796;-17001248,64228935;46037773296,66031
182,43055555555554;-46501424217,22412;-1720501,9802603177;-277626,45590564224;-7832871,509188985;-9023497,527887763;-17117962,722330485;46501422849,81074
182,43402777777777;-46947261428,83301;-1753260,314708685;-282912,4598734469;-7995384,508760528;-9125657,252558168;-17232243,957914688;46947263683,83947
