;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
104,13888888888889;-104371195220,94727;-2306117,539843834;-372123,5121111641;-10796823,027450675;-10650535,659481663;-19266019,00645569;0,2578101045418952;104371,19522094727
104,14236111111111;-104371195220,94727;-2308931,929134404;-372577,6522012334;-10809999,486401984;-10639486,620348657;-19221654,865616634;0,2533195344618915;104371,19522094727
104,14583333333333;-104371195220,94727;-2315642,3028096263;-373660,4624988262;-10841416,235881437;-10648059,388054147;-19214436,12547337;0,24855359923214;104371,19522094727
104,14930555555556;-104371195220,94727;-2326156,409713983;-375357,0570220292;-10890641,37275183;-10675571,380795082;-19242867,992743637;0,243592625134423;104371,19522094727
104,15277777777777;-104371195220,94727;-2340417,215036225;-377658,23242630006;-10957407,870396871;-10721530,585535455;-19305828,708479054;0,2385112905280538;104371,19522094727
104,15625;-104371195220,94727;-2358269,51176279;-380538,9439435412;-11040989,077798516;-10785012,832670176;-19401436,307029106;0,2333727311789772;104371,19522094727
104,15972222222223;-104371195220,94727;-2379630,2846207093;-383985,7959274327;-11140996,332542412;-10865453,736782689;-19528486,38261264;0,2282261339988858;104371,19522094727
104,16319444444444;-104371195220,94727;-2404416,955893175;-387985,4633373079;-11257043,020772591;-10962311,065713773;-19685835,01200567;0,2231026893695751;104371,19522094727
104,16666666666667;-104371195220,94727;-2432486,1991026835;-392514,8184915695;-11405302,19859613;-11066481,94918919;-19831614,830395997;0,2180273124108348;104371,19522094727
104,17013888888889;-104371195220,94727;-2463763,579794122;-397561,8503758698;-11568018,540850246;-11186074,759854924;-20006468,34287817;0,2130177125413702;104371,19522094727
104,17361111111111;-104371195220,94727;-2493255,806125428;-402320,8232611487;-11721447,826677697;-11298842,202777114;-20171343,21859956;0,2080891076478754;104371,19522094727
104,17708333333333;-104371195220,94727;-2521485,6365053705;-406876,091345185;-11868196,349792408;-11408127,29769329;-20333069,37226794;0,2032596424826401;104371,19522094727
104,18055555555556;-104371195220,94727;-2548662,2806877657;-411261,41347461694;-12009356,148022024;-11514686,64603103;-20492690,394715805;0,1985490204350895;104371,19522094727
104,18402777777777;-104371195220,94727;-2574960,647892898;-415505,01363726327;-12145838,983432028;-11619167,433034286;-20651121,30784208;0,1927660069311397;104371,19522094727
104,1875;-74030925750,73242;-1844580,8915443176;-297648,2802264695;-8709208,8872878;-8314618,014685016;-14760131,617217198;0,1867447849532757;74030,92575073242
104,19097222222223;-101594895172,11914;-2554814,0246367757;-412254,0812482071;-12073339,473877164;-11506123,999383263;-20404537,627830274;0,1824564489575405;101594,89517211914
104,19444444444444;-73896571540,83252;-1874995,9259040777;-302556,1607708853;-8868225,387897495;-8438392,701446151;-14950488,986135237;0,1783103644396252;73896,57154083252
104,19791666666667;-73987430191,04004;-1893167,203077708;-305488,34413299384;-8961160,163362302;-8515475,121406985;-15075131,681791404;0,1743429679815014;73987,43019104004
104,20138888888889;-72585524940,49072;-1872127,4411618093;-302093,2916420193;-8867969,000302514;-8417437,314304683;-14891595,43859691;0,1704406270285993;72585,52494049072
104,20486111111111;-70343968963,62305;-1828046,877699545;-294980,2916287903;-8664967,088057034;-8217038,150230424;-14528938,626632784;0,1666525840882572;70343,96896362305
104,20833333333333;-67983575248,71826;-1782190,420676507;-287580,72697280016;-8459204,357547604;-7997277,280948194;-14114391,120202713;0,1630261134532609;67983,57524871826
104,21180555555556;-65675745964,05029;-1735985,8468839116;-280124,988928995;-8250377,585142308;-7778450,21286394;-13705543,459049996;0,1595724741709532;65675,7459640503
104,21527777777777;-63457539367,67578;-1690526,1995236864;-272789,4549231404;-8043784,647781327;-7565207,383759482;-13310224,371401835;0,1563106246472496;63457,53936767578
104,21875;-61335557556,15234;-1646137,3203721426;-265626,7039691413;-7841103,130775655;-7358744,974793604;-12930132,68477476;0,1532547970642084;61335,557556152344
104,22222222222223;-59305407714,84375;-1602946,5757247282;-258657,2883555812;-7643129,043954991;-7159335,244378892;-12565240,882296754;0,1503856225527664;59305,40771484375
104,22569444444444;-57365699386,59668;-1560985,867182406;-251886,35584079736;-7450079,229929953;-6966951,5332316905;-12215256,871260976;0,1477000736075801;57365,69938659668
104,22916666666667;-55510299110,4126;-1520273,1990377975;-245316,81166291735;-7262178,8974338975;-6781463,673567536;-11879588,023522738;0,145194393946855;55510,2991104126
104,23263888888889;-53734402084,350586;-1480839,0045665095;-238953,56664595948;-7079693,083010369;-6602838,820259391;-11557876,591908997;0,1428692865261304;53734,402084350586
104,23611111111111;-52034346771,240234;-1442630,8806522673;-232788,1648325248;-6902414,958794815;-6430730,820681463;-11249352,333079465;0,140719667595619;52034,346771240234
104,23958333333333;-50406940269,470215;-1405613,8940489492;-226814,9692669895;-6730223,755124996;-6264873,850470685;-10953385,684873538;0,1387397009962145;50406,940269470215
104,24305555555556;-48848376846,31348;-1369782,1195411326;-221033,02383504636;-6563163,964153967;-6105136,104026543;-10669560,112728838;0,1369296917328448;48848,37684631348
104,24652777777777;-46643611335,754395;-1315023,1812022242;-212196,922421268;-6304846,539027396;-5861775,507062211;-10240953,291251658;0,1352374669378444;46643,611335754395
