#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	FD
#d	g/d	g/d	g/d	g/d	g/d	g/d	
198.10763888888889	-57283198928.83301	-2296598.3226972856	-370587.4566170621	-8246875.795140227	-25257604.046004437	-34662236.53928285	0.0268530599036866
198.11111111111111	-57283198928.83301	-2297877.97452719	-370793.9458896148	-8251470.908529428	-25175797.840884883	-34564900.43869817	0.0260609826560931
198.11458333333334	-57283198928.83301	-2299166.4050491094	-371001.85172383353	-8256097.545403593	-25093430.427268703	-34466896.59113029	0.0252689054084995
198.11805555555554	-57283198928.83301	-2300463.803113102	-371211.2045932506	-8260756.38390611	-25010489.732257456	-34368210.6317904	0.0244768281609059
198.12152777777777	-57283198928.83301	-2301770.3644806026	-371422.0360866427	-8265448.126998501	-24926963.2411188	-34268827.67017916	0.0236847509133123
198.125	-57283198928.83301	-2303283.3875114475	-371666.1829848018	-8270881.255154717	-24839411.203230757	-34160687.18979821	0.0228926736657187
198.12847222222223	-57283198928.83301	-2304807.421984163	-371912.10672926274	-8276353.924397649	-24751221.98127065	-34051759.68728386	0.0221005964181251
198.13194444444446	-57283198928.83301	-2306703.028539034	-372217.9886960714	-8283160.87520832	-24641531.50496627	-33916274.767835855	0.0213085191705315
198.13541666666666	-57283198928.83301	-2308605.4789676988	-372524.9750152423	-8289992.401747616	-24531445.003561463	-33780300.69535799	0.0206140717658788
198.13888888888889	-57283198928.83301	-2310514.893386674	-372833.0850692133	-8296848.935343025	-24420955.52643781	-33643828.884747826	0.01991995088244
198.14236111111111	-57283198928.83301	-2312431.395742301	-373142.3388584167	-8303730.921074592	-24310055.90136158	-33506850.47717329	0.0192258299990012
198.14583333333334	-57283198928.83301	-2314355.113989321	-373452.75703009486	-8310638.818416166	-24198738.724150468	-33369356.32730948	0.0185317091155623
198.14930555555554	-57283198928.83301	-2316286.1802804847	-373764.36090889625	-8317573.101916253	-24086996.3477017	-33231336.989786703	0.0178375882321235
198.15277777777777	-57283198928.83301	-2318224.7311680503	-374077.1725293897	-8324534.2619216	-23974820.87033222	-33092782.70478868	0.0171434673486846
198.15625	-57283198928.83301	-2320170.907818105	-374391.21467064857	-8331522.805346798	-23862204.12337673	-32953683.38273431	0.0164493464652458
198.15972222222223	-57283198928.83301	-2322124.856238738	-374706.51089306886	-8338539.256493618	-23749137.657984555	-32814028.587969616	0.0157552255818069
198.16319444444446	-57283198928.83301	-2324086.727523175	-375023.08557760296	-8345584.157924093	-23635612.73105032	-32673807.52139001	0.0150611046983681
198.16666666666666	-57283198928.83301	-2325476.52986305	-375247.349136992	-8350574.811780918	-23513214.733233035	-32517094.480700083	0.0143669838149292
198.17013888888889	-57283198928.83301	-2326872.146492014	-375472.5509112113	-8355586.344221291	-23390304.678900342	-32359725.825253677	0.0136728629314904
198.17361111111111	-57283198928.83301	-2329064.421396435	-375826.3043616973	-8363458.604105349	-23197234.01606765	-32112526.596670736	0.0129787420480515
198.17708333333334	-57283198928.83301	-2331242.4923264137	-376177.7658072168	-8371279.858808457	-23005414.277904466	-31866928.99729847	0.0125775106934346
198.18055555555554	-57283198928.83301	-2333403.296115321	-376526.4409640632	-8379039.108777715	-22815115.233320907	-31623278.42744525	0.0121796959340977
198.18402777777777	-57283198928.83301	-2335542.942643952	-376871.702108456	-8386722.384948711	-22626679.479813226	-31382013.533954363	0.0117833026225269
198.1875	-57283198928.83301	-2337661.4401013767	-377213.5505618132	-8394329.716727646	-22440106.29618119	-31143133.393432613	0.0113869140377024
198.19097222222223	-57283198928.83301	-2339761.338422397	-377552.397790887	-8401870.260698583	-22255171.11314228	-30906350.477197018	0.0109905254528779
198.19444444444446	-57283198928.83301	-2341839.9771443726	-377887.8144937512	-8409334.463382041	-22072108.23401509	-30671964.776964422	0.010595133423742
198.19791666666666	-57283198928.83301	-2343897.366309325	-378219.8022908231	-8416722.360838007	-21890916.774412494	-30439975.160404243	0.0101997447275684
198.20138888888889	-57283198928.83301	-2345933.516053364	-378548.3628177021	-8424033.989464328	-21711595.84166113	-30210380.484576546	0.0098043560313947
198.20486111111111	-57283198928.83301	-2347948.436608513	-378873.4977254648	-8431269.386003273	-21534144.53464056	-29983179.59572616	0.009408967335221
198.20833333333334	-57283198928.83301	-2348386.3727574274	-378944.1646949488	-8432841.974901648	-21344123.96789592	-29732371.18666884	0.0090135786390473
198.21180555555554	-57283198928.83301	-2348819.650266603	-379014.079929384	-8434397.835048234	-21156124.785697043	-29484230.805871297	0.0086181899428737
198.21527777777777	-57283198928.83301	-2349399.372387011	-379107.62599881337	-8436479.564480606	-20904583.26269824	-29152220.80150177	0.0082228012467
198.21875	-57283198928.83301	-2349966.5365418666	-379199.14566925616	-8438516.199400317	-20658490.643009085	-28827402.812152594	0.0081203020793482
198.22222222222223	-57283198928.83301	-2350520.2309456016	-379288.491811677	-8440504.465668278	-20418242.55053739	-28510299.02236724	0.0080236565389155
198.22569444444446	-57283198928.83301	-2351059.3202847475	-379375.4812277665	-8442440.28647703	-20184331.597983107	-28201559.632330243	0.0079298538940146
198.22916666666666	-57283198928.83301	-2351584.155152685	-379460.1704905474	-8444324.920775536	-19956605.662820745	-27900983.855309643	0.0078360607026064
198.23263888888889	-57283198928.83301	-2352095.971121273	-379542.7589763877	-8446162.80539001	-19734528.630219053	-27607864.072597638	0.0077422675111982
198.23611111111111	-57283198928.83301	-2352594.135475425	-379623.1445880804	-8447951.668298101	-19518375.03535685	-27322562.643556703	0.0076504674311674
198.23958333333334	-57283198928.83301	-2353078.980425744	-379701.3809323364	-8449692.70243788	-19308000.7319998	-27044889.309372675	0.0075586740170608
198.24305555555554	-57283198928.83301	-2353550.830878969	-379777.52043728856	-8451387.074519914	-19103264.74305994	-26774657.99419197	0.0074668806029543
198.24652777777777	-57283198928.83301	-2354010.004581319	-379851.6143756224	-8453035.925541991	-18904029.19840099	-26511686.72303092	0.0073750871888477
198.25	-57283198928.83301	-2352977.274281224	-379684.9692590162	-8449327.484918924	-18694691.37667276	-26226072.27808609	0.0072832937747412
198.25347222222223	-57283198928.83301	-2351972.423935589	-379522.8229532433	-8445719.158677781	-18491004.91322856	-25948168.38227258	0.0071915003606346
198.25694444444446	-57283198928.83301	-2350828.6937324614	-379338.2664886476	-8441612.127493821	-18259167.04680246	-25631855.52972726	0.007099706946528
198.26041666666666	-57283198928.83301	-2349726.255854292	-379160.3731037611	-8437653.373294938	-18035699.27018595	-25326962.584656697	0.0072031732183028
198.26388888888889	-57283198928.83301	-2348664.072468461	-378988.9753301386	-8433839.169318547	-17820391.211300477	-25033202.52150597	0.0073087547514884
198.26736111111111	-57283198928.83301	-2347641.251401567	-378823.9292034352	-8430166.311851064	-17613062.023668677	-24750328.59859301	0.0074151891533336
198.27083333333334	-57283198928.83301	-2346656.228840681	-378664.9823811103	-8426629.185382426	-17413394.717276923	-24477908.323948413	0.0075216263912266
198.27430555555554	-57283198928.83301	-2345707.088152959	-378511.8255883188	-8423220.907458335	-17221000.784356594	-24215411.62885464	0.0076280636291196
198.27777777777777	-57283198928.83301	-2344792.858035132	-378364.3020920328	-8419937.990217043	-17035683.33854633	-23962569.887277685	0.0077350988004257
198.28125	-57283198928.83301	-2343912.1614216827	-378222.1896839536	-8416775.48874148	-16857163.244146325	-23719002.25457465	0.0078421359715092
198.28472222222223	-57283198928.83301	-2343063.67921481	-378085.2755096628	-8413728.666271346	-16685173.115701815	-23484343.917795744	0.0079491731425926
198.28819444444446	-57283198928.83301	-2342246.147691517	-377953.3556502222	-8410792.98489225	-16519456.792413397	-23258245.37858496	0.0080562103136761
198.29166666666666	-57283198928.83301	-2338915.1316547133	-377415.850789738	-8398831.609123727	-16346956.381283673	-23019871.8401949	0.0081632474847595
198.29513888888889	-57283198928.83301	-2335704.958608301	-376897.8455936124	-8387304.169547975	-16180713.96029702	-22790146.04498321	0.0082702846558429
198.29861111111111	-57283198928.83301	-2332509.9514770587	-376382.2876247076	-8375831.189394881	-16019394.54816301	-22557622.77011105	0.0083773218269264
198.30208333333334	-57283198928.83301	-2329466.301900903	-375891.1532612825	-8364901.720462324	-15887422.37427068	-22357819.88481766	0.0086796186838911
198.30555555555554	-57283198928.83301	-2326563.0884271264	-375422.680178014	-8354476.54480649	-15783058.399813168	-22188754.95502737	0.0089796441453171
198.30902777777777	-57283198928.83301	-2323789.6070304364	-374975.14113445726	-8344517.225245649	-15704717.721072368	-22048604.5273362	0.009277963869424
198.3125	-57283198928.83301	-2321139.150437396	-374547.45382058015	-8334999.67657064	-15651054.90857502	-21935873.69411397	0.0095762779214353
198.31597222222223	-57283198928.83301	-2318607.3521515224	-374138.9136426324	-8325908.219089553	-15620826.647503609	-21849221.828893065	0.0098745919734466
198.31944444444446	-57283198928.83301	-2316186.091717726	-373748.2102544516	-8317213.692986375	-15612798.658530124	-21787233.68005153	0.0101717101586316
198.32291666666666	-57283198928.83301	-2313869.7865093425	-373374.4428230988	-8308896.05155627	-15625849.734496858	-21748663.62612949	0.010468824344262
198.32638888888889	-57283198928.83301	-2311653.1735124844	-373016.7620895149	-8300936.395794826	-15658922.858841984	-21732337.35914664	0.0107659385298924
198.32986111111111	-57283198928.83301	-2309531.2889017523	-372674.3670727831	-8293316.90105629	-15711021.103613196	-21737147.327440657	0.0110630527155227
198.33333333333334	-57283198928.83301	-2305395.554924415	-372007.0099991673	-8278465.856319487	-15554809.513501937	-21537303.15081927	0.0113601669011531
198.33680555555554	-57283198928.83301	-2301434.1047612126	-371367.7759955597	-8264240.648915261	-15425334.942764426	-21366034.71280242	0.0116572810867835
198.34027777777777	-57283198928.83301	-2297331.972971396	-370705.841093112	-8249510.266579103	-15321293.710697796	-21223049.17468192	0.0119543952724139
198.34375	-57283198928.83301	-2293250.720588472	-370047.2753676854	-8234854.860294963	-15241504.385627322	-21106503.755532965	0.0122515094580442
198.34722222222223	-57283198928.83301	-2289188.1930226926	-369391.7311468439	-8220266.693126939	-15184756.05566628	-21015070.09317921	0.012547648831019
198.35069444444446	-57283198928.83301	-2285141.976680063	-368738.8189642832	-8205737.098078405	-15149920.666690076	-20947507.7260252	0.0128432196248874
198.35416666666666	-57283198928.83301	-2281111.2992387502	-368088.414195344	-8191263.301811873	-15135960.6605351	-20902686.3695862	0.0131387885280574
198.35763888888889	-57283198928.83301	-2277096.463878008	-367440.5657621332	-8176846.393016477	-15141892.64698641	-20879542.373523645	0.0134343574312273
198.36111111111111	-57283198928.83301	-2273095.670875241	-366794.9832548686	-8162479.909051999	-15166784.038610378	-20877051.66181568	0.0137295277121216
198.36458333333334	-57283198928.83301	-2269108.268775032	-366151.5615523347	-8148161.510601246	-15209755.267509997	-20894256.083838847	0.014024696659831
198.36805555555554	-57283198928.83301	-2265133.640386576	-365510.2010623792	-8133888.981388152	-15269973.028444342	-20930247.884843577	0.0143198656075405
198.37152777777777	-57283198928.83301	-2261171.200771613	-364870.8073972375	-8119660.220952604	-15346647.562208584	-20984166.7466247	0.0146150345552499
198.375	-57283198928.83301	-2260433.307909544	-364751.73832176713	-8117010.51476608	-15459978.687828183	-21086379.86836664	0.0149102035029593
198.37847222222223	-57283198928.83301	-2259575.237891672	-364613.2770234288	-8113929.263338271	-15587494.363740236	-21203743.626655445	0.0152053724506688
198.38194444444446	-57283198928.83301	-2258541.055303098	-364446.3975602728	-8110215.607679305	-15737450.819559127	-21343888.99033624	0.0155005413983782
198.38541666666666	-57283198928.83301	-2257395.7863708464	-364261.5928007503	-8106103.051058945	-15900380.271231238	-21497990.398590986	0.0158933401890286
198.38888888888889	-57283198928.83301	-2256144.717415339	-364059.7157647479	-8101610.576173258	-16075676.670656515	-21665387.67668035	0.0162850032819092
198.39236111111111	-57283198928.83301	-2254792.509403373	-363841.51856281696	-8096754.92013029	-16262810.426802283	-21845500.41437026	0.0166758135061302
198.39583333333334	-57283198928.83301	-2253344.1509367414	-363607.8061738832	-8091553.996545566	-16461197.671665167	-22037701.43194617	0.0170666208943034
198.39930555555554	-57283198928.83301	-2251804.9061812186	-363359.4280428784	-8086026.708559826	-16670211.789802631	-22241325.229933742	0.0174574282824767
198.40277777777777	-57283198928.83301	-2250178.6475537755	-363097.00903708633	-8080186.96167037	-16889410.73970164	-22455888.875843126	0.0178476377372369
198.40625	-57283198928.83301	-2248469.562019935	-362821.2247804894	-8074049.790889762	-17118304.44387793	-22680865.96204448	0.0182378451922198
198.40972222222223	-57283198928.83301	-2246681.6038264064	-362532.7133447154	-8067629.395558455	-17356430.064204782	-22915759.33955809	0.0186280526472027
198.41319444444446	-57283198928.83301	-2244818.509145843	-362232.07761217	-8060939.191932795	-17603350.287768025	-23160099.276837382	0.0190182601021856
198.41666666666666	-57283198928.83301	-2251215.1112936893	-363264.25659511785	-8083908.808736425	-17901956.535691556	-23474184.62602902	0.0194084675571685
198.42013888888889	-57283198928.83301	-2257201.296859091	-364230.20926589856	-8105404.656903094	-18206864.900457542	-23794546.99607744	0.0197986750121514
198.42361111111111	-57283198928.83301	-2263459.1522856336	-365239.99957336346	-8127876.04684386	-18554633.57276205	-24159574.502432358	0.0201888824671343
198.42708333333334	-57283198928.83301	-2269257.781363453	-366175.6874472843	-8148698.396714213	-18906413.21919554	-24528469.293206304	0.0207743496079985
198.43055555555554	-57283198928.83301	-2274621.334552719	-367041.1698937341	-8167958.428621123	-19261901.036789197	-24900932.62904544	0.0213614446039458
198.43402777777777	-57283198928.83301	-2279572.253229984	-367840.0681348381	-8185736.727507664	-19620781.597067043	-25276651.56272313	0.0219491081789996
198.4375	-57283198928.83301	-2284133.2724427674	-368576.05078053736	-8202114.932862662	-19982867.969067417	-25655446.719588395	0.0225367736447519
198.44097222222223	-57283198928.83301	-2288326.5471783364	-369252.69284014055	-8217172.601231296	-20348064.19078098	-26037232.77857716	0.0231244391105043
198.44444444444446	-57283198928.83301	-2292170.9186193435	-369873.034595394	-8230977.389587641	-20716123.46701533	-26421765.71321909	0.023712503198532
198.44791666666666	-57283198928.83301	-2295685.008370645	-370440.0808961721	-8243596.1664218595	-21086892.991331533	-26808898.917753223	0.0243005686197445
198.45138888888889	-57283198928.83301	-2298886.2598014777	-370956.6464679656	-8255091.569287123	-21460229.62573713	-27198495.0625326	0.0248886340409571
198.45486111111111	-57283198928.83301	-2301791.024019232	-371425.36978492135	-8265522.313523603	-21835999.19519663	-27590425.417162597	0.0254766994621696
198.45833333333334	-57283198928.83301	-2309529.914220774	-372674.1452492613	-8293311.964701869	-22266065.439629145	-28075477.330081917	0.0260647648833822
198.46180555555554	-57283198928.83301	-2316781.074315598	-373844.2188100169	-8319350.221406008	-22696185.60635335	-28558935.29213496	0.0266528303045948
