,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
17472,-261283650000.0,-37828947.2787,-20900703.020400003,-20806490.420100003,-4600887.8652,-742415.99643,0.74777534
17473,-255815300000.0,-37429331.197399996,-20679912.9208,-20586695.5602,-4552285.170399999,-734573.28886,0.73099366
17474,-251026820000.0,-37079398.65596,-20486573.25232,-20394227.39508,-4509725.1601599995,-727705.6508439999,0.71360601
17475,-246597500000.0,-35058818.01199999,-20635786.113999996,-19731247.185999993,-4494923.707999999,-725317.2346999998,0.69132902
17476,-242921330000.0,-34798927.49767999,-20482813.32796,-19584979.73404,-4461602.903119999,-719940.4684579999,0.66592294
17477,-239687690000.0,-34570322.08424,-20348255.100279998,-19456319.665719997,-4432293.19016,-715210.9465939999,0.63690586
17478,-236797470000.0,-34365995.09112,-20227987.265639998,-19341323.592359997,-4406096.23608,-710983.7108219999,0.60451149
17479,-234187520000.0,-34181482.06591999,-20119382.02623999,-19237478.901759993,-4382439.649279999,-707166.3979519997,0.5693936
17480,-231962130000.0,-35454631.5903,-20523158.452680003,-19831573.086780004,-4468705.441200001,-721086.55983,0.53408591
17481,-230036970000.0,-35313498.1107,-20441462.362919997,-19752629.975819997,-4450916.9628,-718216.1462699999,0.49813866
17482,-228311170000.0,-35186979.71270001,-20368226.314120006,-19681861.821020003,-4434970.570800002,-715642.9784700001,0.46073558
17483,-226852750000.0,-35080062.9425,-20306336.803000003,-19622057.850500003,-4421494.7700000005,-713468.4742500001,0.42423484
17484,-225507680000.0,-36407355.88032001,-20744194.396800004,-20247407.864320002,-4810581.55776,-776252.9331840001,0.38518531
17485,-224359240000.0,-36320161.721760005,-20694512.8824,-20198916.13376,-4799060.407679999,-774393.8385119999,0.34641697
17486,-223311820000.0,-36240637.40568001,-20649201.4932,-20154689.871680003,-4788552.690239999,-772698.275016,0.30535202
17487,-211365680000.0,-35333638.67232,-20132411.4768,-19650276.05632,-4668709.01376,-753359.8635839999,0.29218942
17488,-198381820000.0,-33882499.58856,-21358689.54576,-19570613.25352,-4441996.241760001,-716776.666284,0.2824439
17489,-186866370000.0,-33024506.439960003,-20817831.890159998,-19075034.34732,-4329513.326160001,-698626.013994,0.27197018
17490,-177004440000.0,-32289713.759520013,-20354636.76192,-18650616.327840004,-4233181.993920001,-683081.6399280002,0.26170767
17491,-168386850000.0,-31647634.363800004,-19949885.794799995,-18279749.7246,-4149005.3748,-669498.59457,0.25064365
17492,-160848130000.0,-31898902.955699995,-18972566.39316,-18022527.53546,-3796836.51776,-612671.347184,0.23871272
17493,-154245040000.0,-31391191.36560001,-18670593.88128,-17735676.099680003,-3736405.0380800003,-602919.9038719999,0.22627547
17494,-148740320000.0,-30967933.4448,-18418852.026240002,-17496540.05344,-3686025.8406400005,-594790.533376,0.21416099
17495,-143592450000.0,-29792592.65506984,-17884926.95367538,-16890988.622295428,-3579175.4456406254,-577548.7650920099,0.20071203
17496,-139050080000.0,-29243768.70993097,-16307348.148825059,-16137655.710868195,-3382648.206375026,-545836.4151196064,0.18667451
17497,-135162750000.0,-28492753.58384712,-16016080.074472763,-15768400.056961495,-3322230.2021544506,-536087.1462567409,0.1727446
17498,-131664420000.00002,-27821353.01250598,-15764997.941875502,-15441586.812808799,-3270148.0047467668,-527682.9734932282,0.15842142
17499,-128457650000.0,-27211271.587365344,-15548111.149700696,-15148612.03424853,-3225158.9782146136,-520423.3805755399,0.14296027
17500,-125970220000.0,-25179975.521353167,-14946563.508020941,-14215859.376898682,-3192469.8754996182,-515148.5480919838,0.12928049
17501,-123452210000.0,-24735221.09569745,-14803143.388882726,-14007483.403786695,-3161836.4519943683,-510205.42748090945,0.11366489
17502,-121303030000.0,-24360288.895256873,-14693134.02754908,-13835680.372302983,-3138339.306855143,-506413.84269707993,0.09843151
17503,-119530790000.0,-24055311.931344297,-14613550.587999512,-13699439.95013402,-3121340.9022911573,-503670.9183242549,0.084251465
17504,-114977080000.0,-23191667.15525738,-14196820.954802278,-13245834.356617995,-3032330.6893752436,-489307.90669464157,0.075201448
17505,-109581780000.0,-22112107.6719371,-12983628.801120974,-12433568.069861762,-2773202.2682005963,-447494.00236873265,0.071240439
17506,-104027420000.0,-21042992.886160713,-12448647.774754252,-11865275.836240381,-2658934.4761611023,-429055.33592599607,0.067970674
17507,-98928843000.0,-20058985.6357792,-11951318.731247153,-11340474.32200061,-2552708.855217838,-411914.3834556057,0.065450602
17508,-94023335000.0,-19110416.228039052,-11468477.234768335,-10833360.16221623,-2449577.661795178,-395272.75906240375,0.062581601
17509,-89623418000.0,-17890111.932519346,-10801816.217574501,-10164854.12647304,-2307184.046472224,-372295.60749892704,0.061704591
17510,-85393459000.0,-17086510.413741395,-10388961.996089838,-9733893.366833754,-2219001.59139783,-358066.1658846498,0.060361932
17511,-81539037000.0,-16353542.053139059,-10011070.14464762,-9340342.54127521,-2138286.8270121133,-345041.7379951365,0.059070656
17512,-78220988000.0,-15722288.963535491,-9685091.64666086,-9001218.610593123,-2068660.3517139705,-333806.5567538452,0.058274587
17513,-74604917000.0,-14074264.071717128,-9527805.423236169,-8361640.676222548,-2035065.2360310263,-328385.5267231884,0.057176388
17514,-71743446000.0,-13561807.52113037,-9241147.288589744,-8078533.7283999715,-1973837.284941499,-318505.56188828737,0.056808149
17515,-69017186000.0,-13073980.52955623,-8969228.775069917,-7809374.326071743,-1915757.602442118,-309133.6131213418,0.056553173
17516,-66542320000.00001,-12631701.143472526,-8724008.547457753,-7565809.890504096,-1863380.466447287,-300681.8479949031,0.056175384
