,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew,FD
2024-07-20 16:15:00,-24596478.082011644,-12774210.543376353,-13611022.859453823,-2718917.7612410556,-438734.4569275333,62214397343.58237,0.19150734869423167
2024-07-20 16:20:00,-24476573.04504882,-12711748.105096575,-13546219.274140963,-2705133.333827092,-436510.1515948257,61907970353.14018,0.19117668673611632
2024-07-20 16:25:00,-24341219.795969833,-12641267.978684725,-13472823.29614221,-2689656.2274816856,-434012.70943454426,61562557334.669044,0.19079090720338387
2024-07-20 16:30:00,-24184005.78800483,-12559440.364284232,-13387281.789641893,-2671779.169889763,-431128.00241402944,61161947712.4017,0.19035493891021085
2024-07-20 16:35:00,-24002278.90841062,-12464888.495300764,-13288122.154421305,-2651210.702903974,-427808.99978677713,60699443345.73421,0.18987825055310487
2024-07-20 16:40:00,-23796732.932812236,-12357973.19628659,-13175724.130810011,-2628028.946461945,-424068.30726999516,60176807537.444435,0.1893711380412308
2024-07-20 16:45:00,-23570690.36855109,-12240420.32679756,-13051923.761160769,-2602602.0439738184,-419965.3298230475,59602449400.8053,0.18884330807029265
2024-07-20 16:50:00,-23329225.675606925,-12114865.38122443,-12919528.562642932,-2575491.1196367363,-415590.61248683656,58989205405.56001,0.18830341955299154
2024-07-20 16:55:00,-23077835.146156147,-11984162.719872199,-12781581.22370786,-2547303.3315826356,-411042.1285053794,58350975476.50166,0.18775827013772747
2024-07-20 17:00:00,-22811084.55817911,-11848479.775080541,-12636669.91032646,-2519355.406525634,-406532.3496893632,57700279476.41284,0.1872136275486028
2024-07-20 17:05:00,-22544047.464905016,-11712524.660249991,-12491477.014806908,-2491310.847384505,-402006.97764613567,57047826006.66674,0.18667431574723792
2024-07-20 17:10:00,-22280135.78213001,-11578074.024085365,-12347897.06004571,-2463548.8199770236,-397527.1959508375,56402282622.98603,0.1857064102216779
2024-07-20 17:15:00,-22022049.01998867,-11446535.86084804,-12207431.29332249,-2436370.5368736354,-393141.6093591544,55770526429.58354,0.18464023487723422
2024-07-20 17:20:00,-21771183.105702385,-11318641.741787693,-12070859.493586183,-2409933.596048533,-388875.6484532857,55156142839.34944,0.1835680014299363
2024-07-20 17:25:00,-21529602.750414383,-11195471.538826253,-11939332.845265802,-2384469.9449180802,-384766.7411117808,54564416667.06983,0.1824966709981991
2024-07-20 17:30:00,-21298452.11593702,-11077627.065247383,-11813492.666102953,-2360109.909331745,-380835.9171876222,53998304973.738266,0.18143260509012113
2024-07-20 17:35:00,-21078297.50362563,-10965409.86569794,-11693660.038887473,-2336919.931693558,-377093.898068733,53459302145.82412,0.18038255839865297
2024-07-20 17:40:00,-20870164.47484768,-10859360.476490246,-11580410.905105922,-2315017.4109637733,-373559.627678245,52950067977.34385,0.1793522805496617
2024-07-20 17:45:00,-20674545.552800942,-10759742.188418416,-11474025.544174783,-2294460.676899953,-370242.51831794676,52471910801.92129,0.17834655550211517
2024-07-20 17:50:00,-20491433.42340458,-10666558.058095012,-11374506.732889572,-2275252.5337306,-367143.02248834656,52024869516.5407,0.17736893603158554
2024-07-20 17:55:00,-20320879.38545955,-10579841.3584124,-11281889.490475468,-2257402.1388700106,-364262.61786311516,51609129367.27501,0.17642227425926887
2024-07-20 18:00:00,-20157358.687751062,-10502211.848817859,-11195439.720643843,-2241267.3822064265,-361659.05485603685,51223536940.26747,0.1755084368721079
2024-07-20 18:05:00,-20005150.842603266,-10430252.784908846,-11115143.951484416,-2226329.977177693,-359248.70086276403,50865807373.40367,0.17462902336223884
2024-07-20 18:10:00,-19863472.520468038,-10363575.062330395,-11040578.10431518,-2212507.9714562465,-357018.3317577124,50534025348.115395,0.17378538803217342
2024-07-20 18:15:00,-19731112.09859093,-10301563.819449903,-10971078.717173293,-2199671.0849238983,-354946.9250672653,50225176839.185265,0.1729782290584917
2024-07-20 18:20:00,-19606845.364409056,-10243595.214358574,-10905973.937573383,-2187686.9827497276,-353013.1267618877,49936206248.32386,0.17220820429292086
2024-07-20 18:25:00,-19490158.506935593,-10189414.41406315,-10844985.825692607,-2176502.0160946064,-351208.2798698113,49665858812.005264,0.17147588083564066
2024-07-20 18:30:00,-19380372.2303936,-10138678.674359316,-10787743.554056214,-2166043.678461865,-349520.68447907345,49412452544.71106,0.17078147122777426
2024-07-20 18:35:00,-19276752.382110696,-10091015.265143618,-10733845.01621472,-2156232.983869659,-347937.59512442193,49174160500.119965,0.17012519083657568
2024-07-20 18:40:00,-19179272.321905702,-10046420.755559273,-10683281.450781701,-2147069.796822149,-346458.98994175554,48950956330.662865,0.16950683397500782
2024-07-20 18:45:00,-19087888.99017232,-10004882.702703377,-10636034.71285848,-2138552.032455,-345084.5325097839,48742770154.16407,0.1689259921696244
2024-07-20 18:50:00,-19002317.29460069,-9966261.457582716,-10591951.594292382,-2130650.3959080623,-343809.4957033462,48548912668.928314,0.16838216673200992
2024-07-20 18:55:00,-18922707.656046014,-9930645.339382185,-10551121.38456601,-2123384.303382076,-342637.0125911985,48369805490.20647,0.16787435252435015
2024-07-20 19:00:00,-18854949.887367606,-9899789.890026363,-10516522.362341864,-2117129.2630348145,-341627.6765351632,48205723498.10659,0.16740151963843505
2024-07-20 19:05:00,-18792946.24866163,-9871872.124414356,-10485076.25848815,-2111496.3851226736,-340718.7348720677,48056190952.80257,0.1669624793379903
2024-07-20 19:10:00,-18736678.116292156,-9846889.020517489,-10456777.256005647,-2106485.5150980954,-339910.1626635562,47921173337.7656,0.1665558713702584
2024-07-20 19:15:00,-18686240.08023854,-9824897.030899974,-10431682.70534184,-2102109.2197248,-339203.9877283199,47800925646.98755,0.16618043607273522
2024-07-20 19:20:00,-18642189.340540785,-9806196.049458582,-10410108.352658747,-2098432.167032088,-338610.6451347232,47696886674.04162,0.16583589600251228
2024-07-20 19:25:00,-18605254.560998753,-9791176.350720841,-10392465.818814985,-2095538.3792227868,-338143.6930109496,47610934272.77145,0.16552351260610285
2024-07-20 19:30:00,-18574517.807266127,-9779361.878133241,-10378247.11193121,-2093326.4785139202,-337786.7726692915,47540733042.88408,0.165242343249065
2024-07-20 19:35:00,-18550238.695335463,-9770895.701004772,-10367601.606841449,-2091827.552983654,-337544.90059508954,47486959835.56867,0.16499000303359013
2024-07-20 19:40:00,-18531951.58872981,-9765538.577289343,-10360273.13549043,-2090990.8206879415,-337409.88242919045,47448434334.95011,0.1647645520792572
2024-07-20 19:45:00,-18518607.3537895,-9762743.011959687,-10355678.801801873,-2090699.4405410383,-337362.86426912196,47422480760.64116,0.16456413977248394
2024-07-20 19:50:00,-18509788.292553436,-9762293.25732093,-10353588.042251093,-2090907.53304262,-337396.44283187727,47408038110.68349,0.16438711329577194
2024-07-20 19:55:00,-18504518.542947438,-9763678.337284783,-10353457.507973308,-2091505.9248098852,-337493.00150341314,47402614150.591095,0.1642317896945379
2024-07-20 20:00:00,-18507255.832606863,-9767932.347747825,-10357470.4982789,-2093946.5907062641,-337886.8362276017,47403224902.4383,0.16409694814583184
2024-07-20 20:05:00,-18511682.47468402,-9773055.080846012,-10362408.699977892,-2096561.022967284,-338308.71052426624,47408214818.053856,0.1639816055177482
2024-07-20 20:10:00,-18517259.87010366,-9778763.109409891,-10367971.43103105,-2099288.9203869924,-338748.89397153736,47416202453.41527,0.1638845600231892
2024-07-20 20:15:00,-18523154.961270183,-9784616.861812415,-10373692.57069845,-2102036.110608695,-339192.19057549385,47425053827.081,0.16380463024881337
2024-07-20 20:20:00,-18527550.027517475,-9789655.726064995,-10378553.749213396,-2104595.9938399927,-339605.2626423624,47430115974.5185,0.1637392129277962
2024-07-20 20:25:00,-18528581.75326994,-9792893.943868628,-10381510.12448763,-2106755.9910020637,-339953.80763896933,47426621612.14464,0.16368165230695644
2024-07-20 20:30:00,-18526209.366143715,-9794308.325222326,-10382537.402937975,-2108510.221682696,-340236.8766806169,47414470114.829384,0.1636297882315046
2024-07-20 20:35:00,-18521032.42934509,-9794214.140245877,-10381970.090468137,-2109925.631890036,-340465.2724186195,47395199835.2461,0.1635845629720251
2024-07-20 20:40:00,-18511824.369643487,-9791961.363631831,-10379119.39993327,-2110861.432336026,-340616.276581495,47365675156.57745,0.16354710104394798
2024-07-20 20:45:00,-18500490.231687687,-9788556.341830919,-10375052.258600578,-2111533.834138208,-340724.7777813926,47330773516.035934,0.1635183410636236
2024-07-20 20:50:00,-18487756.388246704,-9784382.95288551,-10370175.623560918,-2112025.4045128273,-340804.0993645697,47292354242.02314,0.16349913380294478
2024-07-20 20:55:00,-18475332.19227977,-9780346.051743183,-10365448.48751147,-2112531.5733129433,-340885.7766027703,47254789456.608925,0.16349025463562894
2024-07-20 21:00:00,-18462310.480642535,-9784594.310433628,-10363721.932804564,-2112701.796197291,-340913.24438638106,47221922348.37252,0.16349222239622016
2024-07-20 21:05:00,-18453730.706929445,-9791090.176238561,-10364435.49850731,-2113364.462315138,-341020.1746008519,47200412398.97598,0.16350510084985817
2024-07-20 21:10:00,-18453198.901480842,-9801761.594353825,-10369621.840223106,-2114934.728095367,-341273.55839720694,47199483585.308586,0.16352844257772556
2024-07-20 21:15:00,-18458933.608053427,-9815678.396815972,-10378287.938422987,-2117210.814970392,-341640.83605204057,47214579942.63565,0.16356133508593168
2024-07-20 21:20:00,-18468336.11938198,-9831469.088711265,-10388977.90632346,-2119896.2021440705,-342074.1598914297,47239054861.65031,0.16360000541172712
2024-07-20 21:25:00,-18478265.25242158,-9847465.836654019,-10399926.91506251,-2122630.97529939,-342515.4528324016,47264873869.02146,0.1636346100563076
2024-07-20 21:30:00,-18486902.47234398,-9862697.532329667,-10410110.470448518,-2125205.9424781436,-342930.9588998823,47287385323.84823,0.16366216131095204
2024-07-20 21:35:00,-18491430.291225597,-9875654.109131923,-10417938.545780586,-2127296.1781618926,-343268.246930669,47299382140.172905,0.1636832618787197
2024-07-20 21:40:00,-18489420.447300717,-9885027.008142889,-10422037.214294799,-2128620.5864438456,-343481.958267075,47294652586.1451,0.1636971665615457
2024-07-20 21:45:00,-18480195.38975868,-9890439.691102749,-10422017.397185221,-2129099.0340878516,-343559.1623187215,47271462970.72045,0.16370113420373758
2024-07-20 21:50:00,-18464184.191894602,-9892107.580284838,-10418113.955220554,-2128778.837826401,-343507.4942856238,47230910283.1896,0.16369110782204488
