,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew,FD
2023-04-28 04:40:00,-13204291.568012,-5309570.186598366,-8646583.786493853,-1478614.4823438541,-238594.60965094017,33364471210.013325,0.042632379859717774
2023-04-28 04:45:00,-13198192.938485967,-5319240.962844278,-8648252.096775115,-1481307.6099060064,-239029.18250756024,33448222009.178047,0.042739394770084045
2023-04-28 04:50:00,-13192185.245923283,-5328752.980136397,-8649888.73195095,-1483956.5261139383,-239456.6212592947,33530604922.810978,0.04284466182671001
2023-04-28 04:55:00,-13186267.223313522,-5338108.851792553,-8651494.320791299,-1486561.9587270455,-239877.04334004608,33611642292.320858,0.04294820957695132
2023-04-28 05:00:00,-13166401.168225123,-5344362.000223467,-8645136.644605111,-1488303.3418343884,-240158.03925054913,33691356094.21839,0.043050066101905086
2023-04-28 05:05:00,-13146848.504996285,-5350511.62950013,-8638876.985891184,-1490015.896822826,-240434.38335095614,33769767946.07622,0.04315025902402535
2023-04-28 05:10:00,-13198234.350237774,-5390341.411724576,-8681477.691026373,-1501107.7349106462,-242224.20267876345,34074252464.1059,0.04353932252223859
2023-04-28 05:15:00,-13250226.616142895,-5430199.405749933,-8724374.790444454,-1512207.4294493534,-244015.28975205487,34378301466.32069,0.043927829580899976
2023-04-28 05:20:00,-13302033.745046617,-5469731.5998482155,-8767033.265472861,-1523216.3948944444,-245791.7364488764,34679591167.8416,0.044312810866817806
2023-04-28 05:25:00,-13352976.047397453,-5508616.581316109,-8808985.568355236,-1534045.12391082,-247539.09954015518,34975967240.95068,0.04469151362804278
2023-04-28 05:30:00,-13403065.803888083,-5546863.89175496,-8850241.890822299,-1544696.2736532844,-249257.8077940529,35267502661.23727,0.0450640311106426
2023-04-28 05:35:00,-13452798.332948493,-5584713.926960813,-8891145.835671926,-1555236.78978656,-250958.6638064678,35555823628.253204,0.04543244123590716
2023-04-28 05:40:00,-13501701.700384585,-5621944.211678075,-8931373.090798493,-1565604.7171761778,-252631.67027161064,35839440636.67559,0.045794840747761134
2023-04-28 05:45:00,-13549788.308635235,-5658564.162551559,-8970933.84643339,-1575802.67817892,-254277.25034250776,36118425383.60022,0.046151321258794564
2023-04-28 05:50:00,-13597072.262401445,-5694583.843852663,-9009839.390283508,-1585833.475503278,-255895.85627439278,36392853526.85415,0.046501979442897884
2023-04-28 05:55:00,-13643567.393720848,-5730013.150176309,-9048100.803468449,-1595699.8646060654,-257487.93269779708,36662799488.55987,0.04684691039500569
2023-04-28 06:00:00,-13673294.182952492,-5762156.341004071,-9076996.123825865,-1604651.1329378476,-258932.3419058801,36928336475.31786,0.04718620765688553
2023-04-28 06:05:00,-13702515.654350398,-5793771.862168535,-9105409.004967632,-1613455.455287445,-260353.03937592875,37189536498.05932,0.04751996324250535
2023-04-28 06:10:00,-13775482.835471928,-5846909.805142934,-9164304.255232213,-1628253.3634575307,-262740.8836488289,37598039292.7181,0.04804193900140345
2023-04-28 06:15:00,-13847747.815293634,-5899419.58229405,-9222578.180192048,-1642876.339373031,-265100.5002170119,38001507870.532196,0.04855748218545094
2023-04-28 06:20:00,-13919000.343346458,-5951164.557065066,-9280022.068873512,-1657286.3323472375,-267425.7490833043,38399048676.226974,0.04906545099410257
2023-04-28 06:25:00,-13989065.520114614,-6002061.42633643,-9336515.332133727,-1671460.1440430605,-269712.88687967585,38790098708.50078,0.049565126036847006
2023-04-28 06:30:00,-14057963.155355882,-6052123.867340154,-9392073.609500894,-1685401.5833099196,-271962.52821591904,39174761796.57019,0.05005663998419456
2023-04-28 06:35:00,-14125848.891340956,-6101433.152798248,-9446807.548086992,-1699133.2830577437,-274178.32522068155,39553606398.58699,0.0505407191992316
2023-04-28 06:40:00,-14192605.407024387,-6149934.471756308,-9500636.756573403,-1712639.9794764437,-276357.8148700627,39926264944.84435,0.05101689400977311
2023-04-28 06:45:00,-14258251.589792639,-6197640.917700646,-9553576.171082027,-1725925.3188533483,-278501.58554224495,40292836931.465454,0.05148529154964482
2023-04-28 06:50:00,-14322806.509290956,-6244565.599746526,-9605640.820154868,-1738992.9518281498,-280610.22631772433,40653421769.04619,0.051946038843497466
2023-04-28 06:55:00,-14386288.866695762,-6290721.4051794205,-9656845.456645003,-1751846.4672651584,-282684.3163086961,41008117244.52876,0.05239926084131313
2023-04-28 07:00:00,-14436960.046197305,-6331333.376097327,-9699477.697225515,-1763156.1300524238,-284509.28462209576,41357019547.72012,0.052845080452289944
2023-04-28 07:05:00,-14486783.7715043,-6371278.466552103,-9741402.693597768,-1774280.0792929938,-286304.28552227863,41700223297.37779,0.05328361857817396
2023-04-28 07:10:00,-14578234.04036229,-6431890.398784448,-9812420.754546553,-1791159.3515602292,-289027.9862744916,42189390468.012535,0.05390866548446305
2023-04-28 07:15:00,-14667704.151812717,-6491265.282595803,-9881936.27431167,-1807694.1293304795,-291696.09814196377,42668800835.89058,0.05452124540135672
2023-04-28 07:20:00,-14755317.787447417,-6549479.777017215,-9950042.818568645,-1823905.7606883417,-294312.06592925516,43139057083.81595,0.055122128386938946
2023-04-28 07:25:00,-14860973.23853293,-6615417.827686437,-10030182.640816735,-1842268.2558114163,-297275.104915024,43658906550.67543,0.05571266721980008
2023-04-28 07:30:00,-14967206.55379292,-6681361.500160832,-10110594.970253123,-1860632.316500488,-300238.3965262152,44177665986.33238,0.056292199200324654
2023-04-28 07:35:00,-15070777.842600683,-6745856.639034933,-10189087.532632016,-1878592.9880856806,-303136.5958047349,44685685258.24938,0.05685973280972525
2023-04-28 07:40:00,-15172059.453134459,-6809083.754635809,-10265918.531101495,-1896200.5392656713,-305977.81429059705,45184221766.836845,0.05741667275206985
2023-04-28 07:45:00,-15271112.83774677,-6871070.195344092,-10341129.438531443,-1913462.5860451928,-308763.28093001986,45673455966.63298,0.05796322062235422
2023-04-28 07:50:00,-15367995.971216042,-6931842.06258324,-10414759.52127988,-1930386.3971750818,-311494.1686350701,46153561431.583626,0.05849957032867073
2023-04-28 07:55:00,-15462764.697867252,-6991424.7819943195,-10486846.735100178,-1946979.0532136098,-314171.6199503781,46624708496.87756,0.059025912160935154
2023-04-28 08:00:00,-15552783.074163044,-7046147.606798187,-10554445.647701668,-1962218.3208805104,-316630.68359662784,47087064319.38002,0.05954243285839988
2023-04-28 08:05:00,-15640830.64423713,-7099782.180117393,-10620615.879506227,-1977154.5311719344,-319040.844802744,47540792936.93709,0.06004931567590569
2023-04-28 08:10:00,-15726957.41531647,-7152351.860916808,-10685391.694944106,-1991794.1891160754,-321403.15324373037,47986055326.57455,0.060546740448898816
2023-04-28 08:15:00,-15810966.844650732,-7203759.420631854,-10748635.893126475,-2006110.21840381,-323713.2397878875,48422144984.75218,0.061033917907321565
2023-04-28 08:20:00,-15893012.542814393,-7254079.326359049,-10810454.993844733,-2020123.3567075855,-325974.4507414514,48849593348.16225,0.06151144174525794
2023-04-28 08:25:00,-15973284.654591117,-7303404.192684616,-10870981.055046352,-2033859.3954311612,-328190.94789911935,49269064192.13058,0.06198005349912306
2023-04-28 08:30:00,-16051827.165981617,-7351755.221145158,-10930244.521460302,-2047324.2387999194,-330363.683988169,49680708031.95307,0.0624399213171628
2023-04-28 08:35:00,-16128582.243361242,-7399103.83367649,-10988205.035979155,-2060509.9283656068,-332491.3748044504,50084317409.97464,0.06289081343819061
2023-04-28 08:40:00,-16203692.097945057,-7445519.723983412,-11044961.565186366,-2073435.8725017118,-334577.1521536855,50480394575.48695,0.06333329094971624
2023-04-28 08:45:00,-16277196.516715854,-7491022.478687807,-11100541.838512693,-2086107.5257105308,-336621.8961941995,50869081244.94674,0.06376751217032933
2023-04-28 08:50:00,-16349133.69617111,-7535631.037273204,-11154972.540344868,-2098530.162278616,-338626.4580040497,51250515319.3406,0.06419363115608447
2023-04-28 08:55:00,-16419540.681909172,-7579363.884736391,-11208279.605301494,-2110708.929926592,-340591.6682381549,51624832126.52867,0.06461179908846842
2023-04-28 09:00:00,-16506791.578987233,-7629706.6679483075,-11272540.390052306,-2124728.43917548,-342853.90723058913,51992164469.25678,0.06502216432803727
2023-04-28 09:05:00,-16592307.339247944,-7679097.104170475,-11335546.03126684,-2138482.7378702606,-345073.3508836105,52352642672.273415,0.06542487246705282
2023-04-28 09:10:00,-16701711.623056302,-7740028.252966843,-11415098.293747067,-2155450.905889502,-347811.3961776245,52792974074.799,0.0659167885684607
2023-04-28 09:15:00,-16808666.40246961,-7799663.666522631,-11492901.405848019,-2172058.23624681,-350491.21539437195,53224079351.75238,0.06639839772668314
2023-04-28 09:20:00,-16913291.22444052,-7858063.926388573,-11569039.493519075,-2188321.599753781,-353115.5308693604,53646384240.51903,0.0668701755332007
2023-04-28 09:25:00,-17015856.97741462,-7915361.253814851,-11643700.822277496,-2204277.817518061,-355690.28419041465,54060806752.68325,0.06733314754438806
2023-04-28 09:30:00,-17116407.187762734,-7971577.11756502,-11716915.746993726,-2219932.8681826647,-358216.440093112,54467496458.70024,0.06778748085302178
2023-04-28 09:35:00,-17214827.03456949,-8026655.814103191,-11788604.62712735,-2235271.2393705095,-360691.4954438779,54866067391.47856,0.06823274427618278
2023-04-28 09:40:00,-17311316.19312946,-8080695.163746668,-11858906.402936654,-2250320.172182617,-363119.84596583154,55257199539.69554,0.06866969746280958
2023-04-28 09:45:00,-17405914.90479118,-8133715.26140072,-11927849.253441274,-2265085.262668555,-365502.39465788065,55641033462.08911,0.06909849743818847
2023-04-28 09:50:00,-17498661.91981055,-8185735.547088989,-11995460.355420118,-2279571.9245057954,-367840.0150907079,56017705337.954094,0.06951929633498637
2023-04-28 09:55:00,-17589595.08925397,-8236775.076737124,-12061766.286314527,-2293785.4644078077,-370133.5635748963,56387348805.58443,0.06993224344719168
2023-04-28 10:00:00,-17719033.432990618,-8308896.040036926,-12155901.12751287,-2313869.783301423,-373374.44230545696,56750095009.685776,0.07033748528308117
2023-04-28 10:05:00,-17846108.89386908,-8379732.780866486,-12248332.650288591,-2333596.470621047,-376557.61230475997,57106072647.90417,0.07073516561719967
2023-04-28 10:10:00,-18026896.036863215,-8476971.055087045,-12378179.68580095,-2360675.4836951266,-380927.1803235319,57628566908.94938,0.07131886991601591
2023-04-28 10:15:00,-18204833.594099153,-8572693.314027349,-12505987.841707436,-2387332.3152987557,-385228.6236050265,58142749976.540115,0.07189328940783585
2023-04-28 10:20:00,-18379676.06198378,-8666782.79875074,-12631587.929463929,-2413534.450285017,-389456.69538690045,58647842978.85031,0.07245755393546928
2023-04-28 10:25:00,-18551315.88895314,-8759186.53096648,-12754904.97633609,-2439267.1352058556,-393609.0149991267,59143512994.12946,0.07301129157549427
2023-04-28 10:30:00,-18719809.758138523,-8849932.717597073,-12875978.62877762,-2464538.2251536166,-397686.84996796993,59629934187.18349,0.07355469689596376
2023-04-28 10:35:00,-18885328.41377233,-8939106.0054691,-12994928.16283254,-2489371.2926622825,-401694.0040432319,60107632637.48765,0.07408835760635503
2023-04-28 10:40:00,-19047811.037368253,-9026676.725440487,-13111711.317795295,-2513758.0754391244,-405629.14399131323,60576418772.33172,0.07461206192572725
2023-04-28 10:45:00,-19207311.75853103,-9112672.076765329,-13226366.076924128,-2537706.1479599667,-409493.4920571765,61036457717.53504,0.07512599432426667
2023-04-28 10:50:00,-19363884.181441493,-9197119.062395573,-13338930.086407425,-2561223.0300342115,-413288.2616646115,61487912688.94618,0.07563033713851974
2023-04-28 10:55:00,-19517581.019105814,-9280044.309555145,-13449440.400748255,-2584316.136838143,-417014.64935342775,61930943856.930466,0.07612526930277216
2023-04-28 11:00:00,-19738966.025585968,-9377389.616524268,-13598297.964721818,-2611424.956500431,-421389.0270716605,62365708403.19748,0.07661096641253351
2023-04-28 11:05:00,-19956478.201133646,-9473017.013063567,-13744544.46816903,-2638055.370726565,-425686.20754905936,62792360576.566734,0.07708760078683587
2023-04-28 11:10:00,-20234043.550462306,-9596448.112796243,-13931823.02954383,-2672428.588373639,-431232.79494210996,63384210640.15583,0.07774878590401682
2023-04-28 11:15:00,-20508355.399300918,-9718442.98664176,-14116911.33409411,-2706401.844381253,-436714.8430706112,63969481053.22597,0.07840262060626482
2023-04-28 11:20:00,-20778681.197743684,-9838660.78892259,-14299308.07069579,-2739880.2196999644,-442117.03545158514,64546099652.72715,0.07904678993742294
2023-04-28 11:25:00,-21044248.399127834,-9956744.587398555,-14478485.735465623,-2772764.315478082,-447423.3327248722,65111966465.58753,0.07967894791321921
2023-04-28 11:30:00,-21305130.83840983,-10072728.27187765,-14654494.639419977,-2805063.569383653,-452635.25778690755,65667274637.83238,0.08029931030615572
2023-04-28 11:35:00,-21561992.0264519,-10186917.930461459,-14827787.617239758,-2836863.221141169,-457766.5652295977,66213811951.560974,0.08090987433620404
2023-04-28 11:40:00,-21814310.179192998,-10299072.384816278,-14998008.340334008,-2868096.1071640304,-462806.4172923775,66750156568.4729,0.08150905159779745
2023-04-28 11:45:00,-22062157.797965795,-10409224.772460917,-15165206.145528968,-2898771.4556220295,-467756.3030662821,67276493406.29725,0.08209704867135643
2023-04-28 11:50:00,-22305608.33089379,-10517408.646057136,-15329431.005718846,-2928898.6102943937,-472617.73029750446,67793009202.51424,0.08267407417061272
2023-04-28 11:55:00,-22544734.40448228,-10623657.141666595,-15490732.315509101,-2958486.7989451294,-477392.18801160046,68299887210.225845,0.08324033281672574
2023-04-28 12:00:00,-22857706.536399964,-10738226.336021423,-15690408.209647361,-2990392.144208499,-482540.55054273526,68797307263.17183,0.08379602551091522
2023-04-28 12:05:00,-23165261.518201984,-10850763.43300326,-15886605.059628831,-3021731.5889376183,-487597.5973058431,69285445839.53223,0.08434134940573818
2023-04-28 12:10:00,-23539339.809982195,-10991911.098271387,-16127232.567041514,-3061038.53369583,-493940.30884637276,69937635017.0029,0.08506994234968304
2023-04-28 12:15:00,-23909094.75953914,-11131478.331185615,-16365102.817096733,-3099905.3580516917,-500212.0009583413,70582983139.23772,0.08579089285027268
2023-04-28 12:20:00,-24273572.16365989,-11269049.309344118,-16599575.962666713,-3138216.263361654,-506393.98795153975,71219062640.23802,0.08650148891332111
2023-04-28 12:25:00,-24631702.97357467,-11404167.563320423,-16829939.536461998,-3175844.1315575875,-512465.7575922472,71843282520.69504,0.08719883600474503
2023-04-28 12:30:00,-24983582.346432537,-11536872.375239119,-17056256.32605545,-3212799.9019653257,-518429.07508985937,72455854937.06142,0.08788317113442218
2023-04-28 12:35:00,-25330116.914828412,-11667548.2541399,-17279129.337155536,-3249190.6530516185,-524301.2190151477,73058941491.59544,0.08855690913534235
2023-04-28 12:40:00,-25670582.73146366,-11795885.629024357,-17498075.88264551,-3284930.1751713417,-530068.2782662846,73650781355.01155,0.0892180828984077
2023-04-28 12:45:00,-26005073.87124489,-11921922.873040268,-17713157.820133183,-3320029.1545175454,-535731.9772062402,74231577940.61441,0.08986691966628274
2023-04-28 12:50:00,-26333685.82731687,-12045698.907109598,-17924437.92541896,-3354498.429827992,-541294.0648131531,74801537307.49577,0.09050364963783303
2023-04-28 12:55:00,-26656513.197129503,-12167252.147471007,-18131978.320280466,-3388348.6992957257,-546756.2673863558,75360861669.84315,0.09112849871659018
2023-04-28 13:00:00,-27031307.422420394,-12278090.60294947,-18358784.792068355,-3419215.1046188427,-551736.9827907679,75909749468.68239,0.09174168859089918
2023-04-28 13:05:00,-27399577.229958422,-12386918.57863102,-18581605.18533025,-3449521.6294921855,-556627.3538498755,76448395442.2819,0.09234343681257036
2023-04-28 13:10:00,-27684017.981552903,-12463826.795325913,-18750367.066124726,-3470939.107559117,-560083.3559924942,76803831802.78076,0.09274051249941798
2023-04-28 13:15:00,-27962320.397208218,-12538875.19820261,-18915393.54730726,-3491838.662790602,-563455.784223029,77149901129.56479,0.093127123766279
2023-04-28 13:20:00,-28235195.729118228,-12612345.782057986,-19077148.507966917,-3512298.8253832394,-566757.3104595683,77488252577.45796,0.09350511300635236
2023-04-28 13:25:00,-28503295.917888533,-12684483.900609266,-19236051.0141336,-3532387.9216886596,-569998.9600906703,77820286494.64584,0.09387604461819966
2023-04-28 13:30:00,-28766701.517491516,-12755313.85516977,-19392150.036682475,-3552112.719161204,-573181.8251373764,78146124913.66324,0.09424005493073505
2023-04-28 13:35:00,-29025094.680232044,-12824705.949773032,-19545236.55796941,-3571437.099936797,-576300.0774898014,78464999678.88333,0.09459628579929139
2023-04-28 13:40:00,-29278954.02721067,-12892838.27045712,-19695617.281877827,-3590410.657595657,-579361.7197483903,78777921557.73886,0.09494586640204798
2023-04-28 13:45:00,-29528356.370164018,-12959733.711329082,-19843338.77432371,-3609039.7677118992,-582367.7806989658,79085004554.39719,0.09528892409894255
2023-04-28 13:50:00,-29773376.358969454,-13025414.304359201,-19988446.188917235,-3627330.5657709194,-585319.2503857621,79386357617.92078,0.09562558060239454
2023-04-28 13:55:00,-30014087.582614664,-13089901.711255996,-20130984.010873668,-3645289.0841472424,-588217.1022146685,79682087664.46608,0.09595595535376265
2023-04-28 14:00:00,-30293032.973169453,-13137648.03290818,-20283559.81053077,-3658585.5281516477,-590362.6647699251,79972299615.21625,0.0962801655657218
2023-04-28 14:05:00,-30567103.869825184,-13184503.583692614,-20433443.0414781,-3671633.9093827573,-592468.1990140358,80257096433.60544,0.09659832626384801
2023-04-28 14:10:00,-30672601.330149923,-13173579.0670549,-20477611.723969292,-3668591.638926684,-591977.2871904422,80190261376.92316,0.09652366157813513
2023-04-28 14:15:00,-30774021.63502983,-13162030.763185808,-20519584.91125456,-3665375.6555707348,-591458.3444216412,80119635921.74318,0.09644476236855028
2023-04-28 14:20:00,-30872641.88470605,-13150325.19511126,-20560176.932881717,-3662115.8771195947,-590932.3347170253,80048059400.03467,0.09636480067483166
2023-04-28 14:25:00,-30969580.64100935,-13138836.88401778,-20600085.10784234,-3658916.6006125496,-590416.0878261158,79977810967.24542,0.09628632265480001
2023-04-28 14:30:00,-31064869.904868674,-13127563.002950395,-20639323.06134407,-3655777.0387963154,-589909.4767148597,79908873316.31998,0.09620930897441664
2023-04-28 14:35:00,-31157785.12130548,-13116238.15957979,-20677428.4553585,-3652623.2849462726,-589400.5755254212,79839631223.10844,0.09613195518678225
2023-04-28 14:40:00,-31249118.921213876,-13105123.828179019,-20714893.591749426,-3649528.1546827652,-588901.1340510827,79771675864.06221,0.09605603887353882
2023-04-28 14:45:00,-31338900.700603176,-13094216.945641039,-20751730.768850315,-3646490.794988645,-588411.014645895,79704988499.88283,0.09598153910046019
2023-04-28 14:50:00,-31427157.27950954,-13083513.640230069,-20787950.704273988,-3643510.1276590065,-587930.0433267943,79639545470.75896,0.09590842943599373
2023-04-28 14:55:00,-31513914.998973403,-13073010.112462955,-20823563.925670817,-3640585.094609936,-587458.0493575125,79575323558.35316,0.0958366839417793
2023-04-28 15:00:00,-31603350.266155105,-13058552.09768004,-20858580.7743186,-3636558.812012162,-586808.3537565081,79512299977.56395,0.09576627716344617
2023-04-28 15:05:00,-31691265.921855405,-13044358.506054154,-20893011.408639066,-3632606.166242928,-586170.5404619271,79450452368.44295,0.09569718412158332
2023-04-28 15:10:00,-31695084.471992176,-13002480.420728141,-20875236.35099574,-3620943.914633152,-584288.677133986,79216599895.79802,0.09543593592822937
2023-04-28 15:15:00,-31697048.827099502,-12960728.106659822,-20856654.06247,-3609316.687930582,-582412.465552435,78983079351.69672,0.09517505850858296
2023-04-28 15:20:00,-31698109.33048264,-12919425.989311611,-20837859.902101688,-3597814.8324665236,-580556.4843298255,78751899336.60796,0.0949167958100239
2023-04-28 15:25:00,-31699240.654471584,-12878890.101112558,-20819456.671563998,-3586526.3572718496,-578734.9349234123,78525026319.63464,0.09466334467291326
2023-04-28 15:30:00,-31700443.65719687,-12839107.252455944,-20801438.61165101,-3575447.5892915265,-576947.2246356785,78302386579.10934,0.0944146227395826
2023-04-28 15:35:00,-31701041.47396536,-12799835.236598032,-20783376.485702656,-3564511.078546284,-575182.4694926961,78082487111.14935,0.0941689621014333
2023-04-28 15:40:00,-31701717.65148049,-12761291.958646433,-20765691.301432878,-3553777.507471156,-573450.4614328458,77866686113.96333,0.09392788006860242
2023-04-28 15:45:00,-31702472.096509017,-12723464.607966525,-20748377.032309975,-3543243.308547637,-571750.6247883688,77654911797.83014,0.09369129644155476
2023-04-28 15:50:00,-31703302.80526178,-12686339.845399775,-20731426.512671575,-3532904.7670733524,-570082.360141382,77447089027.97038,0.09345912728348939
2023-04-28 15:55:00,-31704207.796260796,-12649904.58122713,-20714832.703771804,-3522758.237810083,-568445.0792829909,77243144071.56233,0.09323129022380203
2023-04-28 16:00:00,-31698939.92964954,-12614145.970490694,-20695671.9863292,-3512800.1436809497,-566838.2050030625,77043004571.58168,0.09300770442886011
2023-04-28 16:05:00,-31693852.32218649,-12579051.408403251,-20676905.58846222,-3503026.974492042,-565261.1708839433,76846599521.13084,0.09278829057332481
2023-04-28 16:10:00,-31648007.388574623,-12530639.016979607,-20632884.31028629,-3489545.0427031787,-563085.6773452858,76567279792.01534,0.0924762486246844
2023-04-28 16:15:00,-31602758.28824999,-12483010.823927311,-20589507.55239048,-3476281.495270894,-560945.4231005308,76292452880.45213,0.09216922580570688
2023-04-28 16:20:00,-31558297.266019315,-12436228.218528138,-20546893.77025566,-3463253.427944542,-558843.1667819603,76022501930.07253,0.09186765016556635
2023-04-28 16:25:00,-31514728.234709103,-12390315.971483795,-20505103.06333183,-3450467.7388942195,-556780.0215033854,75757587226.87889,0.09157170076771594
2023-04-28 16:30:00,-31472034.760054234,-12345257.98366758,-20464120.23745248,-3437919.944818818,-554755.2638230365,75497615628.81375,0.09128127355858763
2023-04-28 16:35:00,-31430116.743103042,-12301009.804124989,-20423877.783046044,-3425597.6669715135,-552766.8962613125,75242318149.55399,0.09099606804021614
2023-04-28 16:40:00,-31389042.87911163,-12257584.751526203,-20384414.003319852,-3413504.6143490667,-550815.5173154178,74991783739.82736,0.09071618358380222
2023-04-28 16:45:00,-31348797.47760437,-12214967.569818119,-20345714.445224773,-3401636.5384303597,-548900.4414285355,74745924109.98524,0.09044152155662774
2023-04-28 16:50:00,-31309364.881130256,-12173143.192468483,-20307764.75964775,-3389989.243472234,-547020.9915602925,74504652032.22171,0.0901719845121699
2023-04-28 16:55:00,-31270729.70922779,-12132096.834663212,-20270550.85841062,-3378558.61218469,-545176.5033298025,74267881906.334,0.08990747682218256
2023-04-28 17:00:00,-31209735.493219223,-12091813.988031399,-20223251.131353293,-3367340.604261907,-543366.3247786262,74035529729.3539,0.08964790464276966
2023-04-28 17:05:00,-31149916.9523408,-12052280.41546866,-20176850.419031873,-3356331.254940638,-541589.8161381488,73807513065.74413,0.08939317588109029
2023-04-28 17:10:00,-31091251.991680354,-12013482.1460572,-20131331.87751478,-3345526.673585548,-539846.3496013047,73583751018.15137,0.08914320016268538
2023-04-28 17:15:00,-31034894.335663807,-11975823.851939132,-20087423.329374984,-3335039.5537045677,-538154.1098023283,73366757629.27931,0.08890078604915103
2023-04-28 17:20:00,-30980310.95692789,-11939109.903422348,-20044784.467745975,-3324815.416142931,-536504.3057867006,73155325759.46794,0.08866458498557447
2023-04-28 17:25:00,-30926785.50161644,-11903079.46445392,-20002958.912725154,-3314781.623012482,-534885.2164406509,72947844028.85448,0.08843279681942222
2023-04-28 17:30:00,-30874295.921248946,-11867718.980607476,-19961930.036581278,-3304934.399662839,-533296.2326728676,72744233748.16187,0.08820533364263101
2023-04-28 17:35:00,-30823303.461598862,-11833187.04152078,-19921987.322885536,-3295317.910296924,-531744.4809797313,72545483189.74852,0.0879832995031805
2023-04-28 17:40:00,-30773300.795599896,-11799297.68939217,-19882806.98474903,-3285880.3691978175,-530221.6050296483,72350444677.73047,0.08776541227573131
2023-04-28 17:45:00,-30724267.739774685,-11766038.374963423,-19844373.734905146,-3276618.2816353804,-528727.040900255,72159045434.72017,0.0875515906567911
2023-04-28 17:50:00,-30676185.972503792,-11733397.35670588,-19806673.532872632,-3267528.377816824,-527260.260965897,71971217554.74994,0.08734175878522421
2023-04-28 17:55:00,-30629037.50836346,-11701363.11253703,-19769692.597673297,-3258607.449060942,-525820.7474621069,71786894398.92526,0.08713584221540543
2023-04-28 18:00:00,-30552915.390405566,-11676632.446036017,-19722591.02251391,-3251720.428010027,-524709.4327016183,71606010571.78244,0.08693376789080794
2023-04-28 18:05:00,-30478214.868012555,-11652368.711054435,-19676371.451762043,-3244963.438521486,-523619.1003068765,71428501898.0866,0.08673546411808337
2023-04-28 18:10:00,-30404909.406759854,-11628563.15651598,-19631017.405925516,-3238334.0435867268,-522549.3570333131,71254305400.06357,0.08654086054162624
2023-04-28 18:15:00,-30333897.057903484,-11605568.40816329,-19587112.992393814,-3231930.4427796486,-521516.0487212618,71085520467.20187,0.08635230249339396
2023-04-28 18:20:00,-30264749.90181805,-11583218.767137026,-19544380.971764725,-3225706.492114107,-520511.7294093221,70921145422.44685,0.08616867095082932
2023-04-28 18:25:00,-30196895.94191512,-11561292.200118726,-19502450.505894925,-3219600.359526733,-519526.4216509047,70759841642.18277,0.08598847047095919
2023-04-28 18:30:00,-30130309.266813762,-11539780.092317976,-19461305.46992416,-3213609.6459619678,-518559.73832568125,70601547666.7121,0.08581163239380024
2023-04-28 18:35:00,-30065344.10475282,-11518822.39088802,-19421176.660052035,-3207773.324044765,-517617.9681981325,70447091094.25612,0.08563908127029986
2023-04-28 18:40:00,-30001593.557854,-11498261.475025136,-19381800.427443553,-3202047.499374089,-516694.0283080915,70295519490.82335,0.08546975308946891
2023-04-28 18:45:00,-29939033.702929206,-11478089.417911131,-19343161.897095762,-3196429.9644815815,-515787.5624504369,70146776097.23045,0.08530358444258994
2023-04-28 18:50:00,-29877642.312600482,-11458298.918770943,-19305247.278387748,-3190918.6862400095,-514898.242552365,70000808141.25146,0.08514051637518309
2023-04-28 18:55:00,-29817397.574148647,-11438882.812664043,-19268043.03779713,-3185511.669349481,-514025.74664502963,69857563835.3497,0.08498049103281416
2023-04-28 19:00:00,-29744991.277939424,-11421513.519987138,-19226114.87815251,-3180674.6511356593,-513245.22779689025,69716992358.3043,0.08482345164056829
2023-04-28 19:05:00,-29673920.319620833,-11404475.47718024,-19184965.06993456,-3175929.87972108,-512479.59422771947,69579043837.1793,0.08466934248290683
2023-04-28 19:10:00,-29640184.485968675,-11402363.025790732,-19168222.73900851,-3175341.6021189387,-512384.66761464666,69530248775.86086,0.08461483107122371
2023-04-28 19:15:00,-29606641.667831827,-11400127.095937615,-19151512.884178035,-3174718.9381092098,-512284.1922858041,69481354313.54568,0.08456020863455033
2023-04-28 19:20:00,-29573391.093394578,-11397813.977616884,-19134903.46723063,-3174074.7785768555,-512180.248361265,69432615889.94012,0.08450576051635536
2023-04-28 19:25:00,-29540741.260968566,-11395552.092615116,-19118598.544256117,-3173444.8865510463,-512078.60669346404,69384784396.5738,0.08445232557488402
2023-04-28 19:30:00,-29508682.29207866,-11393340.771098768,-19102593.1888466,-3172829.0754958615,-511979.23718228634,69337845402.17912,0.08439988768842722
2023-04-28 19:35:00,-29476982.833853573,-11391089.509777417,-19086737.083563928,-3172202.1419633334,-511878.07290771935,69291251998.08804,0.08434783587822167
2023-04-28 19:40:00,-29445856.31068037,-11388888.073537363,-19071171.827793993,-3171589.0837699,-511779.1476083244,69245526234.44785,0.08429675335221452
2023-04-28 19:45:00,-29415293.03903096,-11386735.703240002,-19055892.54446721,-3170989.6895098756,-511682.4271709115,69200653678.4781,0.0842466239869541
2023-04-28 19:50:00,-29385282.76544737,-11384631.366615918,-19040893.96277681,-3170403.6717158277,-511587.86520869,69156618409.97818,0.08419742999719201
2023-04-28 19:55:00,-29355815.424806625,-11382574.052016912,-19026170.909505498,-3169830.74866294,-511495.4162615194,69113404805.80612,0.08414915392953895
