,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
15864,-79792616000.0,-38549408.64192,-12859377.99456,-24009598.154399995,-3581092.60608,-577858.125072,0.089357929
15865,-79662947000.0,-38486762.95464,-12838480.538519999,-23970580.752299998,-3575273.06136,-576919.062174,0.088474704
15866,-79415543000.0,-38367237.134160005,-12798608.909880001,-23896136.8887,-3564169.5698400005,-575127.362406,0.087607376
15867,-79061372000.0,-37764454.94952,-12741530.71152,-23587960.3362,-3548274.3753600004,-572562.4560240001,0.086739886
15868,-78590647000.0,-37539608.44602,-12665668.67052,-23447519.532449998,-3527148.23736,-569153.465574,0.085881346
15869,-78105160000.0,-37307710.7256,-12587427.5856,-23302674.485999998,-3505359.5808000006,-565637.56872,0.085173532
15870,-77554731000.0,-37044792.80946,-12498720.44796,-23138453.993849996,-3480656.3272800003,-561651.361902,0.084495663
15871,-76958644000.0,-35079289.10807999,-12402655.06704,-22175633.2686,-3453903.94272,-557334.499848,0.083859808
15872,-76350456000.0,-34802064.85392,-12304639.48896,-22000383.8964,-3426608.4652800006,-552930.0023520001,0.083281263
15873,-75723523000.0,-34516296.25386,-12203602.96668,-21819733.15245,-3398471.7122400003,-548389.753566,0.082743895
15874,-75067770000.0,-34217390.921399996,-12097921.8132,-21630777.925499998,-3369041.5176000004,-543640.7903400001,0.082230343
15875,-74461433000.0,-31844176.43678001,-12470800.798840001,-20696555.302350003,-3472881.2351200003,-560396.744758,0.081789508
15876,-73828220000.0,-31573376.565200005,-12364750.285600001,-20520553.749000005,-3443348.1808,-555631.18372,0.081401864
15877,-73281955000.0,-31339760.875300005,-12273261.823400002,-20368719.392250005,-3417870.3812,-551519.99333,0.081131226
15878,-72726606000.0,-31102260.321960006,-12180251.972880002,-20214360.137700003,-3391968.90384,-547340.436756,0.080923744
15879,-72215697000.0,-30883764.979020007,-12094684.93356,-20072352.981150005,-3368140.10808,-543495.335622,0.080797514
15880,-71636503000.0,-29740610.58548,-12110867.19718,-19546019.84355,-3372646.56124,-544222.513291,0.080616309
15881,-71200356000.0,-29559539.79696,-12037132.18536,-19427017.134600002,-3352112.76048,-540909.104532,0.080338321
15882,-70804642000.0,-29395255.172720004,-11970232.77652,-19319046.569700003,-3333482.545360001,-537902.8652740001,0.079984792
15883,-70339451000.0,-29202126.477160003,-11891587.58606,-19192119.20535,-3311581.3530800003,-534368.809247,0.079473341
15884,-69926000000.0,-28708818.560000002,-11379757.24,-18722686.5,-3169046.32,-511368.838,0.078939856
15885,-69322782000.0,-28461161.377920005,-11281589.54268,-18561174.8805,-3141708.4802400004,-506957.504766,0.078046051
15886,-68794917000.0,-28244441.123520005,-11195684.792580001,-18419839.026750002,-3117785.63844,-503097.228021,0.077234536
15887,-68128676999.99999,-27970909.629120003,-11087260.89498,-18241453.26675,-3087591.64164,-498225.01490099996,0.076167628
15888,-67438611999.99999,-28007255.563600004,-10655300.695999999,-18056688.362999998,-2967298.928,-478814.1451999999,0.075053984
15889,-66682319000.0,-27693167.080700006,-10535806.402,-17854190.91225,-2934022.0360000003,-473444.4649,0.073807545
15890,-65699406000.0,-27284963.311800007,-10380506.148,-17591015.9565,-2890773.864,-466465.7826,0.072184431
15891,-64704875000.0,-26871934.587500006,-10223370.25,-17324730.28125,-2847014.5,-459404.6125,0.070562311
15892,-63605604000.0,-29041709.353121612,-9904001.976078391,-19140834.41172,-2758076.4996673996,-445053.2533554213,0.068822979
15893,-62409560000.0,-30358461.01452109,-9609170.413606916,-20535166.730928,-2675971.5075867358,-431804.4932696778,0.067093219
15894,-60973196000.0,-31647585.930118296,-9328304.145596907,-21990666.037195202,-2597755.584849771,-419183.287555304,0.065208858
15895,-59635788000.0,-32679847.504946165,-9071835.59467944,-23182887.7900656,-2526333.9630752867,-407658.43495078484,0.063583349
15896,-58256957000.0,-33612505.44409207,-8811375.782447936,-24284412.525450002,-2453800.8508082856,-395954.22819860966,0.062002064
15897,-56851485000.0,-34449105.252876595,-8549310.175391402,-25296568.543818,-2380820.555172289,-384177.862311892,0.060502616
15898,-55435624000.0,-35196003.68869267,-8288187.610398539,-26223201.054211203,-2308102.878845162,-372443.873631833,0.059097211
15899,-53894612000.0,-35921864.58985695,-8006598.8747926485,-27147298.126209605,-2229685.7626004843,-359790.20260144176,0.057662545
15900,-52544882000.0,-34900587.99411951,-7920296.107054889,-27224512.225934405,-2205652.0804456654,-355912.0402537323,0.056472262
15901,-51107445000.0,-35497645.96858767,-7656090.466908325,-27984024.610596,-2132075.826227635,-344039.5083230957,0.055261473
15902,-49702955000.0,-36029819.804634735,-7399508.928173268,-28676497.629708003,-2060622.7394912897,-332509.57841791265,0.054126675
15903,-48423988000.0,-36478071.43791366,-7166972.555961544,-29271835.875715204,-1995865.7750778983,-322060.1591602972,0.053129164
15904,-46959385000.0,-36951316.29682599,-6901912.00671801,-29914743.647844,-1922051.444908813,-310149.21042846754,0.05202349
15905,-45883629000.0,-36840488.852677785,-6640893.574301418,-30129246.387979202,-1849362.7675269772,-298419.9011236713,0.051233507
15906,-44566824000.0,-35477499.0193789,-6406580.443117105,-28915133.678496003,-1784111.0094756498,-287890.64016538893,0.050289353
15907,-43420748000.0,-34295484.11375366,-6203255.96543674,-27863302.411190398,-1727489.003033016,-278753.9073076003,0.049486123
15908,-42319499000.0,-33162566.599892,-6008293.963309605,-26855886.354201607,-1673195.787250776,-269992.9565791025,0.048729078
15909,-41263335000.0,-31461563.116172664,-5762883.643359342,-25577045.189082,-1604853.672834247,-258965.02448007168,0.048032565
15910,-40255760000.0,-30442946.324060526,-5586763.991474945,-24666716.940335467,-1555807.6938284659,-251050.78695868424,0.047437192
15911,-39301130000.0,-14729277.501399998,-6085386.9692,-9721134.5055,-1694664.7255999998,-273457.26253999997,0.04693936
15912,-38368297000.0,-15548517.055631502,-5905837.5359021,-10624135.3973436,-1644663.6175929892,-265388.9019297779,0.046519265
15913,-37370593000.0,-15826271.295177586,-5731299.086328014,-11335218.372285599,-1596057.9734078015,-257545.7184362589,0.046183267
15914,-36698111000.0,-16519640.986063952,-5570566.741720044,-12051806.444843998,-1551297.067314443,-250322.93586210324,0.0461229
15915,-36010630000.0,-17297841.52600003,-5402164.902847966,-12849658.698647998,-1504400.352691839,-242755.5114570922,0.046242371
15916,-35425681000.0,-18058674.57717172,-5253067.272426678,-13621401.068858398,-1462879.493587176,-236055.5546470216,0.046540196
15917,-34911559000.0,-18026920.66548065,-5009932.372084431,-13995108.372155081,-1395171.0403273099,-225129.8724164523,0.047057896
15918,-34513809000.0,-18845879.267372575,-4893684.9483289635,-14800832.82279154,-1362798.340040977,-219906.0957793395,0.047701885
15919,-34220947000.0,-19696384.096994564,-4793795.557278338,-15627296.590742901,-1334981.0412673855,-215417.39529541897,0.048497388
15920,-34022082000.000004,-20672783.448576264,-4702926.630809669,-16564331.062205933,-1309675.7706052242,-211334.04480220666,0.049527299
15921,-33958667000.0,-20940276.075871408,-4487973.772596637,-17127393.286988042,-1249815.4809762787,-201674.77079389946,0.050713722
15922,-34011315000.000004,-22061306.648970008,-4433888.661624284,-18181469.471994292,-1234753.8045029654,-199244.36390843306,0.051996732
15923,-34163314000.0,-23098019.867770355,-4401097.465087667,-19148236.858698025,-1225622.0788851732,-197770.8354564711,0.053149448
