,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
14664,-79787736000.0,-38547051.016320005,-12858591.53376,-24008129.7624,-3580873.5916800005,-577822.784112,0.089343089
14665,-79662795000.0,-38486689.5204,-12838456.0422,-23970535.015499998,-3575266.2396,-576917.96139,0.088502105
14666,-79413367000.0,-38366185.86504,-12798258.22572,-23895482.130299997,-3564071.91096,-575111.603814,0.087616409
14667,-79055340000.0,-37761573.704399996,-12740558.5944,-23586160.688999996,-3548003.6592,-572518.7722799999,0.086739671
14668,-78592769000.0,-37540622.040539995,-12666010.65204,-23448152.631149996,-3527243.4727200004,-569168.833098,0.085892862
14669,-78094805000.0,-37302764.55629999,-12585758.773799999,-23299585.071749996,-3504894.8484,-565562.5778099999,0.085165669
14670,-77550984000.0,-37043003.01744,-12498116.58144,-23137336.076399997,-3480488.16192,-561624.226128,0.084495886
14671,-76926304000.0,-35064547.88928,-12397443.15264,-22166314.4976,-3452452.5235200003,-557100.2935680001,0.083829936
14672,-76329185000.0,-34792369.106699996,-12301211.454599999,-21994254.65775,-3425653.8228,-552775.95777,0.083265502
14673,-75722047000.0,-34515623.463539995,-12203365.09452,-21819307.84305,-3398405.4693600005,-548379.0643740001,0.08274539
14674,-75061826000.0,-34214681.52732,-12096963.87816,-21629065.1619,-3368774.75088,-543597.743892,0.082228069
14675,-74456680000.0,-31842143.7688,-12470004.7664,-20695234.206,-3472659.5552,-560360.9736799999,0.081792395
14676,-73862323000.0,-31587961.054180007,-12370461.856040003,-20530032.677850004,-3444938.7447200003,-555887.842898,0.081418228
14677,-73242872000.0,-31323046.639520008,-12266716.202560002,-20357856.272400003,-3416047.55008,-551225.854672,0.08111343
14678,-72703692000.0,-31092460.920720004,-12176414.33616,-20207991.191400003,-3390900.19488,-547167.985992,0.080915752
14679,-72203366000.0,-30878491.503560003,-12092619.737680001,-20068925.5797,-3367564.9902399997,-543402.532516,0.080792432
14680,-71744573000.0,-29785476.926680002,-12129137.51138,-19575506.74305,-3377734.4968400006,-545043.5210810001,0.080667121
14681,-71275865000.0,-29590888.113400005,-12049897.736900002,-19447619.765250005,-3355667.7242000005,-541482.7464050001,0.080396385
14682,-70848743000.0,-29413564.143880002,-11977688.49158,-19331079.52755,-3335558.8204400004,-538237.9005710001,0.080029178
14683,-70410788000.0,-29231742.746080004,-11903647.81928,-19211583.5058,-3314939.8990400005,-534910.756436,0.079557604
14684,-69909438000.0,-28702018.865280002,-11377061.94012,-18718252.024499997,-3168295.73016,-511247.72009399993,0.078925761
14685,-69405414000.0,-28495086.771840006,-11295037.074360002,-18583299.598500002,-3145453.36248,-507561.792582,0.0781891
14686,-68856673000.0,-28269795.66688,-11205734.96402,-18436374.195749998,-3120584.42036,-503548.8496489999,0.077333818
14687,-68182407999.99999,-27992969.428480003,-11096005.07792,-18255839.742,-3090026.73056,-498617.94970399997,0.076252726
14688,-67427008000.0,-28002436.422400005,-10653467.264,-18053581.392,-2966788.352,-478731.7568,0.075033206
14689,-66654744000.00001,-27681715.183200005,-10531449.552000001,-17846807.706,-2932808.7360000005,-473248.6824,0.07376054
14690,-65726875000.0,-27296371.187500004,-10384846.25,-17598370.78125,-2891982.5,-466660.8125,0.072230536
14691,-64579641000.0,-26819924.907300007,-10203583.278,-17291198.87775,-2841504.204,-458515.4511,0.070361454
14692,-63601203000.0,-27309084.54414,-9848010.27252,-17353588.238550004,-2742483.87336,-442537.170474,0.06881392
14693,-62361050000.0,-26776587.649,-9655984.982,-17015212.492500003,-2689008.476,-433908.1859,0.067025158
14694,-60987419000.0,-26186777.97022,-9443291.95796,-16640417.274150003,-2629777.50728,-424350.461402,0.065225937
14695,-59712773000.0,-25639470.47074,-9245925.77132,-16292630.11305,-2574814.77176,-415481.474534,0.063673955
14696,-58300901000.0,-25033240.871379998,-9027311.51084,-15907400.83785,-2513934.85112,-405657.6691579999,0.062058369
