,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
3549,-72036399000.0,-259556316.78627577,-11991545.38828213,-247108851.07893708,-2429275.1342090913,-391996.6693837397,0.078119976
3550,-71985251000.0,-259700166.8174784,-12425072.84251711,-248164516.95313954,-2523805.9628718356,-407250.50764522806,0.078150913
3551,-71950442000.0,-255723508.90190774,-12250127.49236861,-247542013.28042036,-2488270.708996251,-401516.4098607587,0.078250869
3552,-71941672000.0,-251690881.74472693,-12073100.460002203,-246989716.64118356,-2452312.6196120977,-395714.081801043,0.078503939
3553,-71951299000.0,-247722569.577371,-11899158.682543896,-246500574.25219655,-2416981.2134540905,-390012.8776255464,0.078529252
3554,-71975861000.0,-243803775.79954323,-11727603.405492336,-246062350.09325323,-2382134.5580925797,-384389.8946013026,0.078674149
3555,-71998484000.0,-237554382.20219743,-10989165.24594048,-244594056.2086212,-2468190.052236057,-398276.1220653636,0.078578065
3556,-71994383000.0,-233683116.19707566,-10827951.036241733,-244077833.83417672,-2431980.9954285305,-392433.2969896038,0.078217571
3557,-71941753000.0,-229502220.72815803,-10653106.029830977,-243377281.33114594,-2392710.432483306,-386096.4561507153,0.077915884
3558,-71805272000.0,-224810247.9794866,-10455704.614133235,-242361347.46313673,-2348373.6516980263,-378942.11197854514,0.077087921
3559,-71590687000.0,-29670760.227150004,-15042635.152440002,-15840871.312490001,-3244489.9348400002,-523542.694031,0.076360705
3560,-71394375000.0,-29589398.718750004,-15001386.075000001,-15797433.356250001,-3235593.075,-522107.06437499996,0.078138891
3561,-74054561000.0,-30691912.806450006,-15560344.357320001,-16386052.71247,-3356152.70452,-541561.0045929999,0.087569524
3562,-77051080000.0,-31933820.106000002,-16189972.9296,-17049092.4716,-3491954.9456,-563474.54804,0.10577657
3563,-79773629000.0,-31983641.07497,-16926368.60122,-17327629.95509,-3510039.676,-566392.7659,0.12505961
3564,-82258040000.0,-32979715.977199998,-17453510.9272,-17867268.8684,-3619353.76,-584032.0839999999,0.14860188
3565,-84552782000.0,-33899746.887260005,-17940409.284760002,-18365709.77822,-3720322.4080000003,-600324.7522,0.17570763
3566,-86583168000.0,-34713789.54624,-18371216.58624,-18806729.92128,-3809659.392,-614740.4928,0.20572349
3567,-88399064000.0,-58613343.11963201,-17208377.4368,-26306409.498352002,-3602064.247936,-581242.1854624,0.23866359
3568,-90111465000.0,-32225201.387670003,-17278928.358,-17538112.28337,-3616831.99416,-583625.1626939999,0.27727575
3569,-96536755000.0,-32718907.82069,-17543650.305999998,-17806805.06059,-3672243.6951199993,-592566.5962579999,0.30337673
3570,-109881640000.0,-33744302.09432001,-18093459.568,-18364861.461519998,-3787329.9833599995,-611137.3382239998,0.31398669
3571,-121081830000.0,-30333349.97274,-16759343.968080001,-16683799.075019998,-3689247.30504,-595310.3605859999,0.32436511
3572,-132043970000.0,-31134441.239659995,-17201951.33272,-17124411.330179997,-3786678.805359999,-611032.2617739999,0.33842184
3573,-141684910000.0,-31838981.852979995,-17591213.92616,-17511919.27254,-3872367.48008,-624859.2979219999,0.35870712
3574,-150172570000.0,-32459243.070459995,-17933911.686319996,-17853072.278579995,-3947805.802159999,-637032.2998939997,0.38336142
3575,-157503780000.0,-30256741.310879994,-17809261.05336,-17028618.638639998,-3879244.98192,-625969.0766279999,0.40939469
3576,-164535390000.0,-30753848.011439998,-18101860.408679996,-17308392.33732,-3942979.4949599993,-636253.5094139999,0.43699207
3577,-170444320000.0,-31171585.726719994,-18347742.80384,-17543496.844159998,-3996538.03648,-644895.910432,0.46297544
3578,-175801790000.0,-31550337.425839987,-18570677.845479995,-17756659.860519994,-4045098.144559999,-652731.7460539999,0.48945088
3579,-180575860000.0,-31887845.07856,-18769336.44632,-17946610.55768,-4088370.31504,-659714.300836,0.51600883
3580,-184797670000.0,-32686705.507700004,-18920925.316120002,-18283331.688020002,-4119835.750800001,-664791.6779700002,0.54249502
3581,-188527110000.0,-32960110.7541,-19079187.831959996,-18436261.104659997,-4154295.776399999,-670352.2730099999,0.56887255
3582,-191818720000.0,-33201418.683199998,-19218870.59392,-18571236.86432,-4184710.2528000004,-675260.0635200001,0.59520052
3583,-194721780000.0,-33414242.011800002,-19342064.84808,-18690279.74268,-4211534.5272,-679588.52598,0.62184877
3584,-197333960000.0,-34625440.85904001,-19728894.309600003,-19256422.40704,-4575133.32672,-738260.150448,0.64842169
3585,-199568190000.0,-34795072.53756,-19825547.099400003,-19350760.53456,-4597547.12208,-741876.9219719999,0.6741694
3586,-201537320000.0,-34944576.76368001,-19910731.6632,-19433905.079680003,-4617301.434239999,-745064.549616,0.69994091
3587,-203256640000.0,-35075114.41536,-19985109.4464,-19506501.64736,-4634549.65248,-747847.7848319999,0.72541256
3588,-204934070000.0,-34545937.447560005,-21776904.359759998,-19953816.556519996,-4528972.95576,-730811.545134,0.75346887
3589,-206239870000.0,-34643229.99396,-21838235.17416,-20010012.965320002,-4541728.01016,-732869.747094,0.7783322
3590,-207420900000.0,-34731226.17720001,-21893705.7912,-20060839.772400007,-4553264.311200001,-734731.2865800002,0.80282402
3591,-210610730000.0,-34968894.030839995,-22043525.726639997,-20198117.29628,-4584422.5706400005,-739759.096626,0.82382827
3592,-215752540000.0,-35939657.7606,-21375893.207280003,-20305509.33068,-4277796.17408,-690280.746272,0.83770095
3593,-223082400000.0,-36503250.695999995,-21711102.364800002,-20623933.1088,-4344879.052800001,-701105.48352,0.84843145
3594,-229420490000.0,-36990586.43609999,-22000955.89668,-20899272.41458,-4402885.252479999,-710465.5748319998,0.85540097
3595,-236718690000.0,-37551745.03410001,-22334717.17908001,-21216320.818980005,-4469678.378880002,-721243.5565920001,0.86237923
3596,-243790890000.0,-36566459.14697999,-20221466.16672,-20118584.360699996,-4194557.30232,-676849.0192379998,0.86315964
3597,-250379430000.0,-37076952.40326,-20503771.92864,-20399453.820899997,-4253116.245839999,-686298.3033059998,0.86533847
3598,-256176080000.0,-37526088.43855999,-20752146.787839998,-20646565.010399997,-4304636.87104,-694611.8587359999,0.8671935
3599,-261318060000.0,-37924499.33291999,-20972470.346879996,-20865767.617799997,-4350338.789279999,-701986.4864519997,0.86774463
3600,-266055909999.99997,-33838981.94307999,-19292318.14292,-18823130.746,-4120689.312079999,-664929.4117219999,0.86863376
3601,-270406400000.00003,-34156515.507199995,-19473350.7328,-18999760.64,-4159356.4671999994,-671168.8844799999,0.86906909
3602,-274440919999.99997,-34450987.05295999,-19641235.179039996,-19163562.151999995,-4195215.280959999,-676955.1930639996,0.86936255
3603,-278215290000.0,-34726470.77051999,-19798294.263479996,-19316801.573999997,-4228761.881519998,-682368.3945179997,0.86975722
3604,-280933190000.0,-34924844.85571999,-19911391.518279996,-19427148.314,-4252918.576719999,-686266.4066979998,0.87005911
3605,-283680810000.0,-33131395.18835999,-18011063.589119997,-18118532.51628,-3847023.2908799993,-620769.667392,0.86991749
3606,-285799390000.0,-33285534.59483999,-18094857.665279996,-18202826.577319995,-3864921.0547199985,-623657.7156479998,0.86749808
3607,-286994380000.0,-33372477.287279993,-18142121.909759995,-18250372.839439996,-3875016.330239999,-625286.7260159999,0.86026561
3608,-286783120000.0,-33357106.854719993,-18133766.154239997,-18241967.226559997,-3873231.605759999,-624998.7363839999,0.85132774
3609,-285257070000.0,-31401584.822159994,-17059260.70296,-17168501.992319997,-3643725.5870399997,-587964.8106359999,0.84273246
3610,-282707090000.0,-31219801.84791999,-16960505.077519994,-17069113.971839994,-3622632.1524799992,-584561.0973319998,0.83565454
3611,-279559060000.0,-30995385.085279983,-16838588.171679996,-16946416.354559995,-3596591.648319999,-580359.1068879998,0.8299606
3612,-276111980000.0,-30749649.646239992,-16705089.657439997,-16812062.964479998,-3568077.40256,-575757.9445039999,0.82558648
3613,-272432500000.0,-28191705.32099999,-16635907.391999993,-15881335.742999995,-3553300.6079999986,-573373.5071999998,0.82224855
3614,-268784510000.0,-27947195.143260002,-16491622.091519998,-15743594.93658,-3522482.3884799993,-568400.567232,0.81974761
3615,-265148250000.0,-27703471.1805,-16347800.736,-15606297.0315,-3491763.2639999995,-563443.6175999999,0.8179042
3616,-261784020000.0,-27477980.300519995,-16214738.711039994,-15479270.435159998,-3463342.2489599986,-558857.4992639999,0.81653349
3617,-258734570000.0,-26471974.041920003,-16429421.17432,-15198923.610640002,-3437580.4953599996,-554700.489024,0.81603331
3618,-255943400000.0,-26290391.686399996,-16316724.894399999,-15094667.8288,-3414000.6911999993,-550895.5660799999,0.81595798
3619,-253443500000.0,-26127758.192,-16215788.931999998,-15001291.564000001,-3392881.5359999994,-547487.7024,0.81573247
3620,-251205790000.0,-25982181.730239987,-16125439.153039996,-14917708.620079998,-3373977.3619199987,-544437.2561279999,0.81582299
3621,-249386690000.0,-25822764.795799993,-16836992.92828,-15113317.308879998,-3489431.582559999,-563067.3690039999,0.81610092
3622,-247804350000.0,-25721779.856999993,-16771148.596199997,-15054213.745199997,-3475785.482399999,-560865.3846599999,0.816517
3623,-246460360000.0,-25636006.41519999,-16715222.484319996,-15004013.030719997,-3464194.9126399993,-558995.0881759999,0.81688819
3624,-245349330000.0,-25565100.480599992,-16668990.303959996,-14962513.838159999,-3454613.389919999,-557448.9788279998,0.81702955
3625,-243957890000.0,-26906938.91526,-16439942.657279994,-15356748.619939998,-3694331.774319999,-596130.8090379997,0.8114144
3626,-241636620000.0,-26756673.823080003,-16348131.786239997,-15270986.97852,-3673700.3265599995,-592801.6436039999,0.8041905
3627,-238823830000.0,-26574590.675220005,-16236880.316159999,-15167065.63918,-3648700.2490399997,-588767.5401859999,0.79812142
3628,-236059710000.0,-26395658.13114,-16127553.84192,-15064942.461660001,-3624132.7504799995,-584803.239282,0.79155083
3629,-233574110000.0,-26234755.300740007,-16029243.39072,-14973109.484060002,-3602040.73768,-581238.3917619999,0.78416466
3630,-231456860000.0,-27510597.13396,-17966531.432,-16111443.453559998,-3684011.1052799993,-594465.428352,0.77676858
