;total_inflow;.t;.in_out_RZ
2024-09-01 08:40:00;0,0910521149635315;0,3576388888888889;0,0910521149635315
2024-09-01 08:45:00;0,09116119891405106;0,3611111111111111;0,09116119891405106
2024-09-01 08:50:00;0,09129002690315247;0,3645833333333333;0,09129002690315247
2024-09-01 08:55:00;0,09143970906734467;0,3680555555555556;0,09143970906734467
2024-09-01 09:00:00;0,09161081165075302;0,3715277777777778;0,09161081165075302
2024-09-01 09:05:00;0,09180329740047455;0,375;0,09180329740047455
2024-09-01 09:10:00;0,09201662242412567;0,3784722222222222;0,09201662242412567
2024-09-01 09:15:00;0,0922498032450676;0,3819444444444444;0,0922498032450676
2024-09-01 09:20:00;0,09250149130821228;0,3854166666666667;0,09250149130821228
2024-09-01 09:25:00;0,0927700400352478;0,3888888888888889;0,0927700400352478
2024-09-01 09:30:00;0,09305359423160553;0,3923611111111111;0,09305359423160553
2024-09-01 09:35:00;0,0933501124382019;0,3958333333333333;0,0933501124382019
2024-09-01 09:40:00;0,09365745633840561;0,3993055555555556;0,09365745633840561
2024-09-01 09:45:00;0,09397342801094055;0,4027777777777778;0,09397342801094055
2024-09-01 09:50:00;0,09429582953453064;0,40625;0,09429582953453064
2024-09-01 09:55:00;0,09462253004312515;0,4097222222222222;0,09462253004312515
2024-09-01 10:00:00;0,09495151042938232;0,4131944444444444;0,09495151042938232
2024-09-01 10:05:00;0,09528089314699173;0,4166666666666667;0,09528089314699173
2024-09-01 10:10:00;0,09560898691415787;0,4201388888888889;0,09560898691415787
2024-09-01 10:15:00;0,09593453258275986;0,4236111111111111;0,09593453258275986
2024-09-01 10:20:00;0,0962567925453186;0,4270833333333333;0,0962567925453186
2024-09-01 10:25:00;0,0965752974152565;0,4305555555555556;0,0965752974152565
2024-09-01 10:30:00;0,09688952565193176;0,4340277777777778;0,09688952565193176
2024-09-01 10:35:00;0,0971987321972847;0,4375;0,0971987321972847
2024-09-01 10:40:00;0,09750177711248398;0,4409722222222222;0,09750177711248398
2024-09-01 10:45:00;0,09779664874076843;0,4444444444444444;0,09779664874076843
2024-09-01 10:50:00;0,09808038920164108;0,4479166666666667;0,09808038920164108
2024-09-01 10:55:00;0,09835000336170197;0,4513888888888889;0,09835000336170197
2024-09-01 11:00:00;0,09860356152057648;0,4548611111111111;0,09860356152057648
2024-09-01 11:05:00;0,09884073585271835;0,4583333333333333;0,09884073585271835
2024-09-01 11:10:00;0,09906258434057236;0,4618055555555556;0,09906258434057236
2024-09-01 11:15:00;0,09927105903625488;0,4652777777777778;0,09927105903625488
2024-09-01 11:20:00;0,09946845471858978;0,46875;0,09946845471858978
2024-09-01 11:25:00;0,09965696930885315;0,4722222222222222;0,09965696930885315
2024-09-01 11:30:00;0,09983846545219421;0,4756944444444444;0,09983846545219421
2024-09-01 11:35:00;0,10001438856124878;0,4791666666666667;0,10001438856124878
2024-09-01 11:40:00;0,10018576681613922;0,4826388888888889;0,10018576681613922
2024-09-01 11:45:00;0,10035330057144165;0,4861111111111111;0,10035330057144165
2024-09-01 11:50:00;0,10051741451025009;0,4895833333333333;0,10051741451025009
2024-09-01 11:55:00;0,10067836195230484;0,4930555555555556;0,10067836195230484
2024-09-01 12:00:00;0,10083629935979843;0,4965277777777778;0,10083629935979843
2024-09-01 12:05:00;0,10099130868911743;0,5;0,10099130868911743
2024-09-01 12:10:00;0,10114345699548721;0,5034722222222222;0,10114345699548721
2024-09-01 12:15:00;0,10129280388355255;0,5069444444444444;0,10129280388355255
2024-09-01 12:20:00;0,10143939405679703;0,5104166666666666;0,10143939405679703
2024-09-01 12:25:00;0,10158330947160721;0,5138888888888888;0,10158330947160721
2024-09-01 12:30:00;0,10172460973262787;0,5173611111111112;0,10172460973262787
2024-09-01 12:35:00;0,10186336934566498;0,5208333333333334;0,10186336934566498
2024-09-01 12:40:00;0,1019996702671051;0,5243055555555556;0,1019996702671051
2024-09-01 12:45:00;0,10213358700275421;0,5277777777777778;0,10213358700275421
2024-09-01 12:50:00;0,10226519405841827;0,53125;0,10226519405841827
2024-09-01 12:55:00;0,10239455848932266;0,5347222222222222;0,10239455848932266
2024-09-01 13:00:00;0,10252175480127335;0,5381944444444444;0,10252175480127335
2024-09-01 13:05:00;0,1026468425989151;0,5416666666666666;0,1026468425989151
2024-09-01 13:10:00;0,1027698740363121;0,5451388888888888;0,1027698740363121
2024-09-01 13:15:00;0,10289090126752853;0,5486111111111112;0,10289090126752853
2024-09-01 13:20:00;0,10300996899604797;0,5520833333333334;0,10300996899604797
2024-09-01 13:25:00;0,10312706232070923;0,5555555555555556;0,10312706232070923
2024-09-01 13:30:00;0,10324208438396454;0,5590277777777778;0,10324208438396454
2024-09-01 13:35:00;0,10335488617420197;0,5625;0,10335488617420197
2024-09-01 13:40:00;0,10346532613039017;0,5659722222222222;0,10346532613039017
2024-09-01 13:45:00;0,10357334464788437;0,5694444444444444;0,10357334464788437
2024-09-01 13:50:00;0,10367899388074875;0,5729166666666666;0,10367899388074875
2024-09-01 13:55:00;0,10378244519233704;0,5763888888888888;0,10378244519233704
2024-09-01 14:00:00;0,10388390719890594;0,5798611111111112;0,10388390719890594
2024-09-01 14:05:00;0,10398362576961517;0,5833333333333334;0,10398362576961517
2024-09-01 14:10:00;0,10408181697130203;0,5868055555555556;0,10408181697130203
2024-09-01 14:15:00;0,10417866706848145;0,5902777777777778;0,10417866706848145
2024-09-01 14:20:00;0,10427431762218475;0,59375;0,10427431762218475
2024-09-01 14:25:00;0,10436883568763733;0,5972222222222222;0,10436883568763733
2024-09-01 14:30:00;0,10446228832006454;0,6006944444444444;0,10446228832006454
2024-09-01 14:35:00;0,1045546680688858;0,6041666666666666;0,1045546680688858
2024-09-01 14:40:00;0,1046459749341011;0,6076388888888888;0,1046459749341011
2024-09-01 14:45:00;0,10473619401454926;0,6111111111111112;0,10473619401454926
2024-09-01 14:50:00;0,10482530295848846;0,6145833333333334;0,10482530295848846
2024-09-01 14:55:00;0,10491327196359634;0,6180555555555556;0,10491327196359634
2024-09-01 15:00:00;0,1050000935792923;0,6215277777777778;0,1050000935792923
2024-09-01 15:05:00;0,10508579015731812;0,625;0,10508579015731812
2024-09-01 15:10:00;0,10517042875289917;0,6284722222222222;0,10517042875289917
2024-09-01 15:15:00;0,10525410622358322;0,6319444444444444;0,10525410622358322
2024-09-01 15:20:00;0,10533690452575684;0,6354166666666666;0,10533690452575684
2024-09-01 15:25:00;0,10541883856058121;0,6388888888888888;0,10541883856058121
2024-09-01 15:30:00;0,10549986362457275;0,6423611111111112;0,10549986362457275
2024-09-01 15:35:00;0,1055799126625061;0,6458333333333334;0,1055799126625061
2024-09-01 15:40:00;0,10565891861915588;0,6493055555555556;0,10565891861915588
2024-09-01 15:45:00;0,10573681443929672;0,6527777777777778;0,10573681443929672
2024-09-01 15:50:00;0,10581356287002563;0,65625;0,10581356287002563
2024-09-01 15:55:00;0,10588913410902023;0,6597222222222222;0,10588913410902023
2024-09-01 16:00:00;0,10596352815628052;0,6631944444444444;0,10596352815628052
2024-09-01 16:05:00;0,10603674501180649;0,6666666666666666;0,10603674501180649
2024-09-01 16:10:00;0,10610879957675934;0,6701388888888888;0,10610879957675934
2024-09-01 16:15:00;0,10617972165346146;0,6736111111111112;0,10617972165346146
2024-09-01 16:20:00;0,10624951869249344;0,6770833333333334;0,10624951869249344
2024-09-01 16:25:00;0,10631822794675827;0,6805555555555556;0,10631822794675827
2024-09-01 16:30:00;0,10638586431741714;0,6840277777777778;0,10638586431741714
2024-09-01 16:35:00;0,10645243525505066;0,6875;0,10645243525505066
2024-09-01 16:40:00;0,1065179780125618;0,6909722222222222;0,1065179780125618
2024-09-01 16:45:00;0,10658250004053116;0,6944444444444444;0,10658250004053116
2024-09-01 16:50:00;0,10664600878953934;0,6979166666666666;0,10664600878953934
2024-09-01 16:55:00;0,10670851916074753;0,7013888888888888;0,10670851916074753
2024-09-01 17:00:00;0,10677005350589752;0,7048611111111112;0,10677005350589752
2024-09-01 17:05:00;0,10683061182498932;0,7083333333333334;0,10683061182498932
2024-09-01 17:10:00;0,10689020901918411;0,7118055555555556;0,10689020901918411
2024-09-01 17:15:00;0,1069488525390625;0,7152777777777778;0,1069488525390625
2024-09-01 17:20:00;0,10700655728578568;0,71875;0,10700655728578568
2024-09-01 17:25:00;0,10706332325935364;0,7222222222222222;0,10706332325935364
2024-09-01 17:30:00;0,10711915045976639;0,7256944444444444;0,10711915045976639
2024-09-01 17:35:00;0,10717403888702393;0,7291666666666666;0,10717403888702393
2024-09-01 17:40:00;0,10722797363996506;0,7326388888888888;0,10722797363996506
2024-09-01 17:45:00;0,1072809174656868;0,7361111111111112;0,1072809174656868
2024-09-01 17:50:00;0,10733278840780258;0,7395833333333334;0,10733278840780258
2024-09-01 17:55:00;0,10738348215818405;0,7430555555555556;0,10738348215818405
2024-09-01 18:00:00;0,10743285715579987;0,7465277777777778;0,10743285715579987
2024-09-01 18:05:00;0,1074807420372963;0,75;0,1074807420372963
2024-09-01 18:10:00;0,107526995241642;0,7534722222222222;0,107526995241642
2024-09-01 18:15:00;0,10757152736186981;0,7569444444444444;0,10757152736186981
2024-09-01 18:20:00;0,10761439800262451;0,7604166666666666;0,10761439800262451
2024-09-01 18:25:00;0,1076558381319046;0,7638888888888888;0,1076558381319046
2024-09-01 18:30:00;0,10769625753164291;0,7673611111111112;0,10769625753164291
2024-09-01 18:35:00;0,10773628950119019;0,7708333333333334;0,10773628950119019
2024-09-01 18:40:00;0,10777676850557327;0,7743055555555556;0,10777676850557327
2024-09-01 18:45:00;0,10781868547201157;0,7777777777777778;0,10781868547201157
2024-09-01 18:50:00;0,10786318778991699;0,78125;0,10786318778991699
2024-09-01 18:55:00;0,107911616563797;0,7847222222222222;0,107911616563797
2024-09-01 19:00:00;0,10796558856964111;0,7881944444444444;0,10796558856964111
2024-09-01 19:05:00;0,10802724957466125;0,7916666666666666;0,10802724957466125
2024-09-01 19:10:00;0,10809999704360962;0,7951388888888888;0,10809999704360962
2024-09-01 19:15:00;0,10819005966186523;0,7986111111111112;0,10819005966186523
2024-09-01 19:20:00;0,10831069946289062;0,8020833333333334;0,10831069946289062
2024-09-01 19:25:00;0,10849318653345108;0,8055555555555556;0,10849318653345108
2024-09-01 19:30:00;0,10881359130144119;0,8090277777777778;0,10881359130144119
2024-09-01 19:35:00;0,10947252810001373;0,8125;0,10947252810001373
2024-09-01 19:40:00;0,1111161857843399;0,8159722222222222;0,1111161857843399
2024-09-01 19:45:00;0,11617342382669449;0,8194444444444444;0,11617342382669449
2024-09-01 19:50:00;0,13284951448440552;0,8229166666666666;0,13284951448440552
2024-09-01 19:55:00;0,17721419036388397;0,8263888888888888;0,17721419036388397
2024-09-01 20:00:00;0,2547900378704071;0,8298611111111112;0,2547900378704071
2024-09-01 20:05:00;0,3551989197731018;0,8333333333333334;0,3551989197731018
2024-09-01 20:10:00;0,4473762810230255;0,8368055555555556;0,4473762810230255
2024-09-01 20:15:00;0,505959153175354;0,8402777777777778;0,505959153175354
2024-09-01 20:20:00;0,5510970950126648;0,84375;0,5510970950126648
2024-09-01 20:25:00;0,5848993062973022;0,8472222222222222;0,5848993062973022
2024-09-01 20:30:00;0,6084755063056946;0,8506944444444444;0,6084755063056946
2024-09-01 20:35:00;0,6247689723968506;0,8541666666666666;0,6247689723968506
2024-09-01 20:40:00;0,6360998153686523;0,8576388888888888;0,6360998153686523
2024-09-01 20:45:00;0,6440368294715881;0,8611111111111112;0,6440368294715881
2024-09-01 20:50:00;0,6496078968048096;0,8645833333333334;0,6496078968048096
2024-09-01 20:55:00;0,6535146832466125;0,8680555555555556;0,6535146832466125
2024-09-01 21:00:00;0,6562432050704956;0,8715277777777778;0,6562432050704956
2024-09-01 21:05:00;0,6581250429153442;0,875;0,6581250429153442
2024-09-01 21:10:00;0,659379243850708;0,8784722222222222;0,659379243850708
2024-09-01 21:15:00;0,6602001786231995;0,8819444444444444;0,6602001786231995
2024-09-01 21:20:00;0,6607760190963745;0,8854166666666666;0,6607760190963745
2024-09-01 21:25:00;0,6611451506614685;0,8888888888888888;0,6611451506614685
2024-09-01 21:30:00;0,6613788604736328;0,8923611111111112;0,6613788604736328
2024-09-01 21:35:00;0,6615262627601624;0,8958333333333334;0,6615262627601624
2024-09-01 21:40:00;0,6616250276565552;0,8993055555555556;0,6616250276565552
2024-09-01 21:45:00;0,6617018580436707;0,9027777777777778;0,6617018580436707
2024-09-01 21:50:00;0,6617938876152039;0,90625;0,6617938876152039
2024-09-01 21:55:00;0,6619001030921936;0,9097222222222222;0,6619001030921936
2024-09-01 22:00:00;0,6619850397109985;0,9131944444444444;0,6619850397109985
2024-09-01 22:05:00;0,662060022354126;0,9166666666666666;0,662060022354126
2024-09-01 22:10:00;0,6621389985084534;0,9201388888888888;0,6621389985084534
2024-09-01 22:15:00;0,6622610688209534;0,9236111111111112;0,6622610688209534
2024-09-01 22:20:00;0,6623669266700745;0,9270833333333334;0,6623669266700745
2024-09-01 22:25:00;0,6624559760093689;0,9305555555555556;0,6624559760093689
2024-09-01 22:30:00;0,6625356078147888;0,9340277777777778;0,6625356078147888
2024-09-01 22:35:00;0,662621796131134;0,9375;0,662621796131134
2024-09-01 22:40:00;0,662748396396637;0,9409722222222222;0,662748396396637
2024-09-01 22:45:00;0,6628504395484924;0,9444444444444444;0,6628504395484924
2024-09-01 22:50:00;0,6629369854927063;0,9479166666666666;0,6629369854927063
2024-09-01 22:55:00;0,6630149483680725;0,9513888888888888;0,6630149483680725
2024-09-01 23:00:00;0,6631290912628174;0,9548611111111112;0,6631290912628174
2024-09-01 23:05:00;0,663227379322052;0,9583333333333334;0,663227379322052
2024-09-01 23:10:00;0,6633014678955078;0,9618055555555556;0,6633014678955078
2024-09-01 23:15:00;0,6633629202842712;0,9652777777777778;0,6633629202842712
2024-09-01 23:20:00;0,6634240746498108;0,96875;0,6634240746498108
2024-09-01 23:25:00;0,6635297536849976;0,9722222222222222;0,6635297536849976
2024-09-01 23:30:00;0,6636115312576294;0,9756944444444444;0,6636115312576294
2024-09-01 23:35:00;0,6636790633201599;0,9791666666666666;0,6636790633201599
2024-09-01 23:40:00;0,6637362241744995;0,9826388888888888;0,6637362241744995
2024-09-01 23:45:00;0,6638281941413879;0,9861111111111112;0,6638281941413879
2024-09-01 23:50:00;0,6639202833175659;0,9895833333333334;0,6639202833175659
2024-09-01 23:55:00;0,6639823913574219;0,9930555555555556;0,6639823913574219
2024-09-02 00:00:00;0,6640346646308899;0,9965277777777778;0,6640346646308899
2024-09-02 00:05:00;0,6640852689743042;1,0;0,6640852689743042
2024-09-02 00:10:00;0,6641777753829956;1,0034722222222223;0,6641777753829956
2024-09-02 00:15:00;0,6642670035362244;1,0069444444444444;0,6642670035362244
2024-09-02 00:20:00;0,6643415689468384;1,0104166666666667;0,6643415689468384
2024-09-02 00:25:00;0,6644032597541809;1,0138888888888888;0,6644032597541809
2024-09-02 00:30:00;0,6644611358642578;1,0173611111111112;0,6644611358642578
2024-09-02 00:35:00;0,6645673513412476;1,0208333333333333;0,6645673513412476
2024-09-02 00:40:00;0,6646561026573181;1,0243055555555556;0,6646561026573181
2024-09-02 00:45:00;0,6647285223007202;1,0277777777777777;0,6647285223007202
2024-09-02 00:50:00;0,6648120284080505;1,03125;0,6648120284080505
2024-09-02 00:55:00;0,6649082899093628;1,0347222222222223;0,6649082899093628
2024-09-02 01:00:00;0,6649888157844543;1,0381944444444444;0,6649888157844543
2024-09-02 01:05:00;0,6650626063346863;1,0416666666666667;0,6650626063346863
