;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part
2024-07-16 17:10:00;88130,18188476562;0;0;0;0;0
2024-07-16 17:15:00;87641,72973632812;0;0;0;0;0
2024-07-16 17:20:00;87163,90686035156;0;0;0;0;0
2024-07-16 17:25:00;86695,0138092041;0;0;0;0;0
2024-07-16 17:30:00;86234,87033843994;0;0;0;0;0
2024-07-16 17:35:00;85784,36737060547;0;0;0;0;0
2024-07-16 17:40:00;85342,28439331055;0;0;0;0;0
2024-07-16 17:45:00;84908,44631195068;0;0;0;0;0
2024-07-16 17:50:00;84482,70378112793;0;0;0;0;0
2024-07-16 17:55:00;84064,90745544434;0;0;0;0;0
2024-07-16 18:00:00;83654,90283966064;0;0;0;0;0
2024-07-16 18:05:00;14416,745138168335;0;0;0;0;0
2024-07-16 18:10:00;14569,628477096558;0;0;0;0;0
2024-07-16 18:15:00;14722,390794754028;0;0;0;0;0
2024-07-16 18:20:00;14874,88145828247;0;0;0;0;0
2024-07-16 18:25:00;15026,884174346924;0;0;0;0;0
2024-07-16 18:30:00;15178,398942947388;0;0;0;0;0
2024-07-16 18:35:00;15329,58025932312;0;0;0;0;0
2024-07-16 18:40:00;15480,277490615845;0;0;0;0;0
2024-07-16 18:45:00;15630,491924285889;0;0;0;0;0
2024-07-16 18:50:00;15780,223560333252;0;0;0;0;0
2024-07-16 18:55:00;15929,476261138916;0;0;0;0;0
2024-07-16 19:00:00;16078,25002670288;0;0;0;0;0
2024-07-16 19:05:00;16226,546144485474;0;0;0;0;0
2024-07-16 19:10:00;16389,17169570923;0;0;0;0;0
2024-07-16 19:15:00;16551,177978515625;0;0;0;0;0
2024-07-16 19:20:00;16712,53409385681;0;0;0;0;0
2024-07-16 19:25:00;16873,372650146484;0;0;0;0;0
2024-07-16 19:30:00;17033,693647384644;0;0;0;0;0
2024-07-16 19:35:00;17193,412113189697;0;0;0;0;0
2024-07-16 19:40:00;17352,61559486389;0;0;0;0;0
2024-07-16 19:45:00;17511,309242248535;0;0;0;0;0
2024-07-16 19:50:00;17669,494342803955;0;0;0;0;0
2024-07-16 19:55:00;17827,17218399048;0;0;0;0;0
2024-07-16 20:00:00;17984,344053268433;0;0;0;0;0
2024-07-16 20:05:00;104757,50541687012;0;0;0;0;0
2024-07-16 20:10:00;103877,66532897949;0;0;0;0;0
2024-07-16 20:15:00;103008,07342529297;0;0;0;0;0
2024-07-16 20:20:00;102151,93290710449;0;0;0;0;0
2024-07-16 20:25:00;101311,74659729004;0;0;0;0;0
2024-07-16 20:30:00;100487,23640441895;0;0;0;0;0
2024-07-16 20:35:00;99676,1775970459;0;0;0;0;0
2024-07-16 20:40:00;98880,22842407227;0;0;0;0;0
2024-07-16 20:45:00;98099,14169311523;0;0;0;0;0
2024-07-16 20:50:00;97332,62901306152;0;0;0;0;0
2024-07-16 20:55:00;96580,41229248047;0;0;0;0;0
2024-07-16 21:00:00;95842,24433898926;0;0;0;0;0
2024-07-16 21:05:00;95117,83676147461;0;0;0;0;0
2024-07-16 21:10:00;94147,20497131348;0;0;0;0;0
2024-07-16 21:15:00;93191,77551269531;0;0;0;0;0
2024-07-16 21:20:00;92253,6392211914;0;0;0;0;0
2024-07-16 21:25:00;91333,0020904541;0;0;0;0;0
2024-07-16 21:30:00;90429,54483032227;0;0;0;0;0
2024-07-16 21:35:00;89542,94815063477;0;0;0;0;0
2024-07-16 21:40:00;88672,89276123047;0;0;0;0;0
2024-07-16 21:45:00;87819,06967163086;0;0;0;0;0
2024-07-16 21:50:00;86981,19049072266;0;0;0;0;0
2024-07-16 21:55:00;86158,93592834473;0;0;0;0;0
2024-07-16 22:00:00;85352,0278930664;0;0;0;0;0
2024-07-16 22:05:00;84560,17799377441;0;0;0;0;0
2024-07-16 22:10:00;83438,49105834961;0;0;0;0;0
2024-07-16 22:15:00;82334,86461639404;0;0;0;0;0
2024-07-16 22:20:00;81251,83238983154;0;0;0;0;0
2024-07-16 22:25:00;80189,01329040527;0;0;0;0;0
2024-07-16 22:30:00;79146,02108001709;0;0;0;0;0
2024-07-16 22:35:00;78122,49526977539;0;0;0;0;0
2024-07-16 22:40:00;77118,06507110596;0;0;0;0;0
2024-07-16 22:45:00;76132,3802947998;0;0;0;0;0
2024-07-16 22:50:00;75165,08560180664;0;0;0;0;0
2024-07-16 22:55:00;74215,8462524414;0;0;0;0;0
2024-07-16 23:00:00;73284,31205749512;0;0;0;0;0
2024-07-16 23:05:00;12532,996273040771;0;0;0;0;0
2024-07-16 23:10:00;12555,909204483032;0;0;0;0;0
2024-07-16 23:15:00;12578,623867034912;0;0;0;0;0
2024-07-16 23:20:00;12601,266431808472;0;0;0;0;0
2024-07-16 23:25:00;12623,835611343384;0;0;0;0;0
2024-07-16 23:30:00;12646,332693099976;0;0;0;0;0
2024-07-16 23:35:00;12668,757677078247;0;0;0;0;0
2024-07-16 23:40:00;12691,111850738525;0;0;0;0;0
2024-07-16 23:45:00;12713,392639160156;0;0;0;0;0
2024-07-16 23:50:00;12735,602617263794;0;0;0;0;0
2024-07-16 23:55:00;12757,741785049438;0;0;0;0;0
2024-07-17 00:00:00;12779,808855056763;0;0;0;0;0
2024-07-17 00:05:00;12801,80640220642;0;0;0;0;0
2024-07-17 00:10:00;12823,733139038086;0;0;0;0;0
2024-07-17 00:15:00;12845,589065551758;0;0;0;0;0
2024-07-17 00:20:00;12867,375469207764;0;0;0;0;0
2024-07-17 00:25:00;12889,091062545776;0;0;0;0;0
2024-07-17 00:30:00;12910,73842048645;0;0;0;0;0
2024-07-17 00:35:00;12932,31496810913;0;0;0;0;0
2024-07-17 00:40:00;12953,823280334473;0;0;0;0;0
2024-07-17 00:45:00;12975,262069702148;0;0;0;0;0
2024-07-17 00:50:00;12996,632623672485;0;0;0;0;0
2024-07-17 00:55:00;13017,933654785156;0;0;0;0;0
2024-07-17 01:00:00;13039,167737960815;0;0;0;0;0
2024-07-17 01:05:00;13060,333585739136;0;0;0;0;0
2024-07-17 01:10:00;13081,42991065979;0;0;0;0;0
2024-07-17 01:15:00;13102,46057510376;0;0;0;0;0
2024-07-17 01:20:00;13123,42300415039;0;0;0;0;0
2024-07-17 01:25:00;13144,317197799683;0;0;0;0;0
2024-07-17 01:30:00;13165,14573097229;0;0;0;0;0
2024-07-17 01:35:00;13185,907316207886;0;0;0;0;0
2024-07-17 01:40:00;13206,60195350647;0;0;0;0;0
2024-07-17 01:45:00;13227,23093032837;0;0;0;0;0
2024-07-17 01:50:00;13247,792959213257;0;0;0;0;0
2024-07-17 01:55:00;13268,28932762146;0;0;0;0;0
2024-07-17 02:00:00;13288,720035552979;0;0;0;0;0
2024-07-17 02:05:00;13309,085083007812;0;0;0;0;0
2024-07-17 02:10:00;13329,384469985962;0;0;0;0;0
2024-07-17 02:15:00;13349,619483947754;0;0;0;0;0
2024-07-17 02:20:00;13369,788837432861;0;0;0;0;0
2024-07-17 02:25:00;13389,893817901611;0;0;0;0;0
2024-07-17 02:30:00;13409,934425354004;0;0;0;0;0
2024-07-17 02:35:00;13429,910659790039;0;0;0;0;0
2024-07-17 02:40:00;13449,823808670044;0;0;0;0;0
2024-07-17 02:45:00;13469,671297073364;0;0;0;0;0
2024-07-17 02:50:00;13489,456987380981;0;0;0;0;0
2024-07-17 02:55:00;13509,178304672241;0;0;0;0;0
2024-07-17 03:00:00;13528,83653640747;0;0;0;0;0
2024-07-17 03:05:00;13548,43168258667;0;0;0;0;0
2024-07-17 03:10:00;13582,768249511719;0;0;0;0;0
2024-07-17 03:15:00;13617,118978500366;0;0;0;0;0
2024-07-17 03:20:00;13651,358985900879;0;0;0;0;0
2024-07-17 03:25:00;13685,489559173584;0;0;0;0;0
2024-07-17 03:30:00;13719,510698318481;0;0;0;0;0
2024-07-17 03:35:00;13753,423690795898;0;0;0;0;0
2024-07-17 03:40:00;13787,227249145508;0;0;0;0;0
2024-07-17 03:45:00;13820,92137336731;0;0;0;0;0
2024-07-17 03:50:00;13854,508638381958;0;0;0;0;0
2024-07-17 03:55:00;13887,987756729126;0;0;0;0;0
2024-07-17 04:00:00;13921,36001586914;0;0;0;0;0
2024-07-17 04:05:00;13954,625415802002;0;0;0;0;0
2024-07-17 04:10:00;14032,196187973022;0;0;0;0;0
