#.t	.in_42
#d	CMS
0.0	1.6149091663919535e-07
0.003472222222222222	5.830560780850647e-07
0.006944444444444444	1.1766421721404186e-06
0.010416666666666666	1.958415850822348e-06
0.013888888888888888	2.9377915780059993e-06
0.017361111111111112	4.1251437323808204e-06
0.020833333333333332	5.532052909984486e-06
0.024305555555555556	7.171075139922323e-06
0.027777777777777776	9.053652320289984e-06
0.03125	1.1192965757800266e-05
0.034722222222222224	1.360187161481008e-05
0.03819444444444445	1.629351027077064e-05
0.041666666666666664	1.928110941662453e-05
0.04513888888888889	2.257878441014327e-05
0.04861111111111111	2.6198593332082964e-05
0.052083333333333336	3.0154913474689238e-05
0.05555555555555555	3.4461587347323075e-05
0.059027777777777776	3.9134552935138345e-05
0.0625	4.418451135279611e-05
0.06597222222222222	4.9626745749264956e-05
0.06944444444444445	5.5475848057540134e-05
0.07291666666666667	6.174622103571892e-05
0.0763888888888889	6.845240568509325e-05
0.0798611111111111	7.560903759440407e-05
0.08333333333333333	8.323086512973532e-05
0.08680555555555555	9.133275307249278e-05
0.09027777777777778	9.992967534344643e-05
0.09375	0.00010903670772677287
0.09722222222222222	0.0001186690351460129
0.10069444444444445	0.00012884194438811392
0.10416666666666667	0.00013957080955151469
0.1076388888888889	0.00015087112842593342
0.1111111111111111	0.00016275850066449493
0.11458333333333333	0.0001752486132318154
0.11805555555555555	0.00018835722585208714
0.12152777777777778	0.00020210024376865476
0.125	0.000217647961108014
0.1284722222222222	0.0002340544160688296
0.13194444444444445	0.00025115060270763934
0.13541666666666666	0.00026894593611359596
0.1388888888888889	0.00028744988958351314
0.1423611111111111	0.00030667183455079794
0.14583333333333334	0.0003266210842411965
0.14930555555555555	0.0003473069809842855
0.1527777777777778	0.00036873877979815006
0.15625	0.00039092570659704506
0.1597222222222222	0.00041387698729522526
0.16319444444444445	0.000437601818703115
0.16666666666666666	0.0004621093103196472
0.1701388888888889	0.0004874086007475853
0.1736111111111111	0.0005135087412782013
0.17708333333333334	0.0005404187832027674
0.18055555555555555	0.0005681478069163859
0.1840277777777778	0.0005967047763988376
0.1875	0.0006260662339627743
0.1909722222222222	0.0006562533671967685
0.19444444444444445	0.0006872909143567085
0.19791666666666666	0.0007191874901764095
0.2013888888888889	0.0007519519422203302
0.2048611111111111	0.0007855928270146251
0.20833333333333334	0.0008201188175007701
0.21180555555555555	0.0008555386448279023
0.2152777777777778	0.0008918608073145151
0.21875	0.0009290939779020846
0.2222222222222222	0.0009672465967014432
0.22569444444444445	0.001006327336654067
0.22916666666666666	0.0010463446378707886
0.2326388888888889	0.0010873068822547793
0.2361111111111111	0.0011292226845398545
0.23958333333333334	0.0011721003102138638
0.24305555555555555	0.0012159483740106225
0.2465277777777778	0.0012607750250026584
0.25	0.0013085565296933055
0.2534722222222222	0.0013582276878878474
0.2569444444444444	0.0014088103780522943
0.2604166666666667	0.0014603050658479333
0.2638888888888889	0.00151271210052073
0.2673611111111111	0.0015660321805626154
0.2708333333333333	0.0016202654223889112
0.2743055555555556	0.001675412175245583
0.2777777777777778	0.0017314729047939181
0.28125	0.0017884477274492383
0.2847222222222222	0.0018463368760421872
0.2881944444444444	0.0019051404669880867
0.2916666666666667	0.0019648585002869368
0.2951388888888889	0.002025491325184703
0.2986111111111111	0.002087038941681385
0.3020833333333333	0.002149500884115696
0.3055555555555556	0.002212877618148923
0.3090277777777778	0.0022771689109504223
0.3125	0.0023423368111252785
0.3159722222222222	0.0024083496537059546
0.3194444444444444	0.0024752707686275244
0.3229166666666667	0.0025431003887206316
0.3263888888888889	0.002611838048323989
0.3298611111111111	0.002681483281776309
0.3333333333333333	0.0027520356234163046
0.3368055555555556	0.002823494840413332
0.3402777777777778	0.0028958600014448166
0.34375	0.0029691308736801147
0.3472222222222222	0.0030433067586272955
0.3506944444444444	0.0031183871906250715
0.3541666666666667	0.003194371471181512
0.3576388888888889	0.0032712589018046856
0.3611111111111111	0.0033490487840026617
0.3645833333333333	0.0034277404192835093
0.3680555555555556	0.0035073331091552973
0.3715277777777778	0.003587826155126095
0.375	0.0036712565924972296
0.3784722222222222	0.003761177882552147
0.3819444444444444	0.0038521408569067717
0.3854166666666667	0.003944147378206253
0.3888888888888889	0.004037197213619947
0.3923611111111111	0.004131288733333349
0.3958333333333333	0.004226421006023884
0.3993055555555556	0.004322593566030264
0.4027777777777778	0.004419805482029915
0.40625	0.0045180548913776875
0.4097222222222222	0.004617340862751007
0.4131944444444444	0.004717662930488586
0.4166666666666667	0.004819019697606564
0.4201388888888889	0.004921409301459789
0.4236111111111111	0.005024831276386976
0.4270833333333333	0.00512928469106555
0.4305555555555556	0.0052347672171890736
0.4340277777777778	0.00534127838909626
0.4375	0.0054488168098032475
0.4409722222222222	0.005557204131036997
0.4444444444444444	0.005666570737957954
0.4479166666666667	0.00577695295214653
0.4513888888888889	0.005888348910957575
0.4548611111111111	0.006000757683068514
0.4583333333333333	0.006114176940172911
0.4618055555555556	0.006228606216609478
0.4652777777777778	0.006344042718410492
0.46875	0.006460485514253378
0.4722222222222222	0.006577933207154274
0.4756944444444444	0.006696383468806744
0.4791666666666667	0.006815834902226925
0.4826388888888889	0.006936285644769669
0.4861111111111111	0.0070577338337898254
0.4895833333333333	0.0071801780723035336
0.4930555555555556	0.007303616497665644
0.4965277777777778	0.007428047247231007
0.5	0.007553467992693186
0.5034722222222222	0.007685045246034861
0.5069444444444444	0.007821987383067608
0.5104166666666666	0.007960046641528606
0.5138888888888888	0.008099219761788845
0.5173611111111112	0.00823950581252575
0.5208333333333334	0.00838090293109417
0.5243055555555556	0.008523407392203808
0.5277777777777778	0.00866701826453209
0.53125	0.00881173275411129
0.5347222222222222	0.00895754899829626
0.5381944444444444	0.009104464203119278
0.5416666666666666	0.009252476505935192
0.5451388888888888	0.009401584044098854
0.5486111111111112	0.00955178402364254
0.5520833333333334	0.009703073650598526
0.5555555555555556	0.009855451993644238
0.5590277777777778	0.010008914396166801
0.5625	0.010163460858166218
0.5659722222222222	0.010319087654352188
0.5694444444444444	0.01047555822879076
0.5729166666666666	0.010633062571287155
0.5763888888888888	0.010791633278131485
0.5798611111111112	0.0109512684866786
0.5833333333333334	0.011111964471638203
0.5868055555555556	0.011273719370365143
0.5902777777777778	0.011436530388891697
0.59375	0.011600395664572716
0.5972222222222222	0.011765310540795326
0.6006944444444444	0.011931275017559528
0.6041666666666666	0.012098283506929874
0.6076388888888888	0.012266336008906364
0.6111111111111112	0.012435427866876125
0.6145833333333334	0.012605557218194008
0.6180555555555556	0.012776722200214863
0.6215277777777778	0.012948918156325817
0.625	0.013122143223881721
0.6284722222222222	0.013296394608914852
0.6319444444444444	0.013474268838763237
0.6354166666666666	0.013658499345183372
0.6388888888888888	0.013843822292983532
0.6423611111111112	0.01403023861348629
0.6458333333333334	0.014217746444046497
0.6493055555555556	0.014406341128051281
0.6527777777777778	0.014596020802855492
0.65625	0.014786781743168831
0.6597222222222222	0.014978620223701
0.6631944444444444	0.01517153438180685
0.6666666666666666	0.015365520492196083
0.6701388888888888	0.015560575760900974
0.6736111111111112	0.015756696462631226
0.6770833333333334	0.015953877940773964
0.6805555555555556	0.016152119264006615
0.6840277777777778	0.01635141670703888
0.6875	0.01655176840722561
0.6909722222222222	0.016753166913986206
0.6944444444444444	0.01695561222732067
0.6979166666666666	0.01715901494026184
0.7013888888888888	0.01736326515674591
0.7048611111111112	0.017568545415997505
0.7083333333333334	0.017774853855371475
