#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part
#d	m3/d	m3/d	m3/d	m3/d	m3/d	m3/d
187.78125	93177.84004211426	0	0	0	0	0
187.78472222222223	92602.0980834961	0	0	0	0	0
187.78819444444446	92037.10899353027	0	0	0	0	0
187.79166666666666	91482.65647888184	0	0	0	0	0
187.79513888888889	90938.55514526367	0	0	0	0	0
187.79861111111111	90490.75584411621	0	0	0	0	0
187.80208333333334	90050.74310302734	0	0	0	0	0
187.80555555555554	89618.1770324707	0	0	0	0	0
187.80902777777777	89193.67561340332	0	0	0	0	0
187.8125	88777.09465026855	0	0	0	0	0
187.81597222222223	88367.76466369629	0	0	0	0	0
187.81944444444446	87966.06674194336	0	0	0	0	0
187.82291666666666	87571.86698913574	0	0	0	0	0
187.82638888888889	87185.0212097168	0	0	0	0	0
187.82986111111111	86805.3955078125	0	0	0	0	0
187.83333333333334	86432.85598754883	0	0	0	0	0
187.83680555555554	86067.25845336914	0	0	0	0	0
187.84027777777777	85536.18106842041	0	0	0	0	0
187.84375	85008.85276794434	0	0	0	0	0
187.84722222222223	84488.57460021973	0	0	0	0	0
187.85069444444446	83977.98843383789	0	0	0	0	0
187.85416666666666	83476.92432403564	0	0	0	0	0
187.85763888888889	82983.28113555908	0	0	0	0	0
187.86111111111111	82498.82526397705	0	0	0	0	0
187.86458333333334	82023.41766357422	0	0	0	0	0
187.86805555555554	81556.87808990479	0	0	0	0	0
187.87152777777777	81099.04174804688	0	0	0	0	0
187.875	80649.74899291992	0	0	0	0	0
187.87847222222223	80208.84532928467	0	0	0	0	0
187.88194444444446	79517.70572662354	0	0	0	0	0
187.88541666666666	78836.02123260498	0	0	0	0	0
187.88888888888889	78166.29467010498	0	0	0	0	0
187.89236111111111	77509.06162261963	0	0	0	0	0
187.89583333333334	76864.09549713135	0	0	0	0	0
187.89930555555554	76230.63411712646	0	0	0	0	0
187.90277777777777	75608.9916229248	0	0	0	0	0
187.90625	74998.9465713501	0	0	0	0	0
187.90972222222223	74400.28266906738	0	0	0	0	0
187.91319444444446	73812.79392242432	0	0	0	0	0
187.91666666666666	73236.26403808594	0	0	0	0	0
187.92013888888889	72670.49732208252	0	0	0	0	0
187.92361111111111	71770.67070007324	0	0	0	0	0
187.92708333333334	70884.7692489624	0	0	0	0	0
187.93055555555554	70015.39878845215	0	0	0	0	0
187.93402777777777	69162.24517822266	0	0	0	0	0
187.9375	68325.02002716064	0	0	0	0	0
187.94097222222223	67503.40919494629	0	0	0	0	0
187.94444444444446	66697.13459014893	0	0	0	0	0
187.94791666666666	65905.90782165527	0	0	0	0	0
187.95138888888889	65129.44049835205	0	0	0	0	0
187.95486111111111	64367.46482849121	0	0	0	0	0
187.95833333333334	63619.7078704834	0	0	0	0	0
187.96180555555554	10890.441513061523	0	0	0	0	0
187.96527777777777	10918.620157241821	0	0	0	0	0
187.96875	10946.58637046814	0	0	0	0	0
187.97222222222223	10974.46117401123	0	0	0	0	0
187.97569444444446	11002.248430252075	0	0	0	0	0
187.97916666666666	11029.94556427002	0	0	0	0	0
187.98263888888889	11057.55386352539	0	0	0	0	0
187.98611111111111	11085.073328018188	0	0	0	0	0
187.98958333333334	11112.50524520874	0	0	0	0	0
187.99305555555554	11139.848327636719	0	0	0	0	0
187.99652777777777	11167.103862762451	0	0	0	0	0
188.0	11194.273138046265	0	0	0	0	0
188.00347222222223	11221.354866027832	0	0	0	0	0
188.00694444444446	11248.349046707153	0	0	0	0	0
188.01041666666666	11275.256967544556	0	0	0	0	0
188.01388888888889	11302.078628540039	0	0	0	0	0
188.01736111111111	11328.814029693604	0	0	0	0	0
188.02083333333334	11355.464458465576	0	0	0	0	0
188.02430555555554	11382.02862739563	0	0	0	0	0
188.02777777777777	11408.507823944092	0	0	0	0	0
188.03125	11434.902048110962	0	0	0	0	0
188.03472222222223	11461.212587356567	0	0	0	0	0
188.03819444444446	11487.436866760254	0	0	0	0	0
188.04166666666666	11513.578748703003	0	0	0	0	0
188.04513888888889	11539.63565826416	0	0	0	0	0
188.04861111111111	11565.61017036438	0	0	0	0	0
188.05208333333334	11591.500997543335	0	0	0	0	0
188.05555555555554	11617.308139801025	0	0	0	0	0
188.05902777777777	11643.032884597778	0	0	0	0	0
188.0625	11668.675231933594	0	0	0	0	0
188.06597222222223	11694.235181808472	0	0	0	0	0
188.06944444444446	11719.71402168274	0	0	0	0	0
188.07291666666666	11745.11046409607	0	0	0	0	0
188.07638888888889	11770.424509048462	0	0	0	0	0
188.07986111111111	11795.658731460571	0	0	0	0	0
188.08333333333334	11820.81184387207	0	0	0	0	0
188.08680555555554	11845.883846282959	0	0	0	0	0
188.09027777777777	11870.876026153564	0	0	0	0	0
188.09375	11895.78709602356	0	0	0	0	0
188.09722222222223	11920.619630813599	0	0	0	0	0
188.10069444444446	11945.371055603027	0	0	0	0	0
188.10416666666666	11970.0439453125	0	0	0	0	0
188.10763888888889	11994.638299942017	0	0	0	0	0
188.11111111111111	12019.15283203125	0	0	0	0	0
188.11458333333334	12043.588829040527	0	0	0	0	0
188.11805555555554	12067.946290969849	0	0	0	0	0
188.12152777777777	12092.226505279541	0	0	0	0	0
188.125	12116.428184509277	0	0	0	0	0
188.12847222222223	12140.552616119385	0	0	0	0	0
188.13194444444446	12179.404306411743	0	0	0	0	0
188.13541666666666	12218.254709243774	0	0	0	0	0
188.13888888888889	12256.9815158844	0	0	0	0	0
188.14236111111111	12295.583438873291	0	0	0	0	0
188.14583333333334	12334.061765670776	0	0	0	0	0
188.14930555555554	12372.416496276855	0	0	0	0	0
188.15277777777777	12410.647630691528	0	0	0	0	0
188.15625	12448.75774383545	0	0	0	0	0
188.15972222222223	12486.744260787964	0	0	0	0	0
188.16319444444446	12524.609756469727	0	0	0	0	0
188.16666666666666	12562.354230880737	0	0	0	0	0
188.17013888888889	12599.976396560669	0	0	0	0	0
188.17361111111111	12681.892347335815	0	0	0	0	0
188.17708333333334	12764.285945892334	0	0	0	0	0
188.18055555555554	12846.634483337402	0	0	0	0	0
188.18402777777777	12928.720378875732	0	0	0	0	0
188.1875	13010.542345046997	0	0	0	0	0
188.19097222222223	13092.253589630127	0	0	0	0	0
188.19444444444446	13173.703479766846	0	0	0	0	0
188.19791666666666	13254.892015457153	0	0	0	0	0
188.20138888888889	13335.821771621704	0	0	0	0	0
188.20486111111111	13416.490173339844	0	0	0	0	0
188.20833333333334	13496.901082992554	0	0	0	0	0
188.21180555555554	13577.054500579834	0	0	0	0	0
188.21527777777777	13701.362657546997	0	0	0	0	0
188.21875	13826.3840675354	0	0	0	0	0
188.22222222222223	13951.440238952637	0	0	0	0	0
188.22569444444446	14076.098585128784	0	0	0	0	0
188.22916666666666	14200.356531143188	0	0	0	0	0
188.23263888888889	14324.519205093384	0	0	0	0	0
188.23611111111111	14448.285341262817	0	0	0	0	0
188.23958333333334	14571.65493965149	0	0	0	0	0
188.24305555555554	14694.629287719727	0	0	0	0	0
188.24652777777777	14817.209672927856	0	0	0	0	0
188.25	14939.396095275879	0	0	0	0	0
188.25347222222223	15061.191129684448	0	0	0	0	0
188.25694444444446	15212.203788757324	0	0	0	0	0
188.26041666666666	15363.202285766602	0	0	0	0	0
188.26388888888889	15513.84801864624	0	0	0	0	0
188.26736111111111	15664.010953903198	0	0	0	0	0
188.27083333333334	15813.692378997803	0	0	0	0	0
188.27430555555554	15962.984991073608	0	0	0	0	0
188.27777777777777	16111.798667907715	0	0	0	0	0
188.28125	16260.135984420776	0	0	0	0	0
188.28472222222223	16407.996940612793	0	0	0	0	0
188.28819444444446	16555.385398864746	0	0	0	0	0
188.29166666666666	16702.29878425598	0	0	0	0	0
188.29513888888889	97295.19996643066	0	0	0	0	0
188.29861111111111	96815.80123901367	0	0	0	0	0
188.30208333333334	96344.19937133789	0	0	0	0	0
188.30555555555554	95879.87937927246	0	0	0	0	0
188.30902777777777	95424.22142028809	0	0	0	0	0
188.3125	94977.06069946289	0	0	0	0	0
188.31597222222223	94537.18185424805	0	0	0	0	0
188.31944444444446	94105.5118560791	0	0	0	0	0
188.32291666666666	93681.8962097168	0	0	0	0	0
188.32638888888889	93266.18041992188	0	0	0	0	0
188.32986111111111	92858.23059082031	0	0	0	0	0
188.33333333333334	92457.88192749023	0	0	0	0	0
188.33680555555554	92065.01083374023	0	0	0	0	0
188.34027777777777	91679.46281433105	0	0	0	0	0
188.34375	91300.25939941406	0	0	0	0	0
188.34722222222223	90927.61688232422	0	0	0	0	0
188.35069444444446	90561.92665100098	0	0	0	0	0
188.35416666666666	90203.05480957031	0	0	0	0	0
188.35763888888889	89850.53787231445	0	0	0	0	0
188.36111111111111	89504.59213256836	0	0	0	0	0
188.36458333333334	89165.10429382324	0	0	0	0	0
188.36805555555554	88831.9507598877	0	0	0	0	0
188.37152777777777	88505.00793457031	0	0	0	0	0
188.375	88184.17282104492	0	0	0	0	0
188.37847222222223	87869.32182312012	0	0	0	0	0
188.38194444444446	87646.49848937988	0	0	0	0	0
188.38541666666666	87427.25944519043	0	0	0	0	0
188.38888888888889	87211.34719848633	0	0	0	0	0
188.39236111111111	86999.46212768555	0	0	0	0	0
188.39583333333334	86791.53213500977	0	0	0	0	0
188.39930555555554	86586.95983886719	0	0	0	0	0
188.40277777777777	86386.19327545166	0	0	0	0	0
188.40625	86189.17579650879	0	0	0	0	0
188.40972222222223	85995.83015441895	0	0	0	0	0
188.41319444444446	85806.09970092773	0	0	0	0	0
188.41666666666666	85619.90203857422	0	0	0	0	0
188.42013888888889	85437.18566894531	0	0	0	0	0
188.42361111111111	85430.18188476562	0	0	0	0	0
188.42708333333334	85425.60367584229	0	0	0	0	0
188.43055555555554	85421.61769866943	0	0	0	0	0
188.43402777777777	85417.70896911621	0	0	0	0	0
188.4375	85413.87233734131	0	0	0	0	0
188.44097222222223	85410.46314239502	0	0	0	0	0
188.44444444444446	85407.11574554443	0	0	0	0	0
188.44791666666666	85403.83014678955	0	0	0	0	0
188.45138888888889	85400.61149597168	0	0	0	0	0
188.45486111111111	85397.4494934082	0	0	0	0	0
188.45833333333334	85394.34413909912	0	0	0	0	0
188.46180555555554	85391.30058288574	0	0	0	0	0
188.46527777777777	85560.622215271	0	0	0	0	0
188.46875	85732.08618164062	0	0	0	0	0
188.47222222222223	85902.62832641602	0	0	0	0	0
188.47569444444446	86070.00331878662	0	0	0	0	0
188.47916666666666	86234.25750732422	0	0	0	0	0
188.48263888888889	86397.03369140625	0	0	0	0	0
188.48611111111111	86556.78176879883	0	0	0	0	0
188.48958333333334	86713.55323791504	0	0	0	0	0
188.49305555555554	86867.38929748535	0	0	0	0	0
188.49652777777777	87018.36204528809	0	0	0	0	0
188.5	87166.51268005371	0	0	0	0	0
188.50347222222223	87311.90299987793	0	0	0	0	0
188.50694444444446	87626.88789367676	0	0	0	0	0
188.51041666666666	87942.16117858887	0	0	0	0	0
188.51388888888889	88254.3342590332	0	0	0	0	0
188.51736111111111	88560.69831848145	0	0	0	0	0
188.52083333333334	88861.35635375977	0	0	0	0	0
188.52430555555554	89158.32710266113	0	0	0	0	0
188.52777777777777	89449.7875213623	0	0	0	0	0
188.53125	89735.79940795898	0	0	0	0	0
188.53472222222223	90016.47605895996	0	0	0	0	0
188.53819444444446	90291.91017150879	0	0	0	0	0
188.54166666666666	90562.20474243164	0	0	0	0	0
188.54513888888889	90827.46276855469	0	0	0	0	0
188.54861111111111	90915.46325683594	0	0	0	0	0
188.55208333333334	90998.23150634766	0	0	0	0	0
188.55555555555554	91078.1982421875	0	0	0	0	0
188.55902777777777	91156.65092468262	0	0	0	0	0
188.5625	91233.65135192871	0	0	0	0	0
188.56597222222223	91308.33435058594	0	0	0	0	0
188.56944444444446	91381.60629272461	0	0	0	0	0
188.57291666666666	91453.51867675781	0	0	0	0	0
188.57638888888889	91524.09210205078	0	0	0	0	0
188.57986111111111	91593.33686828613	0	0	0	0	0
188.58333333333334	91661.30447387695	0	0	0	0	0
188.58680555555554	91727.99491882324	0	0	0	0	0
188.59027777777777	91448.83232116699	0	0	0	0	0
188.59375	91168.13507080078	0	0	0	0	0
188.59722222222223	90890.3938293457	0	0	0	0	0
188.60069444444446	90617.82302856445	0	0	0	0	0
188.60416666666666	90350.3402709961	0	0	0	0	0
188.60763888888889	90086.26670837402	0	0	0	0	0
188.61111111111111	89827.10609436035	0	0	0	0	0
188.61458333333334	89572.77603149414	0	0	0	0	0
188.61805555555554	89323.19412231445	0	0	0	0	0
188.62152777777777	89078.27796936035	0	0	0	0	0
188.625	88837.92457580566	0	0	0	0	0
188.62847222222223	88602.05154418945	0	0	0	0	0
188.63194444444446	88198.28338623047	0	0	0	0	0
188.63541666666666	87797.17254638672	0	0	0	0	0
188.63888888888889	87401.52053833008	0	0	0	0	0
188.64236111111111	87013.23280334473	0	0	0	0	0
188.64583333333334	86632.18574523926	0	0	0	0	0
188.64930555555554	86256.84986114502	0	0	0	0	0
188.65277777777777	85888.50746154785	0	0	0	0	0
188.65625	85527.03495025635	0	0	0	0	0
188.65972222222223	85172.3087310791	0	0	0	0	0
188.66319444444446	84824.2000579834	0	0	0	0	0
188.66666666666666	84482.58533477783	0	0	0	0	0
188.67013888888889	84147.35126495361	0	0	0	0	0
188.67361111111111	83732.21225738525	0	0	0	0	0
188.67708333333334	83323.68049621582	0	0	0	0	0
188.68055555555554	82922.51300811768	0	0	0	0	0
188.68402777777777	82528.83338928223	0	0	0	0	0
188.6875	82142.49744415283	0	0	0	0	0
188.69097222222223	81763.19103240967	0	0	0	0	0
188.69444444444446	81390.96565246582	0	0	0	0	0
188.69791666666666	81025.68740844727	0	0	0	0	0
188.70138888888889	80667.22240447998	0	0	0	0	0
188.70486111111111	80315.44704437256	0	0	0	0	0
188.70833333333334	79970.23258209229	0	0	0	0	0
188.71180555555554	79631.46572113037	0	0	0	0	0
188.71527777777777	79299.0177154541	0	0	0	0	0
188.71875	78975.3553390503	0	0	0	0	0
188.72222222222223	78659.24777984619	0	0	0	0	0
188.72569444444446	78349.05223846436	0	0	0	0	0
188.72916666666666	78044.64511871338	0	0	0	0	0
188.73263888888889	77746.97399139404	0	0	0	0	0
188.73611111111111	77454.86469268799	0	0	0	0	0
188.73958333333334	77168.20907592773	0	0	0	0	0
188.74305555555554	76886.8989944458	0	0	0	0	0
188.74652777777777	76610.84175109863	0	0	0	0	0
188.75	76339.93434906006	0	0	0	0	0
188.75347222222223	76074.08409118652	0	0	0	0	0
188.75694444444446	75813.18798065186	0	0	0	0	0
188.76041666666666	75559.31625366211	0	0	0	0	0
188.76388888888889	75311.44924163818	0	0	0	0	0
188.76736111111111	75068.21193695068	0	0	0	0	0
188.77083333333334	74829.51679229736	0	0	0	0	0
188.77430555555554	74596.15173339844	0	0	0	0	0
188.77777777777777	74367.1537399292	0	0	0	0	0
188.78125	74142.42496490479	0	0	0	0	0
188.78472222222223	73921.89331054688	0	0	0	0	0
188.78819444444446	73705.47122955322	0	0	0	0	0
188.79166666666666	73493.09177398682	0	0	0	0	0
188.79513888888889	73284.67254638672	0	0	0	0	0
188.79861111111111	73166.29829406738	0	0	0	0	0
188.80208333333334	73049.56169128418	0	0	0	0	0
188.80555555555554	72934.24129486084	0	0	0	0	0
188.80902777777777	72821.06838226318	0	0	0	0	0
188.8125	72710.00175476074	0	0	0	0	0
188.81597222222223	72600.48522949219	0	0	0	0	0
188.81944444444446	72493.00804138184	0	0	0	0	0
188.82291666666666	72387.53414154053	0	0	0	0	0
188.82638888888889	72284.0274810791	0	0	0	0	0
188.82986111111111	72182.4571609497	0	0	0	0	0
188.83333333333334	72082.77683258057	0	0	0	0	0
188.83680555555554	71984.96074676514	0	0	0	0	0
188.84027777777777	71716.65916442871	0	0	0	0	0
188.84375	71447.20401763916	0	0	0	0	0
188.84722222222223	71179.98905181885	0	0	0	0	0
188.85069444444446	70917.73853302002	0	0	0	0	0
188.85416666666666	70660.38551330566	0	0	0	0	0
188.85763888888889	70405.89580535889	0	0	0	0	0
188.86111111111111	70156.1388015747	0	0	0	0	0
188.86458333333334	69911.0424041748	0	0	0	0	0
188.86805555555554	69670.51906585693	0	0	0	0	0
188.87152777777777	69434.48638916016	0	0	0	0	0
188.875	69202.85682678223	0	0	0	0	0
188.87847222222223	11944.274139404297	0	0	0	0	0
188.88194444444446	12044.410228729248	0	0	0	0	0
188.88541666666666	12143.630933761597	0	0	0	0	0
188.88888888888889	12242.403602600098	0	0	0	0	0
188.89236111111111	12340.858268737793	0	0	0	0	0
188.89583333333334	12438.99621963501	0	0	0	0	0
188.89930555555554	12536.729907989502	0	0	0	0	0
188.90277777777777	12634.14945602417	0	0	0	0	0
188.90625	12731.25615119934	0	0	0	0	0
188.90972222222223	12828.051280975342	0	0	0	0	0
188.91319444444446	12924.5361328125	0	0	0	0	0
188.91666666666666	13020.711994171143	0	0	0	0	0
188.92013888888889	13116.57886505127	0	0	0	0	0
188.92361111111111	13152.921295166016	0	0	0	0	0
188.92708333333334	13188.650894165039	0	0	0	0	0
188.93055555555554	13224.26462173462	0	0	0	0	0
188.93402777777777	13259.76505279541	0	0	0	0	0
188.9375	13295.152187347412	0	0	0	0	0
188.94097222222223	13330.424737930298	0	0	0	0	0
188.94444444444446	13365.583992004395	0	0	0	0	0
188.94791666666666	13400.63123703003	0	0	0	0	0
188.95138888888889	13435.566473007202	0	0	0	0	0
188.95486111111111	13470.389699935913	0	0	0	0	0
188.95833333333334	13505.100917816162	0	0	0	0	0
188.96180555555554	13539.70012664795	0	0	0	0	0
188.96527777777777	13559.384107589722	0	0	0	0	0
188.96875	13578.881406784058	0	0	0	0	0
188.97222222222223	13598.315620422363	0	0	0	0	0
188.97569444444446	13617.688035964966	0	0	0	0	0
188.97916666666666	13636.998653411865	0	0	0	0	0
188.98263888888889	13656.247472763062	0	0	0	0	0
188.98611111111111	13675.433206558228	0	0	0	0	0
188.98958333333334	13694.558429718018	0	0	0	0	0
188.99305555555554	13713.621854782104	0	0	0	0	0
188.99652777777777	13732.624769210815	0	0	0	0	0
189.0	13751.565885543823	0	0	0	0	0
189.00347222222223	13770.447778701782	0	0	0	0	0
189.00694444444446	13789.267873764038	0	0	0	0	0
189.01041666666666	13808.027458190918	0	0	0	0	0
189.01388888888889	13826.727819442749	0	0	0	0	0
189.01736111111111	13845.367670059204	0	0	0	0	0
189.02083333333334	13863.947010040283	0	0	0	0	0
189.02430555555554	13882.467126846313	0	0	0	0	0
189.02777777777777	13900.929307937622	0	0	0	0	0
189.03125	13919.330978393555	0	0	0	0	0
189.03472222222223	13937.673425674438	0	0	0	0	0
189.03819444444446	13955.9579372406	0	0	0	0	0
189.04166666666666	13974.183225631714	0	0	0	0	0
189.04513888888889	13992.350578308105	0	0	0	0	0
189.04861111111111	14010.458707809448	0	0	0	0	0
189.05208333333334	14028.510189056396	0	0	0	0	0
189.05555555555554	14046.502447128296	0	0	0	0	0
189.05902777777777	14064.4380569458	0	0	0	0	0
189.0625	14082.315731048584	0	0	0	0	0
189.06597222222223	14100.135469436646	0	0	0	0	0
189.06944444444446	14117.898559570312	0	0	0	0	0
189.07291666666666	14135.605001449585	0	0	0	0	0
189.07638888888889	14153.253507614136	0	0	0	0	0
189.07986111111111	14170.84665298462	0	0	0	0	0
189.08333333333334	14188.383150100708	0	0	0	0	0
189.08680555555554	82028.78379821777	0	0	0	0	0
189.09027777777777	80864.59522247314	0	0	0	0	0
189.09375	79722.12867736816	0	0	0	0	0
189.09722222222223	78600.98247528076	0	0	0	0	0
189.10069444444446	77500.76007843018	0	0	0	0	0
189.10416666666666	76421.06494903564	0	0	0	0	0
189.10763888888889	75361.51599884033	0	0	0	0	0
189.11111111111111	74321.73728942871	0	0	0	0	0
189.11458333333334	73301.36833190918	0	0	0	0	0
189.11805555555554	72300.03318786621	0	0	0	0	0
189.12152777777777	71317.38166809082	0	0	0	0	0
189.125	70353.07388305664	0	0	0	0	0
189.12847222222223	69406.75449371338	0	0	0	0	0
189.13194444444446	68564.24560546875	0	0	0	0	0
189.13541666666666	67738.17501068115	0	0	0	0	0
189.13888888888889	66927.52304077148	0	0	0	0	0
189.14236111111111	66131.99615478516	0	0	0	0	0
189.14583333333334	65351.311111450195	0	0	0	0	0
189.14930555555554	64585.194969177246	0	0	0	0	0
189.15277777777777	63833.37478637695	0	0	0	0	0
189.15625	63095.58792114258	0	0	0	0	0
189.15972222222223	62371.566581726074	0	0	0	0	0
189.16319444444446	61661.05327606201	0	0	0	0	0
189.16666666666666	60963.79566192627	0	0	0	0	0
189.17013888888889	60279.551696777344	0	0	0	0	0
189.17361111111111	59866.53957366943	0	0	0	0	0
189.17708333333334	59465.52658081055	0	0	0	0	0
189.18055555555554	59073.26831817627	0	0	0	0	0
189.18402777777777	58688.33827972412	0	0	0	0	0
189.1875	58310.59226989746	0	0	0	0	0
189.19097222222223	57940.77186584473	0	0	0	0	0
189.19444444444446	57577.862548828125	0	0	0	0	0
189.19791666666666	57221.725273132324	0	0	0	0	0
189.20138888888889	56872.23129272461	0	0	0	0	0
189.20486111111111	56529.257011413574	0	0	0	0	0
189.20833333333334	56192.68398284912	0	0	0	0	0
189.21180555555554	9673.702669143677	0	0	0	0	0
189.21527777777777	9810.528802871704	0	0	0	0	0
189.21875	9948.026990890503	0	0	0	0	0
189.22222222222223	10085.51938533783	0	0	0	0	0
189.22569444444446	10222.57468700409	0	0	0	0	0
189.22916666666666	10359.190320968628	0	0	0	0	0
189.23263888888889	10495.670127868652	0	0	0	0	0
189.23611111111111	10631.7147731781	0	0	0	0	0
189.23958333333334	10767.322969436646	0	0	0	0	0
189.24305555555554	10902.496004104614	0	0	0	0	0
189.24652777777777	11037.236452102661	0	0	0	0	0
189.25	11171.544313430786	0	0	0	0	0
189.25347222222223	11305.422163009644	0	0	0	0	0
189.25694444444446	11468.479013442993	0	0	0	0	0
189.26041666666666	11631.48307800293	0	0	0	0	0
189.26388888888889	11794.094467163086	0	0	0	0	0
189.26736111111111	11956.185722351074	0	0	0	0	0
189.27083333333334	12117.756843566895	0	0	0	0	0
189.27430555555554	12278.900527954102	0	0	0	0	0
189.27777777777777	12439.52922821045	0	0	0	0	0
189.28125	12599.64165687561	0	0	0	0	0
189.28472222222223	12759.241676330566	0	0	0	0	0
189.28819444444446	12918.329286575317	0	0	0	0	0
189.29166666666666	13076.907062530518	0	0	0	0	0
189.29513888888889	13234.976291656494	0	0	0	0	0
189.29861111111111	13422.147274017334	0	0	0	0	0
189.30208333333334	13608.522605895996	0	0	0	0	0
189.30555555555554	13794.040489196777	0	0	0	0	0
189.30902777777777	13978.959703445435	0	0	0	0	0
189.3125	14163.286685943604	0	0	0	0	0
189.31597222222223	14346.841192245483	0	0	0	0	0
189.31944444444446	14529.80604171753	0	0	0	0	0
189.32291666666666	14712.183809280396	0	0	0	0	0
189.32638888888889	14893.977069854736	0	0	0	0	0
189.32986111111111	15075.187110900879	0	0	0	0	0
189.33333333333334	15255.816507339478	0	0	0	0	0
189.33680555555554	15435.865259170532	0	0	0	0	0
189.34027777777777	15615.338516235352	0	0	0	0	0
189.34375	15794.086933135986	0	0	0	0	0
189.34722222222223	15972.176170349121	0	0	0	0	0
189.35069444444446	16149.693775177002	0	0	0	0	0
189.35416666666666	16326.641035079956	0	0	0	0	0
189.35763888888889	16502.96130180359	0	0	0	0	0
189.36111111111111	16678.715085983276	0	0	0	0	0
189.36458333333334	16853.904962539673	0	0	0	0	0
189.36805555555554	17028.533506393433	0	0	0	0	0
189.37152777777777	17202.60329246521	0	0	0	0	0
189.375	17376.113033294678	0	0	0	0	0
189.37847222222223	17549.067878723145	0	0	0	0	0
189.38194444444446	17736.271047592163	0	0	0	0	0
189.38541666666666	17922.777700424194	0	0	0	0	0
189.38888888888889	18108.554363250732	0	0	0	0	0
189.39236111111111	18293.7349319458	0	0	0	0	0
189.39583333333334	18478.321981430054	0	0	0	0	0
189.39930555555554	18662.226676940918	0	0	0	0	0
189.40277777777777	18845.54042816162	0	0	0	0	0
189.40625	19028.265810012817	0	0	0	0	0
189.40972222222223	19210.40668487549	0	0	0	0	0
189.41319444444446	19391.961765289307	0	0	0	0	0
189.41666666666666	19572.93620109558	0	0	0	0	0
189.42013888888889	19753.32999229431	0	0	0	0	0
189.42361111111111	19962.753438949585	0	0	0	0	0
189.42708333333334	20171.90136909485	0	0	0	0	0
189.43055555555554	20380.466079711914	0	0	0	0	0
189.43402777777777	20588.36259841919	0	0	0	0	0
189.4375	20795.592212677002	0	0	0	0	0
189.44097222222223	20996.04206085205	0	0	0	0	0
189.44444444444446	21186.311960220337	0	0	0	0	0
189.44791666666666	21376.017951965332	0	0	0	0	0
189.45138888888889	21565.16261100769	0	0	0	0	0
189.45486111111111	21753.748512268066	0	0	0	0	0
189.45833333333334	21941.77179336548	0	0	0	0	0
189.46180555555554	22129.241466522217	0	0	0	0	0
189.46527777777777	22343.50576400757	0	0	0	0	0
189.46875	22557.978630065918	0	0	0	0	0
189.47222222222223	22772.175979614258	0	0	0	0	0
189.47569444444446	22985.742473602295	0	0	0	0	0
189.47916666666666	23198.67811203003	0	0	0	0	0
189.48263888888889	23411.232662200928	0	0	0	0	0
189.48611111111111	23623.161506652832	0	0	0	0	0
189.48958333333334	23834.462070465088	0	0	0	0	0
189.49305555555554	24045.134353637695	0	0	0	0	0
189.49652777777777	24255.186080932617	0	0	0	0	0
189.5	24464.612102508545	0	0	0	0	0
189.50347222222223	142647.05085754395	0	0	0	0	0
189.50694444444446	141983.8233947754	0	0	0	0	0
189.51041666666666	141337.73460388184	0	0	0	0	0
189.51388888888889	140705.35469055176	0	0	0	0	0
189.51736111111111	140083.91304016113	0	0	0	0	0
189.52083333333334	139473.18305969238	0	0	0	0	0
189.52430555555554	138874.7714996338	0	0	0	0	0
189.52777777777777	138286.70082092285	0	0	0	0	0
189.53125	137708.77532958984	0	0	0	0	0
189.53472222222223	137140.8405303955	0	0	0	0	0
189.53819444444446	136582.68013000488	0	0	0	0	0
189.54166666666666	136034.1396331787	0	0	0	0	0
189.54513888888889	135495.05424499512	0	0	0	0	0
189.54861111111111	134806.0157775879	0	0	0	0	0
189.55208333333334	134125.54664611816	0	0	0	0	0
189.55555555555554	133455.64498901367	0	0	0	0	0
189.55902777777777	132797.28927612305	0	0	0	0	0
189.5625	132150.28381347656	0	0	0	0	0
189.56597222222223	131513.62953186035	0	0	0	0	0
189.56944444444446	130887.94441223145	0	0	0	0	0
189.57291666666666	130273.05335998535	0	0	0	0	0
189.57638888888889	129668.76068115234	0	0	0	0	0
189.57986111111111	129074.90158081055	0	0	0	0	0
189.58333333333334	128491.28036499023	0	0	0	0	0
189.58680555555554	127917.72193908691	0	0	0	0	0
189.59027777777777	127035.54382324219	0	0	0	0	0
189.59375	126162.34703063965	0	0	0	0	0
189.59722222222223	125302.11753845215	0	0	0	0	0
189.60069444444446	124456.69898986816	0	0	0	0	0
189.60416666666666	123625.8544921875	0	0	0	0	0
189.60763888888889	122807.88459777832	0	0	0	0	0
189.61111111111111	121947.8816986084	0	0	0	0	0
189.61458333333334	121094.1822052002	0	0	0	0	0
189.61805555555554	120256.40602111816	0	0	0	0	0
189.62152777777777	119434.26475524902	0	0	0	0	0
189.625	118627.47001647949	0	0	0	0	0
189.62847222222223	117835.72311401367	0	0	0	0	0
189.63194444444446	116886.45286560059	0	0	0	0	0
189.63541666666666	115950.01602172852	0	0	0	0	0
189.63888888888889	115029.02870178223	0	0	0	0	0
189.64236111111111	114125.20065307617	0	0	0	0	0
189.64583333333334	113238.25378417969	0	0	0	0	0
189.64930555555554	112366.44744873047	0	0	0	0	0
189.65277777777777	111510.89401245117	0	0	0	0	0
189.65625	110671.30508422852	0	0	0	0	0
189.65972222222223	109847.3819732666	0	0	0	0	0
189.66319444444446	109038.83628845215	0	0	0	0	0
