,total_inflow
2024-09-01 00:05:00,0.3683042526245117
2024-09-01 00:10:00,0.7853953838348389
2024-09-01 00:15:00,0.6966884732246399
2024-09-01 00:20:00,0.5351133346557617
2024-09-01 00:25:00,0.44091561436653137
2024-09-01 00:30:00,0.3820975720882416
2024-09-01 00:35:00,0.3464662432670593
2024-09-01 00:40:00,0.32444316148757935
2024-09-01 00:45:00,0.30878177285194397
2024-09-01 00:50:00,0.29479464888572693
2024-09-01 00:55:00,0.28012722730636597
2024-09-01 01:00:00,0.26431629061698914
2024-09-01 01:05:00,0.24785704910755157
2024-09-01 01:10:00,0.23146000504493713
2024-09-01 01:15:00,0.2157508134841919
2024-09-01 01:20:00,0.20120318233966827
2024-09-01 01:25:00,0.18818169832229614
2024-09-01 01:30:00,0.17700576782226562
2024-09-01 01:35:00,0.16799458861351013
2024-09-01 01:40:00,0.1616249680519104
2024-09-01 01:45:00,0.15875829756259918
2024-09-01 01:50:00,0.16084907948970795
2024-09-01 01:55:00,0.16970671713352203
2024-09-01 02:00:00,0.18657471239566803
2024-09-01 02:05:00,0.21077120304107666
2024-09-01 02:10:00,0.24054692685604095
2024-09-01 02:15:00,0.2731657326221466
2024-09-01 02:20:00,0.30326348543167114
2024-09-01 02:25:00,0.32484012842178345
2024-09-01 02:30:00,0.33574366569519043
2024-09-01 02:35:00,0.3425375521183014
2024-09-01 02:40:00,0.3451489508152008
2024-09-01 02:45:00,0.34350937604904175
2024-09-01 02:50:00,0.3386162221431732
2024-09-01 02:55:00,0.331417053937912
2024-09-01 03:00:00,0.3226647675037384
2024-09-01 03:05:00,0.31295615434646606
2024-09-01 03:10:00,0.3027555048465729
2024-09-01 03:15:00,0.29239892959594727
2024-09-01 03:20:00,0.28208717703819275
2024-09-01 03:25:00,0.27180016040802
2024-09-01 03:30:00,0.2609032094478607
2024-09-01 03:35:00,0.2505532205104828
2024-09-01 03:40:00,0.24089814722537994
2024-09-01 03:45:00,0.23178566992282867
2024-09-01 03:50:00,0.22310683131217957
2024-09-01 03:55:00,0.21463094651699066
2024-09-01 04:00:00,0.20589569211006165
2024-09-01 04:05:00,0.1972377896308899
2024-09-01 04:10:00,0.18900832533836365
2024-09-01 04:15:00,0.18130671977996826
2024-09-01 04:20:00,0.17418207228183746
2024-09-01 04:25:00,0.16764022409915924
2024-09-01 04:30:00,0.16165032982826233
2024-09-01 04:35:00,0.15616215765476227
2024-09-01 04:40:00,0.1511220932006836
2024-09-01 04:45:00,0.14647994935512543
2024-09-01 04:50:00,0.14219094812870026
2024-09-01 04:55:00,0.13821646571159363
2024-09-01 05:00:00,0.13452395796775818
2024-09-01 05:05:00,0.13108618557453156
2024-09-01 05:10:00,0.12788048386573792
2024-09-01 05:15:00,0.12488818913698196
2024-09-01 05:20:00,0.1220940500497818
2024-09-01 05:25:00,0.11948555707931519
2024-09-01 05:30:00,0.11705219000577927
2024-09-01 05:35:00,0.1147846207022667
2024-09-01 05:40:00,0.1126711517572403
2024-09-01 05:45:00,0.11069819331169128
2024-09-01 05:50:00,0.1088564395904541
2024-09-01 05:55:00,0.1071411594748497
2024-09-01 06:00:00,0.10554856806993484
2024-09-01 06:05:00,0.10407350957393646
2024-09-01 06:10:00,0.1027093231678009
2024-09-01 06:15:00,0.1014486625790596
2024-09-01 06:20:00,0.10028436779975891
2024-09-01 06:25:00,0.09921001642942429
2024-09-01 06:30:00,0.09822006523609161
2024-09-01 06:35:00,0.09730977565050125
2024-09-01 06:40:00,0.09647500514984131
2024-09-01 06:45:00,0.09571204334497452
2024-09-01 06:50:00,0.09501738846302032
2024-09-01 06:55:00,0.09438768774271011
2024-09-01 07:00:00,0.09381961077451706
2024-09-01 07:05:00,0.09330998361110687
2024-09-01 07:10:00,0.09285587817430496
2024-09-01 07:15:00,0.09245464205741882
2024-09-01 07:20:00,0.0921037420630455
2024-09-01 07:25:00,0.09180057793855667
