,total_inflow
2024-09-02 03:10:00,5.453654921439011e-06
2024-09-02 03:15:00,5.475968009704957e-06
2024-09-02 03:20:00,5.498331574926851e-06
2024-09-02 03:25:00,5.518487341760192e-06
2024-09-02 03:30:00,5.538576715480303e-06
2024-09-02 03:35:00,5.558706106967293e-06
2024-09-02 03:40:00,5.578876425715862e-06
2024-09-02 03:45:00,5.59908721697866e-06
2024-09-02 03:50:00,5.619338480755687e-06
2024-09-02 03:55:00,5.6396302170469426e-06
2024-09-02 04:00:00,5.659962425852427e-06
2024-09-02 04:05:00,5.680335561919492e-06
2024-09-02 04:10:00,5.700749170500785e-06
2024-09-02 04:15:00,5.721203251596307e-06
2024-09-02 04:20:00,5.7416982599534094e-06
2024-09-02 04:25:00,5.759866780863376e-06
2024-09-02 04:30:00,5.7779543567448854e-06
2024-09-02 04:35:00,5.796073764940957e-06
2024-09-02 04:40:00,5.814224550704239e-06
2024-09-02 04:45:00,5.832407168782083e-06
2024-09-02 04:50:00,5.850621164427139e-06
2024-09-02 04:55:00,5.8688669923867565e-06
2024-09-02 05:00:00,5.887144197913585e-06
2024-09-02 05:05:00,5.905453235754976e-06
2024-09-02 05:10:00,5.923793651163578e-06
2024-09-02 05:15:00,5.942165898886742e-06
2024-09-02 05:20:00,5.960569978924468e-06
2024-09-02 05:25:00,5.977894034003839e-06
2024-09-02 05:30:00,5.995193987473613e-06
2024-09-02 05:35:00,6.0125216805317905e-06
2024-09-02 05:40:00,6.029877113178372e-06
2024-09-02 05:45:00,6.047260285413358e-06
2024-09-02 05:50:00,6.064671651984099e-06
2024-09-02 05:55:00,6.082111212890595e-06
2024-09-02 06:00:00,6.099578058638144e-06
2024-09-02 06:05:00,6.117073098721448e-06
2024-09-02 06:10:00,6.134596333140507e-06
2024-09-02 06:15:00,6.152147761895321e-06
2024-09-02 06:20:00,6.1697264754911885e-06
2024-09-02 06:25:00,6.187177859828807e-06
2024-09-02 06:30:00,6.204649707797216e-06
2024-09-02 06:35:00,6.222148385859327e-06
2024-09-02 06:40:00,6.2396752582571935e-06
2024-09-02 06:45:00,6.257229415496113e-06
2024-09-02 06:50:00,6.274811312323436e-06
2024-09-02 06:55:00,6.292420493991813e-06
2024-09-02 07:00:00,6.310057415248593e-06
2024-09-02 07:05:00,6.327722076093778e-06
2024-09-02 07:10:00,6.345414476527367e-06
2024-09-02 07:15:00,6.363134161802009e-06
2024-09-02 07:20:00,6.380882041412406e-06
2024-09-02 07:25:00,6.400086022040341e-06
2024-09-02 07:30:00,6.4193900470854715e-06
2024-09-02 07:35:00,6.438726813939866e-06
2024-09-02 07:40:00,6.458095867856173e-06
2024-09-02 07:45:00,6.477497663581744e-06
2024-09-02 07:50:00,6.496931746369228e-06
2024-09-02 07:55:00,6.516399025713326e-06
2024-09-02 08:00:00,6.535898592119338e-06
2024-09-02 08:05:00,6.555431355081964e-06
2024-09-02 08:10:00,6.5749964051065035e-06
