#.t	.in_out_ES
#d	CMS
0.0	1.9555211849819898e-07
0.003472222222222222	7.010469857959833e-07
0.006944444444444444	1.4244016028897022e-06
0.010416666666666666	2.3859236080170376e-06
0.013888888888888888	3.5997147733723978e-06
0.017361111111111112	5.081866675027413e-06
0.020833333333333332	6.848093562439317e-06
0.024305555555555556	8.915738362702541e-06
0.027777777777777776	1.13026089820778e-05
0.03125	1.4026634744368494e-05
0.034722222222222224	1.7106109226006083e-05
0.03819444444444445	2.055936784017831e-05
0.041666666666666664	2.3990318368305452e-05
0.04513888888888889	2.773163578240201e-05
0.04861111111111111	3.181288411724381e-05
0.052083333333333336	3.624771852628328e-05
0.05555555555555555	4.1049683204619214e-05
0.059027777777777776	4.623213317245245e-05
0.0625	5.180935113457963e-05
0.06597222222222222	5.7796136388788e-05
0.06944444444444445	6.420736463041976e-05
0.07291666666666667	7.105932309059426e-05
0.0763888888888889	7.836446457076818e-05
0.0798611111111111	8.613739919383079e-05
0.08333333333333333	9.284698899136856e-05
0.08680555555555555	9.981507901102304e-05
0.09027777777777778	0.00010711685899877921
0.09375	0.00011475647625047714
0.09722222222222222	0.00012274447362869978
0.10069444444444445	0.00013108747953083366
0.10416666666666667	0.0001397942687617615
0.1076388888888889	0.00014887304860167205
0.1111111111111111	0.00015833195357117802
0.11458333333333333	0.00016818045696709305
0.11805555555555555	0.00017842421948444098
0.12152777777777778	0.00018907284538727254
0.125	0.00019899997278116643
0.1284722222222222	0.00020969258912373334
0.13194444444444445	0.0002212213003076613
0.13541666666666666	0.0002331055875401944
0.1388888888888889	0.000245348725002259
0.1423611111111111	0.00025795443798415363
0.14583333333333334	0.0002709276741370559
0.14930555555555555	0.00028426898643374443
0.1527777777777778	0.0002979833516292274
0.15625	0.00031207429128699005
0.1597222222222222	0.00032654532697051764
0.16319444444444445	0.00034139977651648223
0.16666666666666666	0.00035486140404827893
0.1701388888888889	0.00036854666541330516
0.1736111111111111	0.0003825366438832134
