;total_inflow;.t;.in_out_ES
2024-08-01 12:25:00;0,00371592422015965;0,5138888888888888;0,00371592422015965
2024-08-01 12:30:00;0,0038026871625334024;0,5173611111111112;0,0038026871625334024
2024-08-01 12:35:00;0,003890412161126733;0,5208333333333334;0,003890412161126733
2024-08-01 12:40:00;0,003979097120463848;0,5243055555555556;0,003979097120463848
2024-08-01 12:45:00;0,004068741109222174;0,5277777777777778;0,004068741109222174
2024-08-01 12:50:00;0,004159342963248491;0,53125;0,004159342963248491
2024-08-01 12:55:00;0,004250902216881514;0,5347222222222222;0,004250902216881514
2024-08-01 13:00:00;0,004354441538453102;0,5381944444444444;0,004354441538453102
2024-08-01 13:05:00;0,00445972615852952;0,5416666666666666;0,00445972615852952
2024-08-01 13:10:00;0,00456627644598484;0,5451388888888888;0,00456627644598484
2024-08-01 13:15:00;0,0046740686520934105;0,5486111111111112;0,0046740686520934105
2024-08-01 13:20:00;0,004783070646226406;0,5520833333333334;0,004783070646226406
2024-08-01 13:25:00;0,004893281031399965;0,5555555555555556;0,004893281031399965
2024-08-01 13:30:00;0,0050047216936945915;0,5590277777777778;0,0050047216936945915
2024-08-01 13:35:00;0,005117369350045919;0,5625;0,005117369350045919
2024-08-01 13:40:00;0,005231220740824938;0,5659722222222222;0,005231220740824938
2024-08-01 13:45:00;0,005346274469047785;0,5694444444444444;0,005346274469047785
2024-08-01 13:50:00;0,005462527275085449;0,5729166666666666;0,005462527275085449
2024-08-01 13:55:00;0,005579764023423195;0,5763888888888888;0,005579764023423195
2024-08-01 14:00:00;0,005708197597414255;0,5798611111111112;0,005708197597414255
2024-08-01 14:05:00;0,005838544107973576;0,5833333333333334;0,005838544107973576
2024-08-01 14:10:00;0,005970349535346031;0,5868055555555556;0,005970349535346031
2024-08-01 14:15:00;0,006103591062128544;0,5902777777777778;0,006103591062128544
2024-08-01 14:20:00;0,006238238885998726;0,59375;0,006238238885998726
2024-08-01 14:25:00;0,006374289747327566;0,5972222222222222;0,006374289747327566
2024-08-01 14:30:00;0,0065117632038891315;0,6006944444444444;0,0065117632038891315
2024-08-01 14:35:00;0,006650636903941631;0,6041666666666666;0,006650636903941631
2024-08-01 14:40:00;0,00679090665653348;0,6076388888888888;0,00679090665653348
2024-08-01 14:45:00;0,00693257013335824;0,6111111111111112;0,00693257013335824
2024-08-01 14:50:00;0,007075625006109476;0,6145833333333334;0,007075625006109476
2024-08-01 14:55:00;0,007220068946480751;0,6180555555555556;0,007220068946480751
2024-08-01 15:00:00;0,007369603496044874;0,6215277777777778;0,007369603496044874
2024-08-01 15:05:00;0,007520789280533791;0,625;0,007520789280533791
2024-08-01 15:10:00;0,007678234484046698;0,6284722222222222;0,007678234484046698
2024-08-01 15:15:00;0,007843914441764355;0,6319444444444444;0,007843914441764355
2024-08-01 15:20:00;0,00801123958081007;0,6354166666666666;0,00801123958081007
2024-08-01 15:25:00;0,008180208504199982;0,6388888888888888;0,008180208504199982
2024-08-01 15:30:00;0,008350825868546963;0,6423611111111112;0,008350825868546963
2024-08-01 15:35:00;0,008523080497980118;0,6458333333333334;0,008523080497980118
2024-08-01 15:40:00;0,008696967735886574;0,6493055555555556;0,008696967735886574
2024-08-01 15:45:00;0,008872484788298607;0,6527777777777778;0,008872484788298607
2024-08-01 15:50:00;0,009049629792571068;0,65625;0,009049629792571068
2024-08-01 15:55:00;0,009228397160768509;0,6597222222222222;0,009228397160768509
2024-08-01 16:00:00;0,009412695653736591;0,6631944444444444;0,009412695653736591
2024-08-01 16:05:00;0,009598881006240845;0,6666666666666666;0,009598881006240845
2024-08-01 16:10:00;0,009786773473024368;0,6701388888888888;0,009786773473024368
2024-08-01 16:15:00;0,009976362809538841;0,6736111111111112;0,009976362809538841
2024-08-01 16:20:00;0,010167633183300495;0,6770833333333334;0,010167633183300495
2024-08-01 16:25:00;0,010360543616116047;0,6805555555555556;0,010360543616116047
2024-08-01 16:30:00;0,010554841719567776;0,6840277777777778;0,010554841719567776
2024-08-01 16:35:00;0,010750793851912022;0,6875;0,010750793851912022
2024-08-01 16:40:00;0,01094840094447136;0,6909722222222222;0,01094840094447136
2024-08-01 16:45:00;0,01114765927195549;0,6944444444444444;0,01114765927195549
2024-08-01 16:50:00;0,011348564177751541;0,6979166666666666;0,011348564177751541
2024-08-01 16:55:00;0,01155111100524664;0,7013888888888888;0,01155111100524664
2024-08-01 17:00:00;0,011755457147955894;0,7048611111111112;0,011755457147955894
2024-08-01 17:05:00;0,011961447075009346;0,7083333333333334;0,011961447075009346
2024-08-01 17:10:00;0,012169071473181248;0,7118055555555556;0,012169071473181248
2024-08-01 17:15:00;0,012378322891891003;0,7152777777777778;0,012378322891891003
2024-08-01 17:20:00;0,012589198537170887;0,71875;0,012589198537170887
2024-08-01 17:25:00;0,012801692821085453;0,7222222222222222;0,012801692821085453
2024-08-01 17:30:00;0,013015801087021828;0,7256944444444444;0,013015801087021828
2024-08-01 17:35:00;0,013231519609689713;0,7291666666666666;0,013231519609689713
2024-08-01 17:40:00;0,013450508005917072;0,7326388888888888;0,013450508005917072
2024-08-01 17:45:00;0,013679305091500282;0,7361111111111112;0,013679305091500282
2024-08-01 17:50:00;0,013909798115491867;0,7395833333333334;0,013909798115491867
2024-08-01 17:55:00;0,014142005704343319;0,7430555555555556;0,014142005704343319
2024-08-01 18:00:00;0,014370731078088284;0,7465277777777778;0,014370731078088284
2024-08-01 18:05:00;0,014600824564695358;0,75;0,014600824564695358
2024-08-01 18:10:00;0,0148325115442276;0,7534722222222222;0,0148325115442276
2024-08-01 18:15:00;0,015065798535943031;0,7569444444444444;0,015065798535943031
2024-08-01 18:20:00;0,015300692990422249;0,7604166666666666;0,015300692990422249
2024-08-01 18:25:00;0,015537192113697529;0,7638888888888888;0,015537192113697529
2024-08-01 18:30:00;0,015775278210639954;0,7673611111111112;0,015775278210639954
2024-08-01 18:35:00;0,016014959663152695;0,7708333333333334;0,016014959663152695
2024-08-01 18:40:00;0,01625622808933258;0,7743055555555556;0,01625622808933258
2024-08-01 18:45:00;0,01649908348917961;0,7777777777777778;0,01649908348917961
2024-08-01 18:50:00;0,01674351468682289;0,78125;0,01674351468682289
2024-08-01 18:55:00;0,01698952168226242;0,7847222222222222;0,01698952168226242
2024-08-01 19:00:00;0,01723691076040268;0,7881944444444444;0,01723691076040268
2024-08-01 19:05:00;0,01747819036245346;0,7916666666666666;0,01747819036245346
2024-08-01 19:10:00;0,017720544710755348;0,7951388888888888;0,017720544710755348
2024-08-01 19:15:00;0,017964303493499756;0,7986111111111112;0,017964303493499756
2024-08-01 19:20:00;0,018209481611847878;0,8020833333333334;0,018209481611847878
2024-08-01 19:25:00;0,018456093966960907;0,8055555555555556;0,018456093966960907
2024-08-01 19:30:00;0,018704134970903397;0,8090277777777778;0,018704134970903397
2024-08-01 19:35:00;0,018953584134578705;0,8125;0,018953584134578705
2024-08-01 19:40:00;0,019204450771212578;0,8159722222222222;0,019204450771212578
2024-08-01 19:45:00;0,019456733018159866;0,8194444444444444;0,019456733018159866
2024-08-01 19:50:00;0,019710425287485123;0,8229166666666666;0,019710425287485123
2024-08-01 19:55:00;0,01996552012860775;0,8263888888888888;0,01996552012860775
2024-08-01 20:00:00;0,020217880606651306;0,8298611111111112;0,020217880606651306
2024-08-01 20:05:00;0,020471373572945595;0,8333333333333334;0,020471373572945595
2024-08-01 20:10:00;0,020726187154650688;0,8368055555555556;0,020726187154650688
2024-08-01 20:15:00;0,020982323214411736;0,8402777777777778;0,020982323214411736
2024-08-01 20:20:00;0,021244283765554428;0,84375;0,021244283765554428
2024-08-01 20:25:00;0,02151332050561905;0,8472222222222222;0,02151332050561905
2024-08-01 20:30:00;0,02178375795483589;0,8506944444444444;0,02178375795483589
2024-08-01 20:35:00;0,022055599838495255;0,8541666666666666;0,022055599838495255
2024-08-01 20:40:00;0,022328844293951988;0,8576388888888888;0,022328844293951988
2024-08-01 20:45:00;0,022603483870625496;0,8611111111111112;0,022603483870625496
2024-08-01 20:50:00;0,02287951298058033;0,8645833333333334;0,02287951298058033
2024-08-01 20:55:00;0,02315692789852619;0,8680555555555556;0,02315692789852619
2024-08-01 21:00:00;0,023435721173882484;0,8715277777777778;0,023435721173882484
2024-08-01 21:05:00;0,023714911192655563;0,875;0,023714911192655563
2024-08-01 21:10:00;0,02399541065096855;0,8784722222222222;0,02399541065096855
2024-08-01 21:15:00;0,024277258664369583;0,8819444444444444;0,024277258664369583
2024-08-01 21:20:00;0,02456044964492321;0,8854166666666666;0,02456044964492321
2024-08-01 21:25:00;0,024844981729984283;0,8888888888888888;0,024844981729984283
2024-08-01 21:30:00;0,025130849331617355;0,8923611111111112;0,025130849331617355
2024-08-01 21:35:00;0,02541804499924183;0,8958333333333334;0,02541804499924183
2024-08-01 21:40:00;0,025706566870212555;0,8993055555555556;0,025706566870212555
2024-08-01 21:45:00;0,02599623054265976;0,9027777777777778;0,02599623054265976
2024-08-01 21:50:00;0,02628709003329277;0,90625;0,02628709003329277
