;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part
2024-07-01 08:40:00;24904,3776512146;0;0;0;0;0
2024-07-01 08:45:00;24983,219146728516;0;0;0;0;0
2024-07-01 08:50:00;24923,71015548706;0;0;0;0;0
2024-07-01 08:55:00;25044,17781829834;0;0;0;0;0
2024-07-01 09:00:00;25004,32834625244;0;0;0;0;0
2024-07-01 09:05:00;25063,685417175293;0;0;0;0;0
2024-07-01 09:10:00;25108,996295928955;0;0;0;0;0
2024-07-01 09:15:00;25073,84090423584;0;0;0;0;0
2024-07-01 09:20:00;25189,768981933594;0;0;0;0;0
2024-07-01 09:25:00;25124,991703033447;0;0;0;0;0
2024-07-01 09:30:00;25263,16967010498;0;0;0;0;0
2024-07-01 09:35:00;25211,305618286133;0;0;0;0;0
2024-07-01 09:40:00;25313,056182861328;0;0;0;0;0
2024-07-01 09:45:00;25323,857975006104;0;0;0;0;0
2024-07-01 09:50:00;25347,14813232422;0;0;0;0;0
2024-07-01 09:55:00;25439,240169525146;0;0;0;0;0
2024-07-01 10:00:00;25402,959537506104;0;0;0;0;0
2024-07-01 10:05:00;25538,51366043091;0;0;0;0;0
2024-07-01 10:10:00;25481,347846984863;0;0;0;0;0
2024-07-01 10:15:00;25614,71586227417;0;0;0;0;0
2024-07-01 10:20:00;25636,352920532227;0;0;0;0;0
2024-07-01 10:25:00;25707,446479797363;0;0;0;0;0
2024-07-01 10:30:00;25715,94114303589;0;0;0;0;0
2024-07-01 10:35:00;25788,141918182373;0;0;0;0;0
2024-07-01 10:40:00;25824,038887023926;0;0;0;0;0
2024-07-01 10:45:00;25873,044776916504;0;0;0;0;0
2024-07-01 10:50:00;25917,619228363037;0;0;0;0;0
2024-07-01 10:55:00;25967,34609603882;0;0;0;0;0
2024-07-01 11:00:00;26006,768131256104;0;0;0;0;0
2024-07-01 11:05:00;26055,207538604736;0;0;0;0;0
2024-07-01 11:10:00;26091,861534118652;0;0;0;0;0
2024-07-01 11:15:00;26171,143341064453;0;0;0;0;0
2024-07-01 11:20:00;26197,75514602661;0;0;0;0;0
2024-07-01 11:25:00;26236,548900604248;0;0;0;0;0
2024-07-01 11:30:00;26288,291931152344;0;0;0;0;0
2024-07-01 11:35:00;26332,768535614014;0;0;0;0;0
2024-07-01 11:40:00;26369,95038986206;0;0;0;0;0
2024-07-01 11:45:00;26418,186378479004;0;0;0;0;0
2024-07-01 11:50:00;26447,64347076416;0;0;0;0;0
2024-07-01 11:55:00;26492,972373962402;0;0;0;0;0
2024-07-01 12:00:00;26527,466011047363;0;0;0;0;0
2024-07-01 12:05:00;26586,864280700684;0;0;0;0;0
2024-07-01 12:10:00;26624,46584701538;0;0;0;0;0
2024-07-01 12:15:00;26666,246509552002;0;0;0;0;0
2024-07-01 12:20:00;26702,76918411255;0;0;0;0;0
2024-07-01 12:25:00;26744,655418395996;0;0;0;0;0
2024-07-01 12:30:00;26786,39488220215;0;0;0;0;0
2024-07-01 12:35:00;26823,679733276367;0;0;0;0;0
2024-07-01 12:40:00;26875,664806365967;0;0;0;0;0
2024-07-01 12:45:00;26904,977703094482;0;0;0;0;0
2024-07-01 12:50:00;26955,0856590271;0;0;0;0;0
2024-07-01 12:55:00;26990,408420562744;0;0;0;0;0
2024-07-01 13:00:00;27047,242069244385;0;0;0;0;0
2024-07-01 13:05:00;27075,43487548828;0;0;0;0;0
2024-07-01 13:10:00;27129,73222732544;0;0;0;0;0
2024-07-01 13:15:00;27161,54022216797;0;0;0;0;0
2024-07-01 13:20:00;27211,43445968628;0;0;0;0;0
2024-07-01 13:25:00;27250,078868865967;0;0;0;0;0
2024-07-01 13:30:00;27298,397254943848;0;0;0;0;0
2024-07-01 13:35:00;27347,593688964844;0;0;0;0;0
2024-07-01 13:40:00;27406,13193511963;0;0;0;0;0
2024-07-01 13:45:00;27448,58980178833;0;0;0;0;0
2024-07-01 13:50:00;27503,981494903564;0;0;0;0;0
2024-07-01 13:55:00;27544,59571838379;0;0;0;0;0
2024-07-01 14:00:00;27599,843215942383;0;0;0;0;0
2024-07-01 14:05:00;27646,202087402344;0;0;0;0;0
2024-07-01 14:10:00;27698,642921447754;0;0;0;0;0
2024-07-01 14:15:00;27752,713680267334;0;0;0;0;0
2024-07-01 14:20:00;27801,24578475952;0;0;0;0;0
2024-07-01 14:25:00;27867,5705909729;0;0;0;0;0
2024-07-01 14:30:00;27914,938831329346;0;0;0;0;0
2024-07-01 14:35:00;27962,860679626465;0;0;0;0;0
2024-07-01 14:40:00;28009,052181243896;0;0;0;0;0
2024-07-01 14:45:00;28083,825302124023;0;0;0;0;0
2024-07-01 14:50:00;28156,265544891357;0;0;0;0;0
2024-07-01 14:55:00;28184,710693359375;0;0;0;0;0
2024-07-01 15:00:00;28228,93238067627;0;0;0;0;0
2024-07-01 15:05:00;28268,02225112915;0;0;0;0;0
2024-07-01 15:10:00;28328,26509475708;0;0;0;0;0
2024-07-01 15:15:00;28387,90798187256;0;0;0;0;0
2024-07-01 15:20:00;28444,757080078125;0;0;0;0;0
2024-07-01 15:25:00;28492,56820678711;0;0;0;0;0
2024-07-01 15:30:00;28536,099815368652;0;0;0;0;0
2024-07-01 15:35:00;28577,21357345581;0;0;0;0;0
2024-07-01 15:40:00;28622,153663635254;0;0;0;0;0
2024-07-01 15:45:00;28666,38307571411;0;0;0;0;0
2024-07-01 15:50:00;28716,48073196411;0;0;0;0;0
2024-07-01 15:55:00;28762,453365325928;0;0;0;0;0
2024-07-01 16:00:00;28801,45311355591;0;0;0;0;0
2024-07-01 16:05:00;28862,998867034912;0;0;0;0;0
2024-07-01 16:10:00;28930,10129928589;0;0;0;0;0
2024-07-01 16:15:00;28944,34576034546;0;0;0;0;0
2024-07-01 16:20:00;29047,685050964355;0;0;0;0;0
2024-07-01 16:25:00;29058,164978027344;0;0;0;0;0
2024-07-01 16:30:00;29156,4471244812;0;0;0;0;0
2024-07-01 16:35:00;29142,75369644165;0;0;0;0;0
2024-07-01 16:40:00;29202,216339111328;0;0;0;0;0
2024-07-01 16:45:00;29263,154411315918;0;0;0;0;0
2024-07-01 16:50:00;29290,18850326538;0;0;0;0;0
2024-07-01 16:55:00;29323,53115081787;0;0;0;0;0
2024-07-01 17:00:00;29347,13544845581;0;0;0;0;0
2024-07-01 17:05:00;29408,39796066284;0;0;0;0;0
2024-07-01 17:10:00;29416,776752471924;0;0;0;0;0
2024-07-01 17:15:00;29458,209800720215;0;0;0;0;0
2024-07-01 17:20:00;29486,00606918335;0;0;0;0;0
2024-07-01 17:25:00;29513,784313201904;0;0;0;0;0
2024-07-01 17:30:00;29531,92720413208;0;0;0;0;0
2024-07-01 17:35:00;29548,509693145752;0;0;0;0;0
2024-07-01 17:40:00;29566,783905029297;0;0;0;0;0
2024-07-01 17:45:00;29605,997371673584;0;0;0;0;0
2024-07-01 17:50:00;29628,15456390381;0;0;0;0;0
2024-07-01 17:55:00;29668,343925476074;0;0;0;0;0
2024-07-01 18:00:00;29687,372589111328;0;0;0;0;0
2024-07-01 18:05:00;29715,176582336426;0;0;0;0;0
2024-07-01 18:10:00;29727,2967338562;0;0;0;0;0
2024-07-01 18:15:00;29745,949459075928;0;0;0;0;0
2024-07-01 18:20:00;29777,167797088623;0;0;0;0;0
2024-07-01 18:25:00;29793,678188323975;0;0;0;0;0
2024-07-01 18:30:00;29820,10202407837;0;0;0;0;0
2024-07-01 18:35:00;29838,394260406494;0;0;0;0;0
2024-07-01 18:40:00;29859,032249450684;0;0;0;0;0
2024-07-01 18:45:00;29879,322624206543;0;0;0;0;0
2024-07-01 18:50:00;29895,305156707764;0;0;0;0;0
2024-07-01 18:55:00;29915,89937210083;0;0;0;0;0
2024-07-01 19:00:00;29929,942989349365;0;0;0;0;0
2024-07-01 19:05:00;29947,79748916626;0;0;0;0;0
2024-07-01 19:10:00;29965,394496917725;0;0;0;0;0
2024-07-01 19:15:00;29982,425022125244;0;0;0;0;0
2024-07-01 19:20:00;30002,380657196045;0;0;0;0;0
2024-07-01 19:25:00;30020,147609710693;0;0;0;0;0
2024-07-01 19:30:00;30038,540267944336;0;0;0;0;0
2024-07-01 19:35:00;30055,161380767822;0;0;0;0;0
2024-07-01 19:40:00;30071,11301422119;0;0;0;0;0
2024-07-01 19:45:00;30087,407112121582;0;0;0;0;0
2024-07-01 19:50:00;30103,984451293945;0;0;0;0;0
2024-07-01 19:55:00;30121,46816253662;0;0;0;0;0
2024-07-01 20:00:00;30139,556980133057;0;0;0;0;0
2024-07-01 20:05:00;30156,801223754883;0;0;0;0;0
2024-07-01 20:10:00;30173,862648010254;0;0;0;0;0
2024-07-01 20:15:00;30190,39878845215;0;0;0;0;0
2024-07-01 20:20:00;30206,311798095703;0;0;0;0;0
2024-07-01 20:25:00;30223,463344573975;0;0;0;0;0
2024-07-01 20:30:00;30239,90421295166;0;0;0;0;0
2024-07-01 20:35:00;30256,74934387207;0;0;0;0;0
2024-07-01 20:40:00;30273,167037963867;0;0;0;0;0
2024-07-01 20:45:00;30290,57607650757;0;0;0;0;0
2024-07-01 20:50:00;30303,74937057495;0;0;0;0;0
2024-07-01 20:55:00;30322,08023071289;0;0;0;0;0
2024-07-01 21:00:00;30339,744186401367;0;0;0;0;0
2024-07-01 21:05:00;30354,753398895264;0;0;0;0;0
2024-07-01 21:10:00;30372,425079345703;0;0;0;0;0
2024-07-01 21:15:00;30388,649654388428;0;0;0;0;0
2024-07-01 21:20:00;30405,852699279785;0;0;0;0;0
2024-07-01 21:25:00;30422,092723846436;0;0;0;0;0
2024-07-01 21:30:00;30439,56356048584;0;0;0;0;0
2024-07-01 21:35:00;30454,15048599243;0;0;0;0;0
2024-07-01 21:40:00;30471,3303565979;0;0;0;0;0
2024-07-01 21:45:00;30486,720657348633;0;0;0;0;0
2024-07-01 21:50:00;30502,67744064331;0;0;0;0;0
2024-07-01 21:55:00;30518,03684234619;0;0;0;0;0
2024-07-01 22:00:00;30533,782482147217;0;0;0;0;0
2024-07-01 22:05:00;30548,611450195312;0;0;0;0;0
2024-07-01 22:10:00;30563,45844268799;0;0;0;0;0
2024-07-01 22:15:00;30577,795600891113;0;0;0;0;0
2024-07-01 22:20:00;30591,64867401123;0;0;0;0;0
2024-07-01 22:25:00;30604,265785217285;0;0;0;0;0
2024-07-01 22:30:00;30616,58420562744;0;0;0;0;0
2024-07-01 22:35:00;30627,625465393066;0;0;0;0;0
2024-07-01 22:40:00;30638,27018737793;0;0;0;0;0
2024-07-01 22:45:00;30648,639392852783;0;0;0;0;0
2024-07-01 22:50:00;30658,295345306396;0;0;0;0;0
2024-07-01 22:55:00;30667,510986328125;0;0;0;0;0
2024-07-01 23:00:00;30676,500034332275;0;0;0;0;0
2024-07-01 23:05:00;263532,3760986328;0;0;0;0;0
2024-07-01 23:10:00;251948,13766479492;0;0;0;0;0
2024-07-01 23:15:00;248167,3095703125;0;0;0;0;0
2024-07-01 23:20:00;246548,8998413086;0;0;0;0;0
2024-07-01 23:25:00;245216,20330810547;0;0;0;0;0
2024-07-01 23:30:00;243191,24450683594;0;0;0;0;0
2024-07-01 23:35:00;241352,8953552246;0;0;0;0;0
2024-07-01 23:40:00;239176,8814086914;0;0;0;0;0
2024-07-01 23:45:00;237161,99569702148;0;0;0;0;0
2024-07-01 23:50:00;235379,36782836914;0;0;0;0;0
2024-07-01 23:55:00;233785,2035522461;0;0;0;0;0
2024-07-02 00:00:00;231752,76718139648;0;0;0;0;0
2024-07-02 00:05:00;229801,904296875;0;0;0;0;0
2024-07-02 00:10:00;228351,2351989746;0;0;0;0;0
2024-07-02 00:15:00;226854,85610961914;0;0;0;0;0
2024-07-02 00:20:00;225703,6605834961;0;0;0;0;0
2024-07-02 00:25:00;224295,19958496094;0;0;0;0;0
2024-07-02 00:30:00;222631,20346069336;0;0;0;0;0
2024-07-02 00:35:00;220711,44561767578;0;0;0;0;0
2024-07-02 00:40:00;219175,22735595703;0;0;0;0;0
2024-07-02 00:45:00;217475,4295349121;0;0;0;0;0
2024-07-02 00:50:00;216000,0;0;0;0;0;0
2024-07-02 00:55:00;216000,0;0;0;0;0;0
2024-07-02 01:00:00;216000,0;0;0;0;0;0
2024-07-02 01:05:00;216000,0;0;0;0;0;0
2024-07-02 01:10:00;216000,0;0;0;0;0;0
2024-07-02 01:15:00;216000,0;0;0;0;0;0
2024-07-02 01:20:00;216000,0;0;0;0;0;0
2024-07-02 01:25:00;216000,0;0;0;0;0;0
2024-07-02 01:30:00;216000,0;0;0;0;0;0
2024-07-02 01:35:00;216000,0;0;0;0;0;0
2024-07-02 01:40:00;216000,0;0;0;0;0;0
2024-07-02 01:45:00;216000,0;0;0;0;0;0
2024-07-02 01:50:00;216000,0;0;0;0;0;0
2024-07-02 01:55:00;216000,0;0;0;0;0;0
2024-07-02 02:00:00;216000,0;0;0;0;0;0
2024-07-02 02:05:00;104371,19522094727;0;0;0;0;0
2024-07-02 02:10:00;104371,19522094727;0;0;0;0;0
2024-07-02 02:15:00;104371,19522094727;0;0;0;0;0
2024-07-02 02:20:00;104371,19522094727;0;0;0;0;0
2024-07-02 02:25:00;67962,45574951172;0;0;0;0;0
2024-07-02 02:30:00;48570,9342956543;0;0;0;0;0
2024-07-02 02:35:00;37451,015853881836;0;0;0;0;0
2024-07-02 02:40:00;35598,72350692749;0;0;0;0;0
2024-07-02 02:45:00;34162,94002532959;0;0;0;0;0
2024-07-02 02:50:00;33032,43656158447;0;0;0;0;0
2024-07-02 02:55:00;32125,258541107178;0;0;0;0;0
2024-07-02 03:00:00;31381,289291381836;0;0;0;0;0
2024-07-02 03:05:00;30757,03582763672;0;0;0;0;0
2024-07-02 03:10:00;30223,378372192383;0;0;0;0;0
2024-07-02 03:15:00;29762,210083007812;0;0;0;0;0
2024-07-02 03:20:00;29361,593627929688;0;0;0;0;0
2024-07-02 03:25:00;29011,448192596436;0;0;0;0;0
2024-07-02 03:30:00;28701,31187438965;0;0;0;0;0
2024-07-02 03:35:00;28422,205924987793;0;0;0;0;0
2024-07-02 03:40:00;28169,384765625;0;0;0;0;0
2024-07-02 03:45:00;27951,27353668213;0;0;0;0;0
2024-07-02 03:50:00;27745,745944976807;0;0;0;0;0
2024-07-02 03:55:00;27560,41088104248;0;0;0;0;0
2024-07-02 04:00:00;27391,735553741455;0;0;0;0;0
2024-07-02 04:05:00;27237,58020401001;0;0;0;0;0
2024-07-02 04:10:00;27097,877883911133;0;0;0;0;0
2024-07-02 04:15:00;26974,32804107666;0;0;0;0;0
2024-07-02 04:20:00;26868,993186950684;0;0;0;0;0
2024-07-02 04:25:00;26784,02338027954;0;0;0;0;0
2024-07-02 04:30:00;26720,86057662964;0;0;0;0;0
2024-07-02 04:35:00;26683,889865875244;0;0;0;0;0
2024-07-02 04:40:00;26680,367374420166;0;0;0;0;0
2024-07-02 04:45:00;26717,796421051025;0;0;0;0;0
2024-07-02 04:50:00;26802,325916290283;0;0;0;0;0
2024-07-02 04:55:00;26939,018154144287;0;0;0;0;0
2024-07-02 05:00:00;27132,443618774414;0;0;0;0;0
2024-07-02 05:05:00;7748,276138305664;0;0;0;0;0
2024-07-02 05:10:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:15:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:20:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:25:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:30:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:35:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:40:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:45:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:50:00;11532,948589324951;0;0;0;0;0
2024-07-02 05:55:00;11532,948589324951;0;0;0;0;0
2024-07-02 06:00:00;11532,948589324951;0;0;0;0;0
2024-07-02 06:05:00;104371,19522094727;0;0;0;0;0
2024-07-02 06:10:00;104371,19522094727;0;0;0;0;0
2024-07-02 06:15:00;65587,62702941895;0;0;0;0;0
2024-07-02 06:20:00;35482,416915893555;0;0;0;0;0
2024-07-02 06:25:00;34556,233406066895;0;0;0;0;0
2024-07-02 06:30:00;34862,94507980347;0;0;0;0;0
2024-07-02 06:35:00;35139,61515426636;0;0;0;0;0
2024-07-02 06:40:00;35385,666847229004;0;0;0;0;0
2024-07-02 06:45:00;35603,82957458496;0;0;0;0;0
2024-07-02 06:50:00;35797,93481826782;0;0;0;0;0
2024-07-02 06:55:00;35972,828578948975;0;0;0;0;0
2024-07-02 07:00:00;36134,56449508667;0;0;0;0;0
2024-07-02 07:05:00;36287,61005401611;0;0;0;0;0
2024-07-02 07:10:00;36434,05866622925;0;0;0;0;0
2024-07-02 07:15:00;36574,85017776489;0;0;0;0;0
2024-07-02 07:20:00;36711,331272125244;0;0;0;0;0
2024-07-02 07:25:00;36846,85707092285;0;0;0;0;0
2024-07-02 07:30:00;36986,479568481445;0;0;0;0;0
2024-07-02 07:35:00;37135,124588012695;0;0;0;0;0
2024-07-02 07:40:00;37295,27950286865;0;0;0;0;0
2024-07-02 07:45:00;37467,36660003662;0;0;0;0;0
2024-07-02 07:50:00;37651,67169570923;0;0;0;0;0
2024-07-02 07:55:00;37850,07448196411;0;0;0;0;0
2024-07-02 08:00:00;38063,741397857666;0;0;0;0;0
2024-07-02 08:05:00;38296,69961929321;0;0;0;0;0
2024-07-02 08:10:00;38551,87940597534;0;0;0;0;0
2024-07-02 08:15:00;38830,06610870361;0;0;0;0;0
2024-07-02 08:20:00;39129,87184524536;0;0;0;0;0
2024-07-02 08:25:00;39447,79472351074;0;0;0;0;0
2024-07-02 08:30:00;39781,252098083496;0;0;0;0;0
2024-07-02 08:35:00;40127,02531814575;0;0;0;0;0
2024-07-02 08:40:00;40484,12561416626;0;0;0;0;0
2024-07-02 08:45:00;40852,94694900513;0;0;0;0;0
2024-07-02 08:50:00;41231,64052963257;0;0;0;0;0
2024-07-02 08:55:00;41618,8982963562;0;0;0;0;0
2024-07-02 09:00:00;42013,41733932495;0;0;0;0;0
2024-07-02 09:05:00;42412,76178359985;0;0;0;0;0
2024-07-02 09:10:00;42814,24856185913;0;0;0;0;0
2024-07-02 09:15:00;43200,458335876465;0;0;0;0;0
2024-07-02 09:20:00;43501,20906829834;0;0;0;0;0
2024-07-02 09:25:00;43757,3673248291;0;0;0;0;0
2024-07-02 09:30:00;44112,00084686279;0;0;0;0;0
2024-07-02 09:35:00;44510,67581176758;0;0;0;0;0
2024-07-02 09:40:00;44923,842430114746;0;0;0;0;0
2024-07-02 09:45:00;45338,82694244385;0;0;0;0;0
2024-07-02 09:50:00;45750,10871887207;0;0;0;0;0
2024-07-02 09:55:00;46158,00704956055;0;0;0;0;0
2024-07-02 10:00:00;46557,583236694336;0;0;0;0;0
2024-07-02 10:05:00;46944,22302246094;0;0;0;0;0
2024-07-02 10:10:00;47316,3969039917;0;0;0;0;0
2024-07-02 10:15:00;47680,06839752197;0;0;0;0;0
2024-07-02 10:20:00;48035,391998291016;0;0;0;0;0
2024-07-02 10:25:00;48373,97861480713;0;0;0;0;0
2024-07-02 10:30:00;48696,09088897705;0;0;0;0;0
2024-07-02 10:35:00;48952,4808883667;0;0;0;0;0
2024-07-02 10:40:00;49119,97947692871;0;0;0;0;0
2024-07-02 10:45:00;49368,768310546875;0;0;0;0;0
2024-07-02 10:50:00;49631,86855316162;0;0;0;0;0
2024-07-02 10:55:00;49890,71502685547;0;0;0;0;0
2024-07-02 11:00:00;50137,263679504395;0;0;0;0;0
2024-07-02 11:05:00;50371,02527618408;0;0;0;0;0
2024-07-02 11:10:00;50596,06819152832;0;0;0;0;0
2024-07-02 11:15:00;50810,73932647705;0;0;0;0;0
2024-07-02 11:20:00;51014,487648010254;0;0;0;0;0
2024-07-02 11:25:00;51209,815979003906;0;0;0;0;0
2024-07-02 11:30:00;51398,70185852051;0;0;0;0;0
2024-07-02 11:35:00;51586,16123199463;0;0;0;0;0
2024-07-02 11:40:00;51773,97594451904;0;0;0;0;0
2024-07-02 11:45:00;51968,84593963623;0;0;0;0;0
2024-07-02 11:50:00;52170,69396972656;0;0;0;0;0
2024-07-02 11:55:00;52381,35852813721;0;0;0;0;0
2024-07-02 12:00:00;52605,268478393555;0;0;0;0;0
2024-07-02 12:05:00;11532,948589324951;0;0;0;0;0
2024-07-02 12:10:00;11532,948589324951;0;0;0;0;0
2024-07-02 12:15:00;11532,948589324951;0;0;0;0;0
2024-07-02 12:20:00;11532,948589324951;0;0;0;0;0
2024-07-02 12:25:00;11532,948589324951;0;0;0;0;0
2024-07-02 12:30:00;23867,85879135132;0;0;0;0;0
2024-07-02 12:35:00;23867,85879135132;0;0;0;0;0
2024-07-02 12:40:00;23867,85879135132;0;0;0;0;0
2024-07-02 12:45:00;23867,85879135132;0;0;0;0;0
2024-07-02 12:50:00;23867,85879135132;0;0;0;0;0
2024-07-02 12:55:00;23867,85879135132;0;0;0;0;0
2024-07-02 13:00:00;23867,85879135132;0;0;0;0;0
2024-07-02 13:05:00;23867,85879135132;0;0;0;0;0
2024-07-02 13:10:00;23867,85879135132;0;0;0;0;0
2024-07-02 13:15:00;23867,85879135132;0;0;0;0;0
2024-07-02 13:20:00;23867,85879135132;0;0;0;0;0
2024-07-02 13:25:00;23867,85879135132;0;0;0;0;0
2024-07-02 13:30:00;23867,85879135132;0;0;0;0;0
