;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part
182,31597222222223;45083,518409729004;0;0;0;0;0
182,31944444444446;45083,518409729004;0;0;0;0;0
182,32291666666666;45083,518409729004;0;0;0;0;0
182,32638888888889;45083,518409729004;0;0;0;0;0
182,32986111111111;45083,518409729004;0;0;0;0;0
182,33333333333334;45083,518409729004;0;0;0;0;0
182,33680555555554;45083,518409729004;0;0;0;0;0
182,34027777777777;45083,518409729004;0;0;0;0;0
182,34375;45083,518409729004;0;0;0;0;0
182,34722222222223;45083,518409729004;0;0;0;0;0
182,35069444444446;45083,518409729004;0;0;0;0;0
182,35416666666666;45083,518409729004;0;0;0;0;0
182,35763888888889;45083,518409729004;0;0;0;0;0
182,36111111111111;45083,518409729004;0;0;0;0;0
182,36458333333334;45083,518409729004;0;0;0;0;0
182,36805555555554;45083,518409729004;0;0;0;0;0
182,37152777777777;45083,518409729004;0;0;0;0;0
182,375;45083,518409729004;0;0;0;0;0
182,37847222222223;45083,518409729004;0;0;0;0;0
182,38194444444446;45083,518409729004;0;0;0;0;0
182,38541666666666;45083,518409729004;0;0;0;0;0
182,38888888888889;45083,518409729004;0;0;0;0;0
182,39236111111111;45083,518409729004;0;0;0;0;0
182,39583333333334;45083,518409729004;0;0;0;0;0
182,39930555555554;45083,518409729004;0;0;0;0;0
182,40277777777777;45083,518409729004;0;0;0;0;0
182,40625;45083,518409729004;0;0;0;0;0
182,40972222222223;45083,518409729004;0;0;0;0;0
182,41319444444446;45083,518409729004;0;0;0;0;0
182,41666666666666;45083,518409729004;0;0;0;0;0
182,42013888888889;45083,518409729004;0;0;0;0;0
182,42361111111111;45083,518409729004;0;0;0;0;0
182,42708333333334;45083,518409729004;0;0;0;0;0
182,43055555555554;45083,518409729004;0;0;0;0;0
182,43402777777777;45083,518409729004;0;0;0;0;0
182,4375;45083,518409729004;0;0;0;0;0
182,44097222222223;45083,518409729004;0;0;0;0;0
182,44444444444446;45083,518409729004;0;0;0;0;0
182,44791666666666;45083,518409729004;0;0;0;0;0
182,45138888888889;45083,518409729004;0;0;0;0;0
182,45486111111111;45083,518409729004;0;0;0;0;0
182,45833333333334;45083,518409729004;0;0;0;0;0
182,46180555555554;45083,518409729004;0;0;0;0;0
182,46527777777777;45083,518409729004;0;0;0;0;0
182,46875;45083,518409729004;0;0;0;0;0
182,47222222222223;45083,518409729004;0;0;0;0;0
182,47569444444446;45083,518409729004;0;0;0;0;0
182,47916666666666;45083,518409729004;0;0;0;0;0
182,48263888888889;45083,518409729004;0;0;0;0;0
182,48611111111111;45083,518409729004;0;0;0;0;0
182,48958333333334;45083,518409729004;0;0;0;0;0
182,49305555555554;45083,518409729004;0;0;0;0;0
182,49652777777777;45083,518409729004;0;0;0;0;0
182,5;45083,518409729004;0;0;0;0;0
182,50347222222223;45083,518409729004;0;0;0;0;0
182,50694444444446;45083,518409729004;0;0;0;0;0
182,51041666666666;45083,518409729004;0;0;0;0;0
182,51388888888889;45083,518409729004;0;0;0;0;0
182,51736111111111;45083,518409729004;0;0;0;0;0
182,52083333333334;45083,518409729004;0;0;0;0;0
182,52430555555554;45083,518409729004;0;0;0;0;0
182,52777777777777;45083,518409729004;0;0;0;0;0
182,53125;45083,518409729004;0;0;0;0;0
182,53472222222223;45083,518409729004;0;0;0;0;0
182,53819444444446;45083,518409729004;0;0;0;0;0
182,54166666666666;45083,518409729004;0;0;0;0;0
182,54513888888889;45083,518409729004;0;0;0;0;0
182,54861111111111;45083,518409729004;0;0;0;0;0
182,55208333333334;45083,518409729004;0;0;0;0;0
182,55555555555554;45083,518409729004;0;0;0;0;0
182,55902777777777;45083,518409729004;0;0;0;0;0
182,5625;45083,518409729004;0;0;0;0;0
182,56597222222223;45083,518409729004;0;0;0;0;0
182,56944444444446;45083,518409729004;0;0;0;0;0
182,57291666666666;45083,518409729004;0;0;0;0;0
182,57638888888889;45083,518409729004;0;0;0;0;0
182,57986111111111;45083,518409729004;0;0;0;0;0
182,58333333333334;45083,518409729004;0;0;0;0;0
182,58680555555554;45083,518409729004;0;0;0;0;0
182,59027777777777;45083,518409729004;0;0;0;0;0
182,59375;45083,518409729004;0;0;0;0;0
182,59722222222223;45083,518409729004;0;0;0;0;0
182,60069444444446;45083,518409729004;0;0;0;0;0
182,60416666666666;45083,518409729004;0;0;0;0;0
182,60763888888889;45083,518409729004;0;0;0;0;0
182,61111111111111;45083,518409729004;0;0;0;0;0
182,61458333333334;45083,518409729004;0;0;0;0;0
182,61805555555554;45083,518409729004;0;0;0;0;0
182,62152777777777;45083,518409729004;0;0;0;0;0
182,625;45083,518409729004;0;0;0;0;0
182,62847222222223;45083,518409729004;0;0;0;0;0
182,63194444444446;45083,518409729004;0;0;0;0;0
182,63541666666666;45083,518409729004;0;0;0;0;0
182,63888888888889;45083,518409729004;0;0;0;0;0
182,64236111111111;45083,518409729004;0;0;0;0;0
182,64583333333334;45083,518409729004;0;0;0;0;0
182,64930555555554;45083,518409729004;0;0;0;0;0
182,65277777777777;45083,518409729004;0;0;0;0;0
182,65625;45083,518409729004;0;0;0;0;0
182,65972222222223;45083,518409729004;0;0;0;0;0
