;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD
2023-07-01 04:55:00;-68400686645,50781;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;0,0006162027547216
2023-07-01 05:00:00;-66050597763,06152;-1592038,914048;-256897,1884032;-5716867,009535999;-8264283,240959999;-11956458,594816;0,0007511549989574
2023-07-01 05:05:00;-63808568000,79346;-1592038,914048;-256897,1884032;-5716867,009535999;-8264283,240959999;-11956458,594816;0,000476298334695
2023-07-01 05:10:00;-61668283653,25928;-2169681,5416320004;-350107,70330880006;-7791129,172224001;-11262829,472640002;-16294644,111744003;0,0006309341687539
2023-07-01 05:15:00;-59620562553,40576;-2179294,267392;-351658,8476928;-7825647,596543999;-11312729,18784;-16366837,169664;0,000538306362718
2023-07-01 05:20:00;-57664287185,668945;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;0,0004445037178171
2023-07-01 05:25:00;-55797876548,76709;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;0,0009734593579504
2023-07-01 05:30:00;-54014532852,17285;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;0,0008836839009392
2023-07-01 05:35:00;-52311840820,3125;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0007918838209083
2023-07-01 05:40:00;-50687786865,234375;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0007000904068018
2023-07-01 05:45:00;-49134929466,24756;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0006082969926953
2023-07-01 05:50:00;-47650482559,2041;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0005165035785888
2023-07-01 05:55:00;-46231809425,354004;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0004247101644822
2023-07-01 06:00:00;-44875088882,44629;-2142229,579776;-345677,9549183999;-7692551,672831999;-10875202,041599996;-15502587,280127997;0,0012047651145337
2023-07-01 06:05:00;-43583225440,979004;-2142229,579776;-345677,9549183999;-7692551,672831999;-10875202,041599996;-15502587,280127997;0,0011169894348243
2023-07-01 06:10:00;-42360426521,30127;-2519131,152384001;-406496,1632256001;-9045970,956288002;-12788573,414400002;-18230095,844352003;0,001220455706599
2023-07-01 06:15:00;-41213332843,78052;-2521953,612288001;-406951,6056192002;-9056106,153216006;-12802901,860800007;-18250521,02726401;0,0013260372397846
2023-07-01 06:20:00;-40149367904,663086;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;0,0014324716416298
2023-07-01 06:25:00;-39174773311,61499;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;0,0015389088795228
2023-07-01 06:30:00;-38288634967,803955;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;0,0016453461174159
2023-07-01 06:35:00;-37484778213,50098;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0017523812887221
2023-07-01 06:40:00;-36704005622,86377;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0018594184598056
2023-07-01 06:45:00;-36005318927,76489;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0019664556308892
2023-07-01 06:50:00;-35397140693,66455;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0020734928019727
2023-07-01 06:55:00;-34866683864,593506;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0021805299730562
2023-07-01 07:00:00;-34408553981,781006;-2442415,966848001;-394117,12192320015;-8770493,699136004;-12402308,861280004;-17607099,78144001;0,0022875671441397
2023-07-01 07:05:00;-34020371818,54248;-2442415,966848001;-394117,12192320015;-8770493,699136004;-12402308,861280004;-17607099,78144001;0,0023946043152232
2023-07-01 07:10:00;-33698947048,187256;-2801413,2162424326;-452046,2235300288;-10059620,185597826;-14253763,35024;-20255700,891010176;0,002696901172188
2023-07-01 07:15:00;-33438450050,354004;-2784757,025901313;-449358,5200886209;-9999809,320281988;-14226033,797280002;-20256535,73149402;0,0029969266336141
2023-07-01 07:20:00;-33231835842,13257;-2770415,544188161;-447044,3264485441;-9948310,363221122;-14209952,718240002;-20273832,978986885;0,003295246357721
2023-07-01 07:25:00;-33073864459,991455;-2759221,9460298247;-445238,0867457217;-9908115,16983437;-14209952,718240002;-20314028,17237364;0,0035935604097323
2023-07-01 07:30:00;-32962826156,61621;-2748028,347871489;-443431,8470428993;-9867919,976447618;-14209952,718240002;-20354223,36576039;0,0038918744617436
2023-07-01 07:35:00;-32900010967,25464;-2734650,817189632;-441273,2000465088;-9819882,479908224;-14198613,495839998;-20378144,272219777;0,0041889926469284
2023-07-01 07:40:00;-32888274478,912354;-2723466,151270656;-439468,4016823104;-9779719,36138099;-14198613,495839998;-20418307,39074701;0,0044861068325587
2023-07-01 07:45:00;-32927794361,114502;-2712281,4853516803;-437663,603318112;-9739556,24285376;-14198613,495839998;-20458470,50927424;0,0047832210181889
2023-07-01 07:50:00;-33017007637,023926;-2701096,819432704;-435858,8049539136;-9699393,124326527;-14198613,495839998;-20498633,627801474;0,0050803352038192
2023-07-01 07:55:00;-33152654457,092285;-2689912,153513728;-434054,0065897152;-9659230,005799295;-14198613,495839998;-20538796,7463287;0,0053774493894494
2023-07-01 08:00:00;-33330087089,538574;-2733331,277952;-441060,2743968;-9815144,134464;-14087937,85632;-20064422,3904;0,0056745635750797
2023-07-01 08:05:00;-33546120357,513428;-2722397,952840192;-439296,0332992127;-9775883,557926144;-14087937,85632;-20103682,96693785;0,0059716777607099
2023-07-01 08:10:00;-33799659919,73877;-2711464,627728384;-437531,79220162553;-9736622,981388288;-14087937,85632;-20142943,54347571;0,0062687919463402
2023-07-01 08:15:00;-34091158962,249756;-2698773,278243328;-435483,8698983552;-9691049,4991465;-14078766,720960002;-20169065,665845502;0,006564931319315
2023-07-01 08:20:00;-34422193336,48682;-2686831,6748359688;-433556,9293485312;-9648168,286910975;-14073448,144320002;-20200666,535553023;0,0068605021131835
2023-07-01 08:25:00;-34793087482,45239;-2675909,59485696;-431794,502806464;-9608948,09062272;-14073448,144320002;-20239886,73184128;0,0071560710163534
2023-07-01 08:30:00;-35202636337,28027;-2664987,514877952;-430032,0762643968;-9569727,894334467;-14073448,144320002;-20279106,92812954;0,0074516399195233
