#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	FD	Q_out
#d	g/d	g/d	g/d	g/d	g/d	g/d		m3/d
104.44097222222223	-57283198928.83301	-2359748.41783577	-380777.58560531744	-8473642.045864813	-12052250.495247385	-17332353.1321943	0.0177297856868288	57283.19892883301
104.44444444444444	-57283198928.83301	-2367378.044126685	-382008.7298477151	-8501039.340273099	-12086516.037640825	-17378324.410910796	0.0183178511080414	57283.19892883301
104.44791666666667	-57283198928.83301	-2374645.8228564844	-383181.4850518417	-8527137.27298465	-12119156.480393387	-17422115.426210612	0.018905916529254	57283.19892883301
104.45138888888889	-57283198928.83301	-2381572.905248633	-384299.2642560293	-8552011.796120094	-12150266.816118965	-17463853.621922873	0.0194939819504665	57283.19892883301
104.45486111111111	-57283198928.83301	-2388178.9782737237	-385365.2442214415	-8575733.603801098	-12179935.461300828	-17503657.619219504	0.0200820473716791	57283.19892883301
104.45833333333333	-57283198928.83301	-2400569.837362804	-387364.67830172513	-8620228.052348252	-12263684.111555783	-17638483.81004179	0.0206701127928916	57283.19892883301
104.46180555555556	-57283198928.83301	-2412399.33668889	-389273.5293293436	-8662706.709019199	-12343638.584012397	-17767201.788513232	0.0212581782141042	57283.19892883301
104.46527777777777	-57283198928.83301	-2424887.188139491	-391288.6144497814	-8707549.448319085	-12428042.796509154	-17903083.36302994	0.022041503321198	57283.19892883301
104.46875	-57283198928.83301	-2436760.5324636064	-393204.5404657183	-8750185.548392046	-12508293.613180395	-18032278.423358936	0.0228298681276693	57283.19892883301
104.47222222222223	-57283198928.83301	-2448046.385619699	-395025.66677045135	-8790712.021088922	-12584573.632346408	-18155080.93287633	0.0236207915401193	57283.19892883301
104.47569444444444	-57283198928.83301	-2458767.7046973044	-396755.6978034287	-8829211.303231234	-12657038.018814446	-18271740.689995	0.0244117234607126	57283.19892883301
104.47916666666667	-57283198928.83301	-2468960.234532844	-398400.4014814361	-8865811.751277031	-12725928.368569288	-18382646.637894858	0.025202655381306	57283.19892883301
104.48263888888889	-57283198928.83301	-2478665.4322106186	-399966.46747034974	-8900662.233847223	-12791524.886141457	-18488249.875302725	0.0259953811021389	57283.19892883301
104.48611111111111	-57283198928.83301	-2487904.418855513	-401457.30395168497	-8933838.59498116	-12853970.327225951	-18588780.223314404	0.0267881128223038	57283.19892883301
104.48958333333333	-57283198928.83301	-2496705.5643711607	-402877.4887962553	-8965442.708423715	-12913456.441331027	-18684546.377720363	0.0275808445424686	57283.19892883301
104.49305555555556	-57283198928.83301	-2505095.158396992	-404231.26419587806	-8995568.977880107	-12970160.917654997	-18775834.39874588	0.0283735762626335	57283.19892883301
104.49652777777777	-57283198928.83301	-2513097.5881162896	-405522.56535512826	-9024304.975508496	-13024248.586874148	-18862909.645798497	0.0291663079827984	57283.19892883301
104.5	-57283198928.83301	-2524023.4013026045	-407285.5943011019	-9063538.57740481	-13123509.730293866	-19036211.66863616	0.0299590397029632	57283.19892883301
104.50347222222223	-57283198928.83301	-2534457.889451627	-408969.3412524215	-9101007.87575812	-13218307.179875812	-19201720.43879949	0.0307517714231281	57283.19892883301
104.50694444444444	-57283198928.83301	-2545372.735864168	-410730.6005598997	-9140202.096966788	-13317468.690024678	-19374848.50990957	0.0317397628291747	57283.19892883301
104.51041666666667	-57283198928.83301	-2555769.679809399	-412408.28924197104	-9177536.577497387	-13411925.050066317	-19539761.76499753	0.0327337687472537	57283.19892883301
104.51388888888889	-57283198928.83301	-2565669.670903851	-414005.7878049394	-9213086.545518374	-13501866.58751738	-19696792.5006953	0.0337309018504173	57283.19892883301
104.51736111111111	-57283198928.83301	-2575089.989177323	-415525.88461724966	-9246914.052045844	-13587450.291655185	-19846214.80773348	0.0347280453524229	57283.19892883301
104.52083333333333	-57283198928.83301	-2584060.6651723008	-416973.4255164392	-9279126.934027804	-13668948.990317224	-19988505.02171024	0.0357251888544285	57283.19892883301
104.52430555555556	-57283198928.83301	-2592617.6982942424	-418354.2194974799	-9309854.4620566	-13746689.738532487	-20124234.154565893	0.0367245247789496	57283.19892883301
104.52777777777777	-57283198928.83301	-2600777.574721205	-419670.9268300124	-9339155.836498871	-13820822.31342571	-20253663.705189116	0.0377238680359874	57283.19892883301
104.53125	-57283198928.83301	-2608564.1319557824	-420927.3940201374	-9367116.6556594	-13891563.278992947	-20377171.77700784	0.0387232112930253	57283.19892883301
104.53472222222223	-57283198928.83301	-2615999.4615224823	-422127.18583658215	-9393816.24819437	-13959113.336998465	-20495108.779261157	0.0397225545500631	57283.19892883301
104.53819444444444	-57283198928.83301	-2623104.059301099	-423273.6095690408	-9419328.212944856	-14023658.69275523	-20607799.8115428	0.040721897807101	57283.19892883301
104.54166666666667	-57283198928.83301	-2627614.2975604697	-424001.3980154393	-9435524.068512596	-14107420.740252351	-20770953.281204183	0.0417212410641388	57283.19892883301
104.54513888888889	-57283198928.83301	-2631929.331831147	-424697.6876363894	-9451018.964302754	-14187557.55004974	-20927045.4369802	0.0427205843211766	57283.19892883301
104.54861111111111	-57283198928.83301	-2635702.879701392	-425306.6010427244	-9464569.431654995	-14257638.12623291	-21063549.85039663	0.0435246678923337	57283.19892883301
104.55208333333333	-57283198928.83301	-2639331.8204988963	-425892.180125958	-9477600.628155123	-14325033.12710969	-21194823.244009137	0.0443256613894236	57283.19892883301
104.55555555555556	-57283198928.83301	-2642825.0719952807	-426455.86389014736	-9490144.576710325	-14389908.169387467	-21321188.20950753	0.0451252334387479	57283.19892883301
104.55902777777777	-57283198928.83301	-2646191.477807182	-426999.07937343145	-9502233.033943972	-14452427.49260176	-21442964.65609743	0.0459248007613259	57283.19892883301
104.5625	-57283198928.83301	-2649436.896449553	-427522.7719270869	-9513887.037250668	-14512699.89836781	-21560364.50984275	0.0467243680839039	57283.19892883301
104.56597222222223	-57283198928.83301	-2652565.33786666	-428027.5886103019	-9525120.985975737	-14570799.857505716	-21673532.826565903	0.0475229388507934	57283.19892883301
104.56944444444444	-57283198928.83301	-2655583.678127294	-428514.6389705407	-9535959.571457105	-14626855.069167413	-21782718.3413484	0.0483215062847208	57283.19892883301
104.57291666666667	-57283198928.83301	-2658496.846804101	-428984.7184615709	-9546420.495342003	-14680957.083083613	-21888099.3766723	0.0491200737186483	57283.19892883301
104.57638888888889	-57283198928.83301	-2661309.506463001	-429438.57945198426	-9556520.50048078	-14733192.49026026	-21989844.596311763	0.0499186411525757	57283.19892883301
104.57986111111111	-57283198928.83301	-2664026.069584086	-429876.9339556138	-9566275.431688312	-14783643.237225655	-22088113.617430147	0.0507172085865031	57283.19892883301
104.58333333333333	-57283198928.83301	-2662991.8289738265	-429710.04512986745	-9562561.567678744	-14842989.369199049	-22218898.02284156	0.0515157760204305	57283.19892883301
104.58680555555556	-57283198928.83301	-2661992.249050657	-429548.7492786287	-9558972.167045545	-14900346.623835867	-22345299.42752066	0.0523143434543579	57283.19892883301
104.59027777777777	-57283198928.83301	-2661211.188482291	-429422.7145050969	-9556167.449550048	-14945164.940878998	-22444068.070920285	0.0527223915165228	57283.19892883301
104.59375	-57283198928.83301	-2660450.844386368	-429300.022616891	-9553437.123023778	-14988794.518575205	-22540217.02263137	0.053124746836882	57283.19892883301
104.59722222222223	-57283198928.83301	-2659709.67168436	-429180.4242945216	-9550775.639230208	-15031324.015630445	-22633941.664825574	0.0535245435512625	57283.19892883301
104.60069444444444	-57283198928.83301	-2658985.933626176	-429063.6392896783	-9548176.761657637	-15072853.08912564	-22725461.6174114	0.0539243317574997	57283.19892883301
104.60416666666667	-57283198928.83301	-2658279.1406127675	-428949.5885988783	-9545638.732200392	-15113409.83291964	-22814838.79240402	0.0543241199637368	57283.19892883301
104.60763888888889	-57283198928.83301	-2657589.578633264	-428838.3183703675	-9543162.577819452	-15152977.836567428	-22902037.02518376	0.0547221143697349	57283.19892883301
104.61111111111111	-57283198928.83301	-2656915.984115121	-428729.6247094855	-9540743.761140669	-15191629.605579128	-22987216.100217007	0.055120102776401	57283.19892883301
104.61458333333333	-57283198928.83301	-2656257.9158197306	-428623.4364163657	-9538380.69771631	-15229390.4588258	-23070431.81412248	0.0555180911830672	57283.19892883301
104.61805555555556	-57283198928.83301	-2655614.946659188	-428519.6845745508	-9536071.853912544	-15266284.90319191	-23151738.174098376	0.0559160795897333	57283.19892883301
104.62152777777777	-57283198928.83301	-2654986.6631802595	-428418.30246772384	-9533815.745056396	-15302336.66318596	-23231187.46317709	0.0563140679963994	57283.19892883301
104.625	-57283198928.83301	-2653454.435399897	-428171.0566213472	-9528313.65439055	-15337568.709342334	-23312127.58208364	0.0567120564030656	57283.19892883301
104.62847222222223	-57283198928.83301	-2651956.889276352	-427929.4071332297	-9522936.102401456	-15372003.28546884	-23391235.638249498	0.0571100448097317	57283.19892883301
104.63194444444444	-57283198928.83301	-2650669.1131940214	-427721.6069017628	-9518311.81556036	-15401614.409188982	-23459262.56646784	0.0573127735305161	57283.19892883301
104.63541666666667	-57283198928.83301	-2649408.131483925	-427518.1303076336	-9513783.744874105	-15430609.42310392	-23525874.078713138	0.0575109499582512	57283.19892883301
104.63888888888889	-57283198928.83301	-2648171.808837765	-427318.6327897305	-9509344.22264471	-15459037.426493457	-23591182.97290601	0.0577068520695601	57283.19892883301
104.64236111111111	-57283198928.83301	-2646957.6201141845	-427122.7068820618	-9504984.181319129	-15486956.482458895	-23655322.63994583	0.057902746618075	57283.19892883301
104.64583333333333	-57283198928.83301	-2645765.121419564	-426930.280956339	-9500702.026915716	-15514376.7978903	-23718316.528567072	0.0580986411665898	57283.19892883301
104.64930555555556	-57283198928.83301	-2644595.195078117	-426741.4973876056	-9496500.927780524	-15541278.084624344	-23780118.02988575	0.0582929412260032	57283.19892883301
104.65277777777777	-57283198928.83301	-2643446.035938781	-426556.06489012175	-9492374.40178018	-15567701.850305272	-23840822.50122644	0.0584872359526771	57283.19892883301
104.65625	-57283198928.83301	-2642317.231322717	-426373.91687252966	-9488320.967022495	-15593657.584070444	-23900451.74239896	0.0586815306793511	57283.19892883301
104.65972222222223	-57283198928.83301	-2641208.3776231403	-426194.9882073706	-9484339.174192194	-15619154.566454438	-23959027.07398087	0.058875825406025	57283.19892883301
104.66319444444444	-57283198928.83301	-2640119.0800868087	-426019.2151958262	-9480427.605766276	-15644201.874413434	-24016569.348860167	0.0590701201326989	57283.19892883301
104.66666666666667	-57283198928.83301	-2639048.9526012368	-425846.5355333817	-9476584.875249907	-15666551.087359888	-24068265.68827365	0.0592644148593728	57283.19892883301
104.67013888888889	-57283198928.83301	-2637997.6174874664	-425676.88827638695	-9472809.626432275	-15688507.828638416	-24119054.19488765	0.0594587095860468	57283.19892883301
104.67361111111111	-57283198928.83301	-2637035.961201242	-425521.71192110976	-9469356.406131744	-15708591.661090065	-24165510.44467289	0.0595553744697803	57283.19892883301
104.67708333333333	-57283198928.83301	-2636089.4360151044	-425368.97717516473	-9465957.520236066	-15728359.486166416	-24211235.73249675	0.0596512254259723	57283.19892883301
104.68055555555556	-57283198928.83301	-2635157.633547592	-425218.6181406343	-9462611.502284544	-15747819.832761798	-24256249.786687795	0.0597467920926108	57283.19892883301
