#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	FD	Q_out
#d	g/d	g/d	g/d	g/d	g/d	g/d		m3/d
182.17361111111111	-104371195220.94727	-3037419.0231501884	-490128.97873559856	-14276916.160375886	-13772415.639265357	-24597931.924841117	0.2080883408084335	104371.19522094727
182.17708333333334	-104371195220.94727	-3065767.3431005864	-494703.3667275947	-14426587.421962526	-13878647.974165076	-24748118.436148748	0.2032588424763368	104371.19522094727
182.18055555555554	-104371195220.94727	-3093057.87405978	-499107.0660414645	-14570541.74156071	-13982261.676425545	-24896630.379581343	0.1985481535449509	104371.19522094727
182.18402777777777	-104371195220.94727	-3119462.515673699	-503367.8150291653	-14709689.822829476	-14083869.137146875	-25044285.62340284	0.1927630570245473	104371.19522094727
182.1875	-104371195220.94727	-3145147.259095527	-507512.3986267785	-14844908.96661646	-14184083.086847955	-25191936.3967524	0.1867457643768504	104371.19522094727
182.19097222222223	-90597748947.14355	-2751904.756508372	-444057.3584365785	-13000586.253792409	-12398581.903196994	-21996396.16262078	0.1824553705638119	90597.74894714355
182.19444444444446	-73997920417.78564	-2264882.5026370795	-365469.67656189256	-10708888.576553276	-10195908.170669198	-18070694.584990807	0.1783168106358126	73997.92041778564
182.19791666666666	-73988176918.02979	-2280886.356444953	-368052.1166081631	-10793021.325847274	-10261028.983459862	-18170375.755544346	0.1743421746268939	73988.17691802979
182.20138888888889	-72585514640.8081	-2252881.569257783	-363533.1623120514	-10668262.08678855	-10129587.392126372	-17924120.05945977	0.1704397458459838	72585.5146408081
182.20486111111111	-70344370651.24512	-2197426.32339341	-354584.7021839368	-10412701.3597276	-9876162.60818725	-17464348.76091916	0.1666515980269575	70344.37065124512
182.20833333333334	-67983781242.370605	-2139989.422566986	-345316.4750051273	-10154360.9800237	-9600509.336969111	-16944613.65092851	0.1630250182798056	67983.7812423706
182.21180555555554	-65675632667.541504	-2082377.847382003	-336020.06173664145	-9893507.668936	-9327032.035912007	-16433533.4964708	0.159571279633009	65675.6326675415
182.21527777777777	-63457065582.27539	-2025889.4418656176	-326904.8872101339	-9636430.442024194	-9061263.380508972	-15940436.144338569	0.1563093931646764	63457.06558227539
182.21875	-61334857177.734375	-1970899.8778260823	-318031.57119466347	-9385068.13973394	-8804579.891944697	-15467268.205508972	0.153253517945248	61334.857177734375
182.22222222222223	-59304614639.28223	-1917526.5385371095	-309419.05508212466	-9140206.259560676	-8557145.36110897	-15013706.508495668	0.1503843122952115	59304.61463928223
182.22569444444446	-57364880561.82861	-1865796.8564851664	-301071.76547828823	-8902052.961118404	-8318892.056786846	-14579351.711486826	0.1476987360401043	57364.88056182861
182.22916666666666	-55509495735.16846	-1815705.2836318929	-292988.80713151	-8670748.74453007	-8089537.648822923	-14163266.39229522	0.1451930280649073	55509.49573516846
182.23263888888889	-53733624458.31299	-1767265.167302011	-285172.3338146427	-8446501.048604436	-7868932.25125662	-13764820.034991823	0.142867891429954	53733.62445831299
182.23611111111111	-52033682441.711426	-1720410.0919582024	-277611.6284750736	-8229044.944991815	-7656653.347196604	-13383084.946356226	0.1407182355640475	52033.682441711426
182.23958333333334	-50406327438.35449	-1675087.2556417005	-270298.170796729	-8018183.572398498	-7452340.644070758	-13017241.004215008	0.1387382221752553	50406.32743835449
182.24305555555554	-48847753715.51514	-1631275.7717763947	-263228.5904457364	-7813904.61209283	-7255771.120953261	-12666671.01503139	0.1369281632288381	48847.75371551514
182.24652777777777	-46643034553.52783	-1565037.2675968474	-252540.1045440367	-7501514.213637809	-6960377.7943454925	-12145266.45710094	0.1352358972729573	46643.03455352783
182.25	-45434274101.257324	-1535668.54345037	-247801.06042040052	-7311419.091677934	-6804048.506117114	-11894097.134948198	0.1337759757313045	45434.274101257324
182.25347222222223	-44291802406.311035	-1507457.297903238	-243248.79125256784	-7132289.157145903	-6656402.093713687	-11656471.432499131	0.1324793268620593	44291.802406311035
182.25694444444446	-42415493774.41406	-1453112.9400607217	-234479.5880552528	-6835157.024815197	-6396913.160618185	-11221154.507373072	0.1313624428514465	42415.49377441406
182.26041666666666	-41282608509.06372	-1423102.4141244977	-229636.9804609985	-6657907.530035908	-6247890.4909123015	-10977763.658598322	0.13045565719632	41282.60850906372
182.26388888888889	-40218550872.802734	-1394551.1297475428	-225029.84139108076	-6491871.421013394	-6108026.044163587	-10749009.97458136	0.1296997301511099	40218.550872802734
182.26736111111111	-39243930530.548096	-1368277.2217928057	-220790.18806202084	-6340357.803250954	-5980585.321816789	-10540801.750448652	0.1290899030068621	39243.930530548096
182.27083333333334	-38356543350.21973	-1344291.0772845568	-216919.6965618262	-6202992.02236004	-5865341.050794758	-10352872.125942403	0.1286180404867737	38356.54335021973
182.27430555555554	-37548000240.32593	-1322364.7474296072	-213381.58424432296	-6078389.533235266	-5761070.618833671	-10183154.627314942	0.1282756091303869	37548.00024032593
182.27777777777777	-36762152481.0791	-1300608.3096913334	-209870.886336556	-5957459.037983071	-5659294.581339711	-10016805.96254724	0.1280589014256114	36762.1524810791
182.28125	-36050243568.42041	-1280897.8454959844	-206690.33415957927	-5848491.989454138	-5567980.057186873	-9868023.147334415	0.127964984152326	36050.24356842041
182.28472222222223	-35431729602.81372	-1263987.736040672	-203961.65740656297	-5754639.241587943	-5490223.281501195	-9742394.947082913	0.1279855436084155	35431.72960281372
182.28819444444446	-34895703220.36743	-1249553.0768061047	-201632.4283028032	-5674135.397080049	-5424442.899201502	-9637223.131207928	0.1281134648433624	34895.70322036743
182.29166666666666	-34435541725.15869	-1230275.8192627276	-198521.77992648556	-5632645.09178262	-5369707.851638758	-9524215.001759283	0.1283428546195033	34435.54172515869
182.29513888888889	-34046430015.563965	-1214057.045362004	-195904.6595925052	-5599354.67911518	-5325365.604145241	-9432342.321747975	0.1286686267100267	34046.430015563965
182.29861111111111	-33722767639.160156	-1200630.5043703637	-193738.1041143087	-5573786.530437589	-5290633.416588903	-9359873.310475908	0.1290849388057534	33722.767639160156
182.30208333333334	-33457648658.75244	-1189691.0491943408	-191972.87384726867	-5555204.767980752	-5264519.544699139	-9304744.488731593	0.1295867695110389	33457.64865875244
182.30555555555554	-33244568824.768066	-1180954.9705183196	-190563.18842454703	-5542894.505784643	-5246087.597290864	-9265027.628440306	0.1301696932005002	33244.56882476807
182.30902777777777	-33079972171.783447	-1174250.2632105004	-189481.29247260347	-5536585.720700854	-5234856.147726528	-9239633.848990278	0.1308291372398405	33079.97217178345
182.3125	-32963961696.624756	-1169540.6796731695	-188721.33694726147	-5536583.365085577	-5230916.099418954	-9228514.787461516	0.1315562793746166	32963.961696624756
182.31597222222223	-32899130344.39087	-1166883.1901780427	-188292.51477872964	-5543584.837744627	-5234753.127394982	-9232343.940567316	0.1323427625372158	32899.13034439087
182.31944444444446	-32886652278.900146	-1166289.296737213	-188196.6819735048	-5558028.732919665	-5246630.531608893	-9251425.9203409	0.1331819254342797	32886.65227890015
182.32291666666666	-32925026321.411133	-1167679.823994814	-188421.06250825408	-5579860.722264641	-5266368.228351726	-9285306.740028655	0.1341275639125894	32925.02632141113
182.32638888888889	-33011602878.570557	-1170938.1402310922	-188946.83626456268	-5608813.6660541175	-5293601.759558671	-9333224.79811888	0.1351080489972189	33011.60287857056
182.32986111111111	-33142797660.827637	-1175918.6830397467	-189750.51476323183	-5644475.818649461	-5327847.134251481	-9394225.698227871	0.1361243286974075	33142.79766082764
182.33333333333334	-33314498519.89746	-1188121.4333695192	-191719.5949300816	-5673065.725736856	-5368526.80634855	-9480460.678389844	0.1371731617122778	33314.49851989746
182.33680555555554	-33524800014.49585	-1201197.5165223514	-193829.5992570159	-5709070.933667041	-5415399.961133192	-9576762.45416212	0.1382497980863019	33524.80001449585
182.34027777777777	-33773939037.322998	-1215233.6061692496	-196094.51372276532	-5752439.077378292	-5468560.266016093	-9683447.781869104	0.1393494607121229	33773.939037323
182.34375	-34063045978.546143	-1230337.64226041	-198531.75591020257	-5803285.893818104	-5528241.713019012	-9801061.404506495	0.1404664537667525	34063.04597854614
182.34722222222223	-34393493270.87402	-1246617.665028402	-201158.7595841286	-5861780.850308902	-5594714.69911331	-9930197.093493689	0.1415942362964924	34393.49327087402
182.35069444444446	-34764768505.096436	-1264107.1533080435	-203980.92701107071	-5927783.6019067215	-5667944.05438565	-10070895.92106361	0.1427261998155764	34764.768505096436
182.35416666666666	-35174435806.274414	-1282763.5198659832	-206991.38616019275	-6000835.311759123	-5747580.114639552	-10222629.740893405	0.1438565870392363	35174.435806274414
182.35763888888889	-35618207931.518555	-1302470.4721422037	-210171.37164112832	-6080170.653477439	-5832967.6016489575	-10384314.251669625	0.144980264933813	35618.207931518555
182.36111111111111	-36090371131.89697	-1323052.9146085174	-213492.62940273812	-6164784.168613218	-5923209.061078831	-10554421.703298952	0.1460933824022955	36090.37113189697
182.36458333333334	-36585214233.39844	-1344330.9154645207	-216926.12499541143	-6253677.548981292	-6017403.166606584	-10731406.266120054	0.1471937815098846	36585.21423339844
182.36805555555554	-37099106597.90039	-1366195.949409014	-220454.34638190916	-6346210.261108271	-6114983.071045243	-10914308.456669684	0.1482798530740229	37099.10659790039
182.37152777777777	-37629826068.878174	-1388587.6265715829	-224067.54883314183	-6441985.485420177	-6215609.601765631	-11102567.725474931	0.149349897026445	37629.826068878174
182.375	-38177122879.02832	-1408614.298061008	-227299.1253689355	-6506986.001471168	-6326416.787281963	-11350338.23061043	0.1504022249739115	38177.12287902832
182.37847222222223	-38738651275.634766	-1429347.160491099	-230644.65544288195	-6577561.780532892	-6439315.190742844	-11598436.270184591	0.15143473891365	38738.651275634766
182.38194444444446	-39312235450.74463	-1450691.1347185872	-234088.7967386812	-6652989.235590758	-6554040.961380056	-11846840.670176588	0.1524448136150333	39312.23545074463
182.38541666666666	-39864937019.348145	-1471418.0985184847	-237433.37498821013	-6727405.309462429	-6665174.923867288	-12086117.997808283	0.1534318810235257	39864.937019348145
182.38888888888889	-40421627140.045166	-1492434.5663781208	-240824.6686655605	-6804773.648569956	-6776919.281335295	-12324165.997760702	0.1543986718411554	40421.627140045166
182.39236111111111	-41001723289.489746	-1514448.3201559116	-244376.88802515852	-6888132.5279053245	-6892598.684553302	-12567330.754109656	0.1553409314690127	41001.723289489746
182.39583333333334	-41588697052.00195	-1536841.4425747583	-247990.32368819977	-6974498.000487204	-7009506.597165059	-12810956.5816585	0.1562536822029839	41588.69705200195
182.39930555555554	-42172658157.34863	-1559241.4307782312	-251604.86723921465	-7062044.293204022	-7126021.880444773	-13052293.329923334	0.1571334508023081	42172.65815734863
182.40277777777777	-42746116161.346436	-1581364.5960845323	-255174.74164091327	-7149377.518213335	-7240906.369793894	-13289239.968938883	0.1579778315978973	42746.116161346436
182.40625	-43304804420.47119	-1603046.5515857537	-258673.4208240649	-7235664.398196552	-7353451.276692806	-13520629.106951116	0.1587851588634843	43304.80442047119
182.40972222222223	-43638405990.600586	-1616490.1470056886	-260842.7282668271	-7285684.330227131	-7427863.511555324	-13680649.621108832	0.1595638573374833	43638.405990600586
182.41319444444446	-44042457389.83154	-1632627.5270807988	-263446.7145971289	-7348716.905213959	-7514308.980534694	-13861623.222108103	0.1603231295724834	44042.45738983154
182.41666666666666	-44540565490.72266	-1644578.358349889	-265375.14418827754	-7421308.869989958	-7632393.089699883	-14122342.560542224	0.1610511939929626	44540.565490722656
182.42013888888889	-45053608131.40869	-1657743.8899835506	-267499.5822473457	-7497965.04749879	-7752075.750055989	-14383509.85290555	0.1617425756772283	45053.60813140869
182.42361111111111	-45555290222.16797	-1671095.6113931832	-269654.0645657182	-7574174.336932377	-7868969.040770043	-14637250.590955475	0.162395793767601	45555.29022216797
182.42708333333334	-46037773704.52881	-1684297.5667122698	-271784.38008311624	-7648522.51520065	-7981807.781132796	-14881407.822676651	0.1630128038101046	46037.77370452881
182.43055555555554	-46501424217.22412	-1697319.7043809188	-273885.6795705573	-7720968.929981902	-8090727.2304481	-15116403.991430718	0.1636001605337202	46501.42421722412
182.43402777777777	-46947261428.83301	-1710159.5922766412	-275957.5705719125	-7791591.075489999	-8195972.711020929	-15342854.06448534	0.1641596761636793	46947.26142883301
182.4375	-47374672508.239746	-1722757.8746624936	-277990.4752296296	-7860200.299648121	-8297497.370741026	-15560814.446335176	0.1646907203040964	47374.672508239746
182.44097222222223	-47787581634.521484	-1735224.013462789	-280002.05671785906	-7927371.090079559	-8396046.716927579	-15771814.963119969	0.1651937943165682	47787.581634521484
182.44444444444446	-48183789825.43945	-1747447.2761044323	-281974.4468259425	-7992666.497891758	-8491285.677263053	-15975346.768471444	0.1656703288762488	48183.78982543945
182.44791666666666	-48558445930.48096	-1759224.493913302	-283874.86151782825	-8055217.494650275	-8582399.777230402	-16169979.90610352	0.1661229513818945	48558.44593048096
182.45138888888889	-48915113639.83154	-1770659.7948238717	-285720.1032556702	-8115554.228701123	-8670047.716565115	-16357043.513130454	0.1665552838258652	48915.11363983154
182.45486111111111	-49104478454.58984	-1776328.953414468	-286634.8993009709	-8148843.259206794	-8727720.188975407	-16486544.269280436	0.1669599999144743	49104.478454589844
182.45833333333334	-49378908348.083496	-1783705.7998192643	-287825.2540617449	-8235239.661357161	-8891068.084714225	-16861223.454609588	0.1673585039544864	49378.908348083496
182.46180555555554	-49671692276.00098	-1792115.4158699675	-289182.2602881084	-8322374.407072711	-9050638.777057156	-17224502.535063982	0.1677489412175643	49671.69227600098
182.46527777777777	-49956777191.16211	-1800586.2759585206	-290549.1490751249	-8406126.357581424	-9202409.947007503	-17569149.010080155	0.1681320202262139	49956.77719116211
182.46875	-50227004814.14795	-1808834.0473075304	-291880.0394518969	-8485472.652871806	-9345609.548153546	-17894006.515069	0.1685109802136623	50227.00481414795
182.47222222222223	-50481757164.001465	-1816812.3506843653	-293167.4474967953	-8560462.617131535	-9480592.192700377	-18200026.6755646	0.1688929315378909	50481.757164001465
182.47569444444446	-50721677970.88623	-1824522.9077662693	-294411.6510259208	-8631345.650339667	-9607903.072606126	-18488498.983174168	0.1692796104641278	50721.67797088623
182.47916666666666	-50948713874.816895	-1832015.655117197	-295620.7079848204	-8698579.2043883	-9728296.512113145	-18761095.18694585	0.1696699617358053	50948.713874816895
182.48263888888889	-51162071800.23193	-1839244.1255068905	-296787.1202522482	-8762144.356840845	-9841973.085871205	-19018400.36337689	0.170063813917273	51162.07180023193
182.48611111111111	-51362915611.26709	-1846232.8712898835	-297914.849685413	-8822338.727935975	-9949462.699443877	-19261612.6355189	0.1704620667682267	51362.91561126709
182.48958333333334	-51553423690.7959	-1853044.673603408	-299014.0268769136	-8879627.12126461	-10051465.928134112	-19492244.68573462	0.1708653706915712	51553.4236907959
182.49305555555554	-51736047363.28125	-1859753.4012705283	-300096.57156865334	-8934516.572144428	-10148719.563096903	-19711869.18970052	0.1712739066329433	51736.04736328125
182.49652777777777	-51912795066.833496	-1866417.0957868109	-301171.8495474171	-8987429.261711355	-10241855.28055837	-19921846.9735593	0.171687289554682	51912.795066833496
182.5	-52083543205.26123	-1881647.3987201515	-303629.4666116607	-9078814.906337798	-10436697.1633663	-20380433.737055738	0.172104618299774	52083.54320526123
182.50347222222223	-52252669143.67676	-1896287.478537552	-305991.84312765044	-9165949.140915116	-10620548.769357	-20812250.0947576	0.1725244656033768	52252.66914367676
182.50694444444446	-52424622344.9707	-1910542.180125208	-308292.0336111131	-9249934.585936423	-10795178.346783292	-21221184.589959264	0.172944710926866	52424.6223449707
182.51041666666666	-52598522186.2793	-1924421.20325358	-310531.6032522821	-9330925.079323145	-10961233.09759155	-21608910.21584905	0.1733648523493468	52598.5221862793
182.51388888888889	-52774677658.081055	-1937974.466076776	-312718.60702602525	-9409261.090783976	-11119543.241534969	-21977429.930888608	0.1737887255087254	52774.677658081055
182.51736111111111	-52957888412.475586	-1951414.3977334327	-314887.3232706222	-9486065.325187478	-11271835.170453016	-22330494.04756905	0.1742157292649715	52957.888412475586
182.52083333333334	-53148978424.072266	-1964806.060102407	-317048.2506074339	-9561740.092455836	-11418965.487766623	-22670118.15626472	0.1746507859950293	53148.978424072266
182.52430555555554	-53347041320.80078	-1978148.4177914285	-319201.2219617988	-9636359.265789147	-11561369.998255285	-22997458.512537338	0.1751112473638756	53347.04132080078
182.52777777777777	-53550774192.81006	-1991422.4614802997	-321343.1699206848	-9709902.672070617	-11699344.21483303	-23313369.422014724	0.1756177312346605	53550.77419281006
182.53125	-53758971977.23389	-2004612.4684273207	-323471.5574053178	-9782361.452866618	-11830235.64184624	-23610372.649487548	0.1761828524607575	53758.97197723389
182.53472222222223	-53972824287.41455	-2017790.2946899396	-325597.9793704222	-9854150.214566804	-11955863.973829484	-23893189.96772036	0.1768065675034013	53972.82428741455
182.53819444444446	-54190667724.609375	-2030920.501373538	-327716.7172670938	-9925154.769349366	-12076488.341646748	-24162667.002885044	0.1774783448352823	54190.667724609375
182.54166666666666	-54414443778.9917	-2053140.876963064	-331302.27787358547	-9953564.008024208	-12128397.68381918	-24280780.19310086	0.1781891896615402	54414.4437789917
182.54513888888889	-54641484832.76367	-2074676.6399463343	-334777.36690043134	-9984408.09666622	-12180885.58347383	-24398091.604469266	0.1789425414236691	54641.48483276367
182.54861111111111	-54870014190.67383	-2095525.5155326657	-338141.61727913487	-10017229.781067371	-12233567.268547006	-24513972.410447083	0.1797455322906564	54870.01419067383
182.55208333333334	-55100361442.56592	-2115754.8493438032	-341405.89614411374	-10051969.721864937	-12286524.87933308	-24628713.80452843	0.1805946607393999	55100.36144256592
182.55555555555554	-55331908607.48291	-2135390.976327727	-344574.4529983379	-10088407.847471973	-12339632.720906762	-24742181.064250074	0.1814701272852563	55331.90860748291
182.55902777777777	-55567961883.54492	-2154606.57495052	-347675.15186701587	-10127042.066509144	-12393634.094744593	-24855974.368410315	0.1823502557738703	55567.96188354492
182.5625	-55813861656.188965	-2173650.6727611884	-350748.1767410101	-10168749.121069629	-12449728.468024204	-24972602.6630578	0.1832212106564837	55813.861656188965
182.56597222222223	-56074268531.79932	-2192743.792596692	-353829.11198719346	-10214286.498543205	-12508963.393111056	-25094265.345065832	0.1840849723344867	56074.26853179932
182.56944444444446	-56350830459.59473	-2211987.9780504457	-356934.4237308675	-10263865.319631284	-12571712.612349289	-25221806.241334926	0.1849495791299313	56350.83045959473
182.57291666666666	-56649310111.99951	-2231649.0888092224	-360107.0120578518	-10318451.527433444	-12639269.510926057	-25357910.19552533	0.1858150580052601	56649.31011199951
182.57638888888889	-56975722503.66211	-2252007.5255179647	-363392.1234358535	-10379062.484210253	-12712983.392624112	-25505368.471324813	0.1866698277559723	56975.72250366211
182.57986111111111	-57332508659.36279	-2273204.981526305	-366812.6220190176	-10446073.772583265	-12793407.302532729	-25665366.54441799	0.1875029192179229	57332.50865936279
182.58333333333334	-57719035148.620605	-2297186.242433181	-370682.32548353606	-10564425.79015099	-12870683.808187949	-25765139.835916467	0.1883167274759483	57719.035148620605
182.58680555555554	-58136939620.97168	-2321988.3689523805	-374684.4868082251	-10685955.479724456	-12955626.958500205	-25883375.78737217	0.1891176605141613	58136.93962097168
182.59027777777777	-58585902786.25488	-2347651.079059089	-378825.5150299894	-10810908.411512723	-13048095.62046449	-26019430.458074234	0.1899027555520269	58585.90278625488
182.59375	-59058998107.91016	-2373944.005629732	-383068.2372720704	-10938279.97450555	-13146482.27924283	-26169770.991041943	0.1906537030188193	59058.998107910156
182.59722222222223	-59548825263.97705	-2400610.195752998	-387371.1906783247	-11066934.205064466	-13249086.86584287	-26330734.633004308	0.1913456876436107	59548.82526397705
182.60069444444446	-60049338340.75928	-2427438.8576648748	-391700.3611231957	-11195939.412798677	-13354519.4690071	-26499329.8273051	0.1919807882073224	60049.33834075928
