;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
189,95833333333334;-47154908180,23682;-2275006,8316558446;-367103,3751081022;-10772592,445419127;-10329434,818771826;-18383891,057813674;0,1546135415128853;47154,90818023682
189,96180555555554;-47081419944,76318;-2271401,362825507;-366521,5835468432;-10761338,258020928;-10330444,030512208;-18397993,9069224;0,1539764999031082;47081,41994476318
189,96527777777777;-46986091232,299805;-2267251,815289044;-365851,9974670958;-10747316,240237271;-10328410,86010121;-18406276,975713443;0,1532931768946047;46986,091232299805
189,96875;-46866949653,62549;-2262427,8482468766;-365073,5846034733;-10729907,319510868;-10322737,881214237;-18407673,005295828;0,1525651341371801;46866,94965362549
189,97222222222223;-46722326660,15625;-2256814,4992842004;-364167,7942026778;-10708564,406393005;-10312894,992935307;-18401232,790414546;0,1517914075559313;46722,32666015625
189,97569444444446;-46552510643,00537;-2250390,786550413;-363131,24055699847;-10683186,010079306;-10298780,54395988;-18386770,89479268;0,1509748154023364;46552,51064300537
189,97916666666666;-46359927177,4292;-2243243,2316729515;-361977,8851108626;-10654181,761322329;-10280787,180602252;-18364985,994761877;0,1501225352787672;46359,9271774292
189,98263888888889;-46143139457,70264;-2235268,1428680606;-360690,99578098266;-10621058,48760898;-10258437,61297927;-18335024,0357266;0,1492386604969676;46143,13945770264
189,98611111111111;-45904748153,68652;-2226556,800900439;-359285,30196348013;-10584249,611720577;-10232149,84923699;-18297631,48982029;0,1483262553781389;45904,74815368652
189,98958333333334;-45646828651,42822;-2217176,350238149;-357771,6383338833;-10544075,045821885;-10202234,637095977;-18253365,58006972;0,1473868868998001;45646,82865142822
189,99305555555554;-45371667480,46875;-2207204,342359683;-356162,5188807671;-10500905,200683352;-10169053,618632292;-18202876,68836248;0,1464207424525755;45371,66748046875
189,99652777777777;-45079769325,25635;-2196670,885406976;-354462,8019633985;-10454885,49348098;-10132752,007788032;-18146429,28712269;0,1454277454372876;45079,76932525635
190,0;-44770536804,19922;-2185513,0294402926;-352662,3297505928;-10396807,98873746;-10078411,463520866;-18051121,905831296;0,1444071403788321;44770,53680419922
190,00347222222223;-44446091651,916504;-2173772,934475636;-350767,9053358414;-10336177,76254231;-10021511,315671649;-17951142,355092447;0,143359798665469;44446,091651916504
190,00694444444446;-44107566833,49609;-2161692,884753759;-348818,6245852657;-10274142,909517216;-9963166,257364992;-17848488,94008939;0,1423131175044625;44107,566833496094
190,01041666666666;-43756620597,839355;-2149077,5584686105;-346782,96966198034;-10209770,322744273;-9902473,298369166;-17741545,933243576;0,1412538308323021;43756,620597839355
190,01388888888889;-43112444972,99194;-2121714,872577705;-342367,6271659478;-10075592,410415947;-9773975,605327912;-17513018,5346722;0,1401881128518733;43112,44497299194
190,01736111111111;-42733586597,44263;-2107537,9875517883;-340079,9934458568;-10004254,106777089;-9706348,890282886;-17393469,60815934;0,1391302494519993;42733,58659744263
190,02083333333334;-42325363826,75171;-2091803,4712873532;-337541,01468500483;-9925716,164253006;-9631660,640771003;-17261188,008957762;0,1380660998241573;42325,36382675171
190,02430555555554;-41900265026,09253;-2075061,062477504;-334839,398717961;-9842587,894714128;-9552442,562431376;-17120710,569685765;0,1369994571538318;41900,26502609253
190,02777777777777;-41458063602,44751;-2057429,4596584688;-331994,2991721621;-9755430,664321646;-9469240,123066405;-16973015,59438303;0,1359325282506164;41458,06360244751
190,03125;-41002225399,017334;-2038995,191419512;-329019,67861542123;-9664652,115715628;-9382450,043586474;-16818815,248693485;0,1348683387424285;41002,225399017334
190,03472222222223;-40537575817,108154;-2019901,9618481689;-325938,7256618636;-9570929,802066842;-9292731,505275195;-16659292,624153296;0,1338107782790516;40537,575817108154
190,03819444444446;-40067009067,5354;-2000358,8305817903;-322785,17493478896;-9475249,763699977;-9201043,677108197;-16496169,08843301;0,1327622711052395;40067,0090675354
190,04166666666666;-39596195125,579834;-1978039,316856581;-319183,6170382211;-9366731,63034862;-9103979,222121438;-16330707,257708443;0,1317246720642964;39596,195125579834
190,04513888888889;-39129230690,00244;-1955868,9686125068;-315606,1290261091;-9259072,20314279;-9007296,200171111;-16165463,376650548;0,1307009683924441;39129,23069000244
190,04861111111111;-38666375827,78931;-1933845,554253944;-312052,35080006823;-9152254,073292391;-8910998,04089794;-16000464,534759425;0,1296937901650659;38666,37582778931
190,05208333333334;-38206603145,599365;-1911978,8965732253;-308523,86740158865;-9046317,250828484;-8815142,979839927;-15835835,101133475;0,1287046516490513;38206,603145599365
190,05555555555554;-37748020076,75171;-1890129,052173714;-304998,09705530386;-8940593,679101877;-8719097,68587439;-15670455,453932736;0,1277353847761139;37748,02007675171
190,05902777777777;-37286583995,81909;-1868036,3733292792;-301433,14205995185;-8833850,394721482;-8621674,007310297;-15502204,808179012;0,1267880545886703;37286,58399581909
190,0625;-36790224266,052246;-1844065,1726440932;-297565,06194938783;-8718352,024383744;-8515323,225930266;-15317511,07146868;0,1258660193176554;36790,224266052246
190,06597222222223;-36303644084,93042;-1820469,051784935;-293757,5060834782;-8604751,349232528;-8410455,329053361;-15135105,31848952;0,1249710847074875;36303,64408493042
190,06944444444446;-35835072898,864746;-1797639,70954501;-290073,68040385394;-8494892,211333806;-8308895,136427456;-14958294,553064872;0,1241033034756277;35835,072898864746
190,07291666666666;-35383993148,80371;-1775547,399232126;-286508,7848760931;-8388626,103598796;-8210521,049548966;-14786884,051039413;0,1232631091870865;35383,99314880371
190,07638888888889;-34949297618,86597;-1754173,3135450184;-283059,7846856735;-8285856,820665555;-8115260,817942723;-14620766,079241732;0,1224509618053524;34949,29761886597
190,07986111111111;-34528251743,31665;-1733370,9431822666;-279703,0385589567;-8185885,698763977;-8022449,919840237;-14458763,58236142;0,1216677046305154;34528,25174331665
190,08333333333334;-34116707324,98169;-1712068,6692243272;-276265,6261702892;-8083680,567491247;-7927152,040835037;-14291975,193092376;0,1209142948677806;34116,70732498169
190,08680555555554;-33709689617,156982;-1690900,20784581;-272849,8062660285;-7982194,035485757;-7832295,565303717;-14125714,136529164;0,1201912600056862;33709,68961715698
190,09027777777777;-33304198837,280273;-1669711,7039203378;-269430,75222350913;-7880696,411220174;-7737174,793643562;-13958718,154088993;0,1194987836236885;33304,19883728027
190,09375;-32902027130,126953;-1648571,3822322912;-266019,47304202884;-7779506,573619459;-7642112,289923387;-13791578,855573157;0,1188370721452224;32902,02713012695
190,09722222222223;-32508254814,14795;-1627718,8756175565;-262654,63674737845;-7679751,807204365;-7548226,137895561;-13626324,926855518;0,1182062612238458;32508,25481414795
190,10069444444446;-32128652286,52954;-1607459,8225499748;-259385,5622751097;-7582869,911631883;-7456942,370438447;-13465543,774384027;0,1176062222954076;32128,65228652954
190,10416666666666;-31765011692,04712;-1587887,1258387049;-256227,2407603366;-7489294,489554181;-7368701,501141707;-13310045,215638915;0,1170367887046761;31765,01169204712
190,10763888888889;-31414966678,619385;-1568875,0029474243;-253159,3754756072;-7398427,921367967;-7282928,786590731;-13158804,564920152;0,1164978492034849;31414,966678619385
190,11111111111111;-31074448871,61255;-1550218,8655871393;-250148,95331065205;-7309301,763996181;-7198682,003846031;-13010130,690209609;0,1159890821877831;31074,44887161255
190,11458333333334;-30740746879,577637;-1531788,0904743143;-247174,89641744623;-7221297,133996546;-7115360,7275736425;-12862947,678317228;0,1155098084894798;30740,746879577637
190,11805555555554;-30414785099,02954;-1513626,062807846;-244244,205589448;-7134615,824840928;-7033172,106579456;-12717638,446439996;0,1150592281964436;30414,78509902954
190,12152777777777;-30100431060,791016;-1495921,6257935546;-241387,35325305097;-7050145,033782736;-6952999,634532311;-12575809,599650832;0,1146365438639991;30100,431060791016
190,125;-29801652717,590332;-1479556,230840657;-238746,5736129243;-6972014,782493786;-6871183,275943336;-12423000,0801443;0,1142409255320966;29801,652717590332
190,12847222222223;-29519709205,62744;-1463899,8065609524;-236220,19605869925;-6897273,913123131;-6792938,154256353;-12276881,5666251;0,1138715300856499;29519,70920562744
190,13194444444446;-29252321720,12329;-1448845,148114959;-233790,9216276412;-6825413,971872476;-6717747,572517163;-12136504,053015877;0,1135274992204566;29252,32172012329
190,13541666666666;-28995594406,12793;-1434197,3333553642;-231427,2969732521;-6755513,889682613;-6644691,653740657;-12000192,108314412;0,1132083137921177;28995,59440612793
190,13888888888889;-28747441577,911377;-1419856,340749489;-229113,182257304;-6687100,227834336;-6573293,753203526;-11867073,765198275;0,1129150217621335;28747,441577911377
190,14236111111111;-28510021018,981934;-1405932,517685712;-226866,3835356491;-6620690,481976234;-6504052,054700836;-11738037,73153893;0,1126473683898078;28510,021018981934
190,14583333333334;-28287012290,95459;-1392611,6109800846;-224716,8735899683;-6557156,912123593;-6437811,829654134;-11614597,661235122;0,11240373448965;28287,01229095459
190,14930555555554;-28087556362,1521;-1380361,1596555726;-222740,0962171493;-6498697,897706172;-6376716,961297572;-11500606,628518008;0,1121824122226786;28087,5563621521
190,15277777777777;-27896906661,987305;-1368460,468059702;-220819,7573459975;-6441917,810417805;-6317423,108391842;-11390020,32312173;0,1119819188650649;27896,906661987305
190,15625;-27714079570,770264;-1356865,2477759598;-218948,71043657543;-6386606,501087176;-6259716,256643798;-11282444,80461182;0,1118009657162522;27714,079570770264
190,15972222222223;-27540282726,28784;-1345637,248171958;-217136,91959138424;-6333053,007659766;-6203872,040074751;-11178369,056196552;0,111638356044033;27540,28272628784
190,16319444444446;-27376752090,4541;-1334845,69827827;-215395,55585853916;-6281581,478948706;-6150200,053516576;-11078342,810041431;0,1114929246566366;27376,7520904541
190,16666666666666;-27226098632,8125;-1324628,783521801;-213746,917341018;-6235526,7353155;-6098003,066895537;-10977063,202276338;0,1113635973556436;27226,0986328125
190,17013888888889;-27089197826,385498;-1315038,6511105162;-212199,41870192435;-6192346,942314345;-6048882,698919544;-10881592,892566929;0,1112494481185691;27089,197826385498
190,17361111111111;-26964303874,969482;-1305995,8636182917;-210740,24162931545;-6151673,479552643;-6002459,788059301;-10791230,257186174;0,1111496893748335;26964,303874969482
190,17708333333334;-26848674488,067627;-1297363,946832331;-209347,36414794443;-6112868,094403356;-5958095,482111309;-10704810,286137432;0,1110649061979354;26848,674488067627
190,18055555555554;-26740813636,779785;-1289060,5237561294;-208007,4936061029;-6075546,437579813;-5915401,873113584;-10621622,396381192;0,11100080625063;26740,813636779785
190,18402777777777;-26641586494,4458;-1281120,5138086132;-206726,26472820825;-6039876,601804271;-5874530,31607741;-10541925,718946252;0,1109593366977332;26641,5864944458
190,1875;-26553096771,240234;-1273645,7402820005;-205520,1080909593;-6006342,364664524;-5835938,281156089;-10466527,758992815;0,1109383194152127;26553,096771240234
190,19097222222223;-26475872325,897217;-1266669,7972135376;-204394,4445503665;-5975106,065786342;-5799769,792058997;-10395672,7068728;0,1109353385729514;26475,872325897217
190,19444444444446;-26408126163,482666;-1260110,3275236078;-203335,98466858236;-5945782,831735121;-5765638,596214134;-10328655,176297884;0,1109484730479612;26408,126163482666
190,19791666666666;-26347291088,104248;-1253836,6264238225;-202323,6374456624;-5917758,882676934;-5732939,198777727;-10264379,840966605;0,1109767861470292;26347,291088104248
190,20138888888889;-26292097663,879395;-1247785,5610820467;-201347,21553823948;-5890738,603890451;-5701376,977657791;-10202310,697577115;0,1110202773396208;26292,097663879395
190,20486111111111;-26243684005,737305;-1242007,9119392734;-200414,91306292824;-5864963,966813381;-5671178,291765629;-10142844,708958572;0,1110795481336843;26243,684005737305
190,20833333333334;-26203839683,532715;-1237121,797330681;-199626,47184199636;-5844584,293551517;-5642721,986471703;-10082901,904715903;0,1111553153541572;26203,839683532715
190,21180555555554;-26173035907,74536;-1232602,6418014106;-198897,24447250043;-5825863,30016574;-5616110,484826709;-10026507,674246602;0,1112485636492624;26173,03590774536
190,21527777777777;-26149804973,602295;-1228381,7138708064;-198216,1401927893;-5808480,568531281;-5591020,495759372;-9973069,894868333;0,1113602219073675;26149,804973602295
190,21875;-26132043170,928955;-1224354,0692448935;-197566,22480997152;-5791943,426947079;-5566966,229495309;-9921710,01886974;0,1114923642510215;26132,043170928955
190,22222222222223;-26119029521,94214;-1220473,634479364;-196940,0637455338;-5776036,765403204;-5543731,703626896;-9872033,511336762;0,1116519506485869;26119,02952194214
190,22569444444446;-26112247180,93872;-1216797,432761414;-196346,85846831917;-5761033,258155665;-5521569,53246166;-9824480,742339572;0,1118416623025956;26112,24718093872
190,22916666666666;-26113470268,24951;-1213396,350555941;-195798,0474760724;-5747271,735037248;-5500794,05541264;-9779600,155363956;0,1120601818703277;26113,47026824951
190,23263888888889;-26122976875,305176;-1210270,3713391104;-195293,62810244743;-5734755,49208022;-5481397,498180417;-9737366,510172885;0,1123063595331727;26122,976875305176
190,23611111111111;-26139276123,046875;-1207336,75540656;-194820,2491678768;-5723095,430924671;-5462998,381667816;-9697092,119300256;0,1125803822204548;26139,276123046875
190,23958333333334;-26160624790,19165;-1204502,992612229;-194362,9828987916;-5711855,252683912;-5445173,038918179;-9658017,413819132;0,1128836887394489;26160,62479019165
190,24305555555554;-26187053775,787354;-1201762,5633996471;-193920,77727585225;-5701005,840039049;-5427887,892253753;-9620076,732677216;0,1132185466962875;26187,053775787354
190,24652777777777;-26220633316,04004;-1199207,6167960523;-193508,5018011813;-5690986,370210727;-5411554,500975281;-9583992,590670245;0,1135875919123225;26220,63331604004
190,25;-26263382148,742676;-1197721,496661203;-193268,69605214876;-5676051,0966854505;-5395360,300094119;-9553217,139540812;0,1139934370106246;26263,382148742676
190,25347222222223;-26315560340,881348;-1196505,6675100254;-193072,5054391178;-5662570,408639956;-5380592,705698444;-9525013,92813447;0,1144382814812127;26315,560340881348
190,25694444444446;-26375926780,700684;-1195499,4886405703;-192910,14475791037;-5650247,591207427;-5366967,313131951;-9498876,893642863;0,1149237626228673;26375,926780700684
190,26041666666666;-26443402576,446533;-1194643,543517031;-192772,02634024835;-5638793,944380751;-5354207,896458309;-9474315,04414443;0,1154516242811915;26443,402576446533
190,26388888888889;-26518551635,742188;-1193947,2177804927;-192659,66468730697;-5628246,746705557;-5342348,0683924295;-9451385,978362732;0,1160263192558352;26518,551635742188
