;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
116,20833333333333;-26207949256,896973;-1130086,7286356983;-182354,9039389422;-5452825,713356759;-4894596,415584486;-8362956,287283193;0,111159292179853;26207,949256896973
116,21180555555556;-26177323150,634766;-1128766,1898457147;-182141,8169978312;-5446453,929946646;-4888876,93913696;-8353183,932740434;0,1112526186284939;26177,323150634766
116,21527777777777;-26151815986,6333;-1127666,2903700531;-181964,333218804;-5441146,761929343;-4884113,088810556;-8345044,370526065;0,1113643725731238;26151,8159866333
116,21875;-26131806278,22876;-1126803,440989439;-181825,100705114;-5436983,393605349;-4880375,942467245;-8338659,044984459;0,1114965578243414;26131,80627822876
116,22222222222223;-26118949699,401855;-1126249,09841103;-181735,64997087076;-5434308,613529659;-4877974,991169851;-8334556,7556345;0,1116561269569407;26118,949699401855
116,22569444444444;-26114536285,40039;-1126058,75337838;-181704,93520423857;-5433390,172261265;-4877150,57469727;-8333148,149421174;0,111845817649207;26114,53628540039
116,22916666666667;-26117906856,536865;-1126204,1646109875;-181728,39928950023;-5434091,80169207;-4877780,375295642;-8334224,233009418;0,1120643641445253;26117,906856536865
116,23263888888889;-26127094173,431396;-1126600,2503775666;-181792,3131291073;-5436002,970629789;-4879495,889622319;-8337155,377910052;0,1123106105467518;26127,094173431396
116,23611111111111;-26141021919,25049;-1127200,875103668;-181889,23211900095;-5438901,068508099;-4882097,296715239;-8341600,168032943;0,1125846925488447;26141,02191925049
116,23958333333333;-26160483169,555664;-1128040,02185846;-182024,63989079697;-5442950,06836436;-4885731,78298437;-8347810,087547184;0,1128880019553668;26160,483169555664
116,24305555555556;-26187501811,9812;-1129205,0524232204;-182212,63345920143;-5448571,502949333;-4890777,727053819;-8356431,637946419;0,1132228158962321;26187,5018119812
116,24652777777777;-26223540401,45874;-1130759,0520513386;-182463,3924901024;-5456069,767388718;-4897508,361806773;-8367931,667661923;0,1135918292590588;26223,54040145874
116,25;-26268109703,063965;-1167354,849157993;-188368,62338685797;-5194781,614974903;-4852508,129724484;-8502199,460552828;0,1139976984094864;26268,109703063965
116,25347222222223;-26319597816,467285;-1169642,939840404;-188737,8380197016;-5204963,721486011;-4862019,358161969;-8518864,319040138;0,1144426626670665;26319,597816467285
116,25694444444444;-26377438259,124756;-1172213,3990895927;-189152,6166712752;-5216402,380827135;-4872704,347745736;-8537585,753450237;0,114928251325165;26377,438259124756
116,26041666666667;-26443011188,50708;-1175127,4322269636;-189622,8356548055;-5229369,959433041;-4884817,5192458825;-8558809,540704353;0,1154561728017689;26443,01118850708
116,26388888888889;-26518932723,999023;-1178501,410793248;-190167,2731052741;-5244384,315897226;-4898842,610617388;-8583383,250032643;0,116030897809936;26518,932723999023
116,26736111111111;-26606758117,67578;-1182404,277250213;-190797,05382901165;-5261752,247277276;-4915066,204690186;-8611809,010296503;0,1166527551250488;26606,75811767578
116,27083333333333;-26706075382,232666;-1186817,9547459977;-191509,2608794678;-5281393,310768868;-4933413,158871021;-8643955,162300566;0,117319019896021;26706,075382232666
116,27430555555556;-26815617656,707764;-1191686,0219476658;-192294,78990519157;-5303056,428901224;-4953648,938667695;-8679410,772362761;0,1180274629685441;26815,617656707764
116,27777777777777;-26934916305,541992;-1196987,7002503967;-193150,2879949504;-5326649,135947759;-4975687,170730328;-8718024,503601395;0,118776778118223;26934,916305541992
116,28125;-27065377235,412598;-1202785,3636199427;-194085,82003867257;-5352448,998863184;-4999787,133697391;-8760250,644528959;0,1195672616749371;27065,377235412598
116,28472222222223;-27209879207,611084;-1209207,0148474004;-195122,04103219416;-5381025,635828576;-5026480,914778586;-8807021,47830014;0,1203983448746192;27209,879207611084
116,28819444444444;-27370500183,10547;-1216344,9721163572;-196273,8477733213;-5412789,866915635;-5056152,265955326;-8859009,386248907;0,1212703176698159;27370,50018310547
116,29166666666667;-27547235012,054443;-1163595,156035358;-187761,94563297823;-5674730,164376984;-5088800,501288157;-8689223,959948702;0,1221831214614558;27547,235012054443
