#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part\H2O_sew
#d	g/d	g/d	g/d	g/d	g/d	g/d	g/d
182.17708333333334	-53910289764.4043	-2274778.557191802	-367066.5399104953	-10668963.420059577	-10461614.105733257	-18852272.05992148	53910287778.61704
182.18055555555554	-54128081703.186035	-2284016.2317027207	-368557.1646611208	-10716339.103061257	-10497114.5318886	-18903276.446457516	54128082986.525154
182.18402777777777	-54143150138.85498	-2284697.093676102	-368667.0310250074	-10723362.490475489	-10493641.688224891	-18884753.5072674	54143150463.48028
182.1875	-54268672370.910645	-2290036.464041516	-369528.6112430628	-10752057.403985454	-10511899.012177885	-18905957.3069448	54268670049.77758
182.19097222222223	-54193428039.55078	-2286902.02393985	-369022.8265902941	-10740783.856166828	-10491574.19477989	-18858356.077955622	54193430504.05364
182.19444444444446	-54197491264.34326	-2287111.880500691	-369056.6898080662	-10745039.759563375	-10486898.080987524	-18839452.967786625	54197491324.7255
182.19791666666666	-54094448089.59961	-2282800.097900428	-368360.9248884784	-10727887.923013035	-10461773.283524012	-18784343.313184	54094449199.05606
182.20138888888889	-53995519638.06152	-2278660.05017447	-367692.8717326986	-10711385.602918347	-10437707.170007763	-18731640.803450774	53995520539.47363
182.20486111111111	-53882557868.95752	-2273926.029941866	-366928.9730133466	-10691945.004884912	-10411172.320699235	-18674977.805280983	53882557777.56522
182.20833333333334	-53689871406.555176	-2266547.320589609	-365738.317640596	-10661604.611533396	-10370284.839360764	-18587299.140655752	53689869671.01584
182.21180555555554	-53517027282.71484	-2259969.634016398	-364676.9182162824	-10634819.10583	-10333409.92207292	-18507514.410283536	53517029211.82922
182.21527777777777	-53261729049.68262	-2249872.7293542544	-363047.6449639821	-10591258.995125355	-10280793.16174847	-18400241.372571062	53261729571.59212
182.21875	-53028739929.19922	-2240682.053207767	-361564.60404034425	-10551756.523561696	-10232657.472367195	-18301676.056135748	53028737416.876175
182.22222222222223	-52757956123.35205	-2229865.9823102765	-359819.2835091583	-10504434.469746085	-10177368.72517862	-18190862.851880077	52757955611.690994
182.22569444444446	-52472546768.18848	-2218401.4209425896	-357969.3201975543	-10453882.901686782	-10119405.081395388	-18075845.34083237	52472546284.52662
182.22916666666666	-52176770782.4707	-2206473.964686317	-356044.6624834739	-10401008.115572428	-10059561.420380805	-17957938.597276244	52176769456.963394
182.23263888888889	-51838621902.46582	-2192735.7588662403	-353827.81563523423	-10339488.26308781	-9991640.921010884	-17825975.310264338	51838622128.38632
182.23611111111111	-51512461853.02734	-2179485.549150155	-351689.71361286595	-10280159.221232068	-9926123.963586325	-17698664.935462475	51512463385.255226
182.23958333333334	-51165846633.91113	-2165351.151696069	-349408.93584186566	-10216551.736632489	-9856756.19387605	-17564845.655363508	51165849004.14967
182.24305555555554	-50833687019.348145	-2151813.60035789	-347224.4673304777	-10155674.514060814	-9790245.237268023	-17436401.324268058	50833689223.6059
182.24652777777777	-50490002059.93652	-2137774.0857925653	-344959.0002074367	-10092347.96541687	-9721581.426242206	-17304388.7303908	50490000176.706726
182.25	-50145266532.89795	-2124516.35787696	-342819.6850210549	-10022083.097633814	-9652135.23036103	-17176000.227923676	50145266473.93353
182.25347222222223	-49797080612.18262	-2111075.872911628	-340650.8794925582	-9951165.212377405	-9582108.180148572	-17046708.289750334	49797080359.52816
182.25694444444446	-49443698501.586914	-2097384.333086144	-338441.56283890054	-9879239.733954046	-9511151.344293144	-16915871.824400805	49443696386.64796
182.26041666666666	-49101337051.3916	-2084075.0871856725	-336293.93452314264	-9809298.689490782	-9442383.18307019	-16789282.017750658	49101337830.08589
182.26388888888889	-48760901641.8457	-2070709.5863753248	-334137.22871056374	-9739279.628602125	-9374048.603419952	-16664052.615574868	48760903591.9056
182.26736111111111	-48432949447.631836	-2057742.6722491493	-332044.8402947491	-9671293.6575649	-9308166.07933535	-16543747.131208992	48432951067.19023
182.27083333333334	-48103895187.37793	-2044600.5676976875	-329924.1825148542	-9602631.337772222	-9242119.581465762	-16423702.571415102	48103894220.44486
182.27430555555554	-47784496879.57764	-2031741.287918343	-327849.16236864164	-9535452.92240763	-9177980.62577005	-16307595.941140028	47784494681.55112
182.27777777777777	-47464712333.6792	-2018742.6559214448	-325751.6558418694	-9467745.8883618	-9113808.108232277	-16191961.962398464	47464711773.64273
182.28125	-47156530380.24902	-2006117.024333447	-323714.3380174425	-9401890.073406195	-9051893.661627335	-16080863.783203002	47156529324.05999
182.28472222222223	-46853874206.54297	-1993606.7909030276	-321695.6412593521	-9336670.260169486	-8991068.490010511	-15972223.106820531	46853875387.80107
182.28819444444446	-46567177391.052246	-1981655.947938324	-319767.20978095673	-9274161.168508343	-8933332.114381896	-15869591.79882664	46567179809.26643
182.29166666666666	-46290213775.634766	-1968601.9984870297	-317660.77702858875	-9218351.756837212	-8878147.958653575	-15766270.098903071	46290215690.976494
182.29513888888889	-46028421592.7124	-1956091.5387693648	-315642.0437559656	-9165019.059690485	-8825891.767668532	-15668744.893121133	46028424009.048615
182.29861111111111	-45776795196.5332	-1943910.3780169496	-313676.44736182585	-9113162.957045102	-8775601.488962991	-15575306.79571266	45776794640.05406
182.30208333333334	-45539037322.99805	-1932214.642133404	-311789.1808897083	-9063518.668838114	-8727986.980847737	-15487215.184451168	45539037353.86773
182.30555555555554	-45310054779.052734	-1920786.113566213	-309945.0319618206	-9015067.002158862	-8682069.58641369	-15402733.123502824	45310055158.11162
182.30902777777777	-45093910789.489746	-1909795.276591156	-308171.5105408455	-8968611.285194842	-8638626.709088286	-15323241.271097194	45093911950.18761
182.3125	-45083518409.729004	-1907401.9799504408	-307785.3194920029	-8962496.005213875	-8634604.557521148	-15314269.554187875	45083520000.00001
182.31597222222223	-45083518409.729004	-1905321.287435684	-307449.5713816671	-8957838.088105928	-8632568.593000391	-15309417.096139235	45083520000.00001
182.31944444444446	-45083518409.729004	-1903111.533012072	-307092.99737240246	-8952560.575337065	-8630528.984268231	-15305167.210951142	45083520000.00001
182.32291666666666	-45083518409.729004	-1900774.65091222	-306715.90957901726	-8946662.352476994	-8628489.643280752	-15301539.28654026	45083520000.00001
182.32638888888889	-45083518409.729004	-1898313.525601912	-306318.77344939945	-8940146.299338233	-8626454.719342837	-15298549.8252816	45083520000.00001
182.32986111111111	-45083518409.729004	-1895725.066852889	-305901.0903330798	-8933000.357728926	-8624423.095139	-15296205.66617515	45083520000.00001
182.33333333333334	-45083518409.729004	-1894276.4344536	-305667.3337413764	-8922233.451601718	-8623183.386996893	-15298280.581046518	45083520000.00001
182.33680555555554	-45083518409.729004	-1892687.5380847333	-305410.94364549103	-8910826.351188276	-8621944.69049569	-15301002.783142854	45083520000.00001
182.34027777777777	-45083518409.729004	-1890956.900773054	-305131.6817156518	-8898774.316150544	-8620707.618306039	-15304381.30843254	45083520000.00001
182.34375	-45083518409.729004	-1889083.9776595093	-304829.4600314208	-8886078.633821882	-8619473.309922563	-15308422.858944377	45083520000.00001
182.34722222222223	-45083518409.729004	-1887069.327563992	-304504.3687660078	-8872747.226315571	-8618243.377487425	-15313130.81581068	45083520000.00001
182.35069444444446	-45083518409.729004	-1884914.1743449464	-304156.6054056618	-8858791.343124244	-8617019.516203329	-15318505.81514845	45083520000.00001
182.35416666666666	-45083518409.729004	-1882620.1596823395	-303786.4348578321	-8844223.877270624	-8615803.338979833	-15324546.272561042	45083520000.00001
182.35763888888889	-45083518409.729004	-1880189.5593681803	-303394.22435259284	-8829060.741716761	-8614596.49197881	-15331247.816855028	45083520000.00001
182.36111111111111	-45083518409.729004	-1877625.0714796924	-302980.40926149586	-8813319.501767635	-8613400.535558531	-15338603.822897611	45083520000.00001
182.36458333333334	-45083518409.729004	-1874929.459384038	-302545.43549151527	-8797017.241645694	-8612216.79519937	-15346606.499834172	45083520000.00001
182.36805555555554	-45083518409.729004	-1872105.6126042104	-302089.7693065885	-8780171.064812593	-8611046.428015009	-15355246.857098091	45083520000.00001
182.37152777777777	-45083518409.729004	-1869156.4884972651	-301613.8879166043	-8762797.839193005	-8609890.42660809	-15364514.98622004	45083520000.00001
182.375	-45083518409.729004	-1865387.214303196	-301005.6641261975	-8736747.725285316	-8611522.966551969	-15388725.989281893	45083520000.00001
182.37847222222223	-45083518409.729004	-1861510.4667652985	-300380.0980462186	-8710347.161744734	-8613133.21225294	-15413312.557186885	45083520000.00001
182.38194444444446	-45083518409.729004	-1857528.6277527888	-299737.57402374543	-8683609.574231625	-8614720.66480497	-15438261.826308986	45083520000.00001
182.38541666666666	-45083518409.729004	-1853443.642623556	-299078.4059688012	-8656545.0535648	-8616285.07017092	-15463563.992010718	45083520000.00001
182.38888888888889	-45083518409.729004	-1849257.07198589	-298402.8457068141	-8629160.890236303	-8617826.365742607	-15489211.834330251	45083520000.00001
182.39236111111111	-45083518409.729004	-1844970.6092219865	-297711.1664880933	-8601465.071392315	-8619344.47018029	-15515197.45775334	45083520000.00001
182.39583333333334	-45083518409.729004	-1840586.145568596	-297003.67348947795	-8573466.6726995	-8620839.265388252	-15541511.91965209	45083520000.00001
182.39930555555554	-45083518409.729004	-1836105.8009394924	-296280.70878796355	-8545176.01362246	-8622310.593297485	-15568145.078631928	45083520000.00001
182.40277777777777	-45083518409.729004	-1831532.259815831	-295542.705561191	-8516606.712813647	-8623758.157063823	-15595083.650445294	45083520000.00001
182.40625	-45083518409.729004	-1826868.9031786304	-294790.2093765518	-8487776.379324486	-8625181.502635483	-15622310.537545262	45083520000.00001
182.40972222222223	-45083518409.729004	-1822119.6641665103	-294023.85489959613	-8458705.587001722	-8626580.08618876	-15649805.778720696	45083520000.00001
182.41319444444446	-45083518409.729004	-1817288.9279833576	-293244.3497427692	-8429417.175958173	-8627953.318668388	-15677547.197449228	45083520000.00001
182.41666666666666	-45083518409.729004	-1810628.132841085	-292169.5396175389	-8398293.696670117	-8634230.331999721	-15719292.094795393	45083520000.00001
182.42013888888889	-45083518409.729004	-1803938.3213362407	-291090.04730653	-8367041.211503545	-8640384.108576367	-15760957.467462216	45083520000.00001
182.42361111111111	-45083518409.729004	-1797224.3763734591	-290006.66073299025	-8335682.41194557	-8646412.898510551	-15802517.66295412	45083520000.00001
182.42708333333334	-45083518409.729004	-1798257.2454132787	-290173.3282371429	-8340208.284009611	-8652316.038818555	-15807980.57341409	45083520000.00001
182.43055555555554	-45083518409.729004	-1799268.2046912462	-290336.4603024513	-8344638.150892674	-8658093.958606496	-15813327.601741295	45083520000.00001
182.43402777777777	-45083518409.729004	-1800257.4466223652	-290496.0879777	-8348972.855727483	-8663747.757580835	-15818559.765631014	45083520000.00001
182.4375	-45083518409.729004	-1801225.290012769	-290652.262706606	-8353213.795473107	-8669279.257809294	-15823678.751269286	45083520000.00001
182.44097222222223	-45083518409.729004	-1802172.1254670373	-290805.0475185448	-8357362.681698282	-8674690.691708134	-15828686.624588735	45083520000.00001
182.44444444444446	-45083518409.729004	-1803098.3445453	-290954.50559708255	-8361421.230158814	-8679984.297154855	-15833585.45657594	45083520000.00001
182.44791666666666	-45083518409.729004	-1804004.3057062724	-291100.6947844213	-8365391.011565244	-8685162.122842958	-15838377.143142004	45083520000.00001
182.45138888888889	-45083518409.729004	-1804890.345266705	-291243.6693498547	-8369273.499605448	-8690226.090918323	-15843063.463087732	45083520000.00001
182.45486111111111	-45083518409.729004	-1805756.8053328707	-291383.48449689505	-8373070.193336098	-8695178.15661559	-15847646.225835113	45083520000.00001
182.45833333333334	-45151908302.30713	-1808913.5768453504	-291892.872627318	-8399576.96495068	-8736066.163177155	-15928794.947724337	45151907352.5536
182.46180555555554	-45300311279.296875	-1815268.7506511805	-292918.3665823497	-8440728.34837648	-8791952.786385842	-16037175.985921882	45300311154.074165
182.46527777777777	-45449012947.08252	-1821629.3909783685	-293944.742635146	-8481723.789526284	-8847473.384831775	-16144788.692953732	45449010687.32884
182.46875	-45597714614.868164	-1827983.9625180296	-294970.13940631854	-8522515.511416571	-8902584.77240752	-16251557.547343709	45597712938.8527
182.47222222222223	-45746318435.668945	-1834328.6742215687	-295993.9451584806	-8563092.444585575	-8957282.781372366	-16357478.587411864	45746317541.355446
182.47569444444446	-45894850158.69141	-1840664.724402928	-297016.3532559271	-8603466.583869541	-9011587.11590291	-16462591.320418838	45894848756.87806
182.47916666666666	-46043108940.12451	-1846984.4063644125	-298036.120117894	-8643608.199134309	-9065473.662020594	-16566855.149527453	46043108900.86552
182.48263888888889	-46191357421.875	-1853298.280967015	-299054.949883314	-8683572.247709488	-9119006.23202806	-16670389.721007418	46191356381.58429
182.48611111111111	-46339631652.83203	-1859608.1775710944	-300073.13774442684	-8723371.58829114	-9172203.105686087	-16773230.79457746	46339633027.66011
182.48958333333334	-46488359069.82422	-1865931.089200973	-301093.42575742985	-8763088.869763328	-9225154.450287417	-16875544.859272048	46488359710.51662
182.49305555555554	-46637771415.71045	-1872276.4454324725	-302117.33551296726	-8802770.320671065	-9277911.092464522	-16977425.94915375	46637769653.860535
182.49652777777777	-46788352775.57373	-1878663.886050623	-303148.03615816875	-8842509.644831643	-9330573.30884348	-17079058.298378117	46788350879.333664
182.5	-46940473937.98828	-1887366.9850096009	-304552.399853822	-8892952.890691448	-9409253.658211753	-17241627.47375222	46940475011.67026
182.50347222222223	-47094624137.87842	-1896113.931180937	-305963.8388951059	-8943465.611412834	-9487639.717029387	-17403390.069160894	47094624540.2226
182.50694444444446	-47251210212.70752	-1904921.756187232	-307385.1015665762	-8994129.582842182	-9565822.101146383	-17564515.10447977	47251212654.481125
182.51041666666666	-47410515403.74756	-1913802.1597540888	-308818.0757785009	-9045002.331827195	-9643868.113813592	-17725130.585103676	47410513976.36862
182.51388888888889	-47572678756.71387	-1922762.085196124	-310263.8819293747	-9096119.582632633	-9721823.622873468	-17885326.424787063	47572680680.96847
182.51736111111111	-47737689971.92383	-1931801.407506877	-311722.4998477008	-9147483.66730631	-9799698.930630025	-18045127.19601974	47737689744.47147
182.52083333333334	-47905286407.4707	-1940910.643655552	-313192.399317146	-9199052.761432195	-9877457.45022872	-18204471.42814828	47905285830.577644
182.52430555555554	-48074886131.28662	-1950067.1403872615	-314669.9249261265	-9250722.596562928	-9954995.48429987	-18363173.919703245	48074888694.36231
182.52777777777777	-48245799064.63623	-1959243.5587748503	-316150.665165942	-9302367.292649562	-10032187.720383726	-18521010.77086515	48245798373.73629
182.53125	-48417160034.17969	-1968406.8355962045	-317629.2848348423	-9353836.043106874	-10108887.9584116	-18677723.79443996	48417158593.71844
182.53472222222223	-48588402557.37305	-1977536.5016786144	-319102.4809526857	-9405040.863725789	-10185025.805678464	-18833200.50023147	48588402569.70166
182.53819444444446	-48759418487.54883	-1986631.077503007	-320570.01477889455	-9455986.010690698	-10260635.87969426	-18987526.208972678	48759416959.90784
182.54166666666666	-48930805206.29883	-1998108.5272258287	-322422.05780234985	-9495621.5199632	-10321547.00092804	-19109754.689749587	48930803343.72739
182.54513888888889	-49103901672.36328	-2009611.9845890235	-324278.2975132291	-9535526.75864416	-10382576.565057812	-19232109.78473508	49103901675.33858
182.54861111111111	-49280685424.80469	-2021224.956974879	-326152.2089664012	-9576088.948232472	-10444156.990883073	-19355398.20055304	49280686077.51148
182.55208333333334	-49463298797.60742	-2033036.799860144	-328058.2108865234	-9617726.494858664	-10506750.537235811	-19480479.739328645	49463298843.53278
182.55555555555554	-49653827476.501465	-2045134.5446837468	-330010.3469830593	-9660847.149353685	-10570807.415400686	-19608191.650991287	49653828217.84989
182.55902777777777	-49853764915.46631	-2057580.546086009	-332018.67902751523	-9705742.363187352	-10636650.258921746	-19739134.36593835	49853765298.65787
182.5625	-50063868141.17432	-2070405.730421197	-334088.1974088752	-9752559.29412345	-10704438.802520698	-19873603.505739734	50063868798.3616
182.56597222222223	-50283786964.416504	-2083593.2922436	-336216.1903393084	-9801226.120582197	-10774085.359673884	-20011431.62300625	50283786345.92257
182.56944444444446	-50511971282.958984	-2097075.8484617204	-338391.78463814146	-9851437.02664829	-10845240.284172976	-20151962.229662552	50511973829.81779
182.57291666666666	-50745887374.87793	-2110744.604712768	-340597.4248513786	-9902691.060699577	-10917339.832293056	-20294141.393469017	50745885272.41171
182.57638888888889	-50982769775.390625	-2124483.194801168	-342814.3337065523	-9954448.438786216	-10989781.456825215	-20436845.146345552	50982768315.98018
182.57986111111111	-51220589447.021484	-2138205.8895834223	-345028.67763732513	-10006310.538235448	-11062121.353819229	-20579246.237134594	51220588230.62383
182.58333333333334	-51458996200.56152	-2152422.2799063274	-347322.6860757939	-10070493.668596908	-11133052.038038189	-20703269.437837165	51458997400.29221
182.58680555555554	-51699375343.322754	-2166656.85711747	-349619.62921668286	-10134797.069435133	-11204116.05310229	-20827659.53608058	51699372889.895325
182.59027777777777	-51944023704.52881	-2181006.915336008	-351935.206792856	-10199675.506292293	-11275816.143137334	-20953349.94992267	51944021495.544
182.59375	-52194661331.17676	-2195546.196548516	-354281.3180794197	-10265472.96637043	-11348532.579315975	-21081044.3644023	52194661453.6216
182.59722222222223	-52450953483.58154	-2210262.0786657925	-356655.9263301622	-10332129.523599109	-11422199.10347163	-21210616.61805927	52450953067.93318
182.60069444444446	-52709784507.751465	-2225023.91388622	-359037.9497407312	-10399034.1757499	-11496140.24798713	-21340811.465188093	52709784064.21302
182.60416666666666	-52966220855.71289	-2239622.0041746707	-361393.55067364016	-10465207.60184349	-11569273.380559023	-21469621.66755525	52966218967.676506
182.60763888888889	-53215921211.242676	-2253871.0147684817	-363692.8228376416	-10529784.811526552	-11640642.266375776	-21595276.197209056	53215919686.52054
182.61111111111111	-53457979202.27051	-2267731.373179149	-365929.3806720901	-10592581.506431105	-11710043.170306414	-21717399.053201776	53457977085.79389
182.61458333333334	-53695829772.94922	-2281348.9921735274	-368126.7691916374	-10654279.200468516	-11778229.50192108	-21837387.35296573	53695828849.37206
182.61805555555554	-53934782409.66797	-2294950.187329787	-370321.507500943	-10715934.424790712	-11846369.244634902	-21957405.236482047	53934784315.15097
182.62152777777777	-54177762222.29004	-2308659.685253173	-372533.7219385803	-10778129.256515088	-11915105.876143657	-22078644.329288125	54177761009.71967
182.625	-54421972846.98486	-2320753.523026253	-374485.2275792362	-10842815.502448129	-11980105.805523174	-22184743.45781238	54421973901.027306
182.62847222222223	-54659751319.885254	-2332540.47838316	-376387.2135572826	-10905910.368375484	-12043472.069130478	-22288092.155257057	54659748978.65565
182.63194444444446	-54884346199.035645	-2343732.73458026	-378193.23671636	-10966067.648587964	-12103718.441044066	-22385940.8359991	54884344095.36892
182.63541666666666	-55096380615.234375	-2354357.281192431	-379907.652192415	-11023416.205448348	-12160985.113843676	-22478544.28876146	55096378854.31266
182.63888888888889	-55303538131.71387	-2364742.603861966	-381583.46562318096	-11079494.477197813	-12216968.950982576	-22569038.281319905	55303538392.73173
182.64236111111111	-55512997627.2583	-2375195.671054797	-383270.2105565695	-11135741.928096008	-12273256.229596255	-22660351.083596703	55512995773.912994
182.64583333333334	-55723461341.85791	-2385661.3423117213	-384958.9893275732	-11191900.740844425	-12329562.244457154	-22751955.818883337	55723458885.631424
182.64930555555554	-55924748039.245605	-2395703.4392077816	-386579.4185994375	-11245922.461619498	-12383632.04928355	-22839695.229363278	55924750218.42034
182.65277777777777	-56107701301.57471	-2404928.1221888643	-388067.9469895666	-11295953.051869286	-12433428.191266067	-22919820.733882677	56107701465.45975
182.65625	-56274669456.48193	-2413435.39863605	-389440.7120526353	-11342457.715798596	-12479466.283687271	-22993290.703725506	56274667639.25181
182.65972222222223	-56436539268.49365	-2421692.3087201286	-390773.0770889298	-11387631.716433952	-12524161.408846274	-23064554.36839293	56436537350.287415
182.66319444444446	-56598800468.444824	-2429935.7523345854	-392103.2691267172	-11432595.438895458	-12568740.7415513	-23135860.559390195	56598800643.16109
182.66666666666666	-56753548049.92676	-2436798.6225562138	-393210.686821571	-11468539.310044425	-12603131.77403794	-23185573.72790898	56753548530.22096
182.67013888888889	-56888561439.51416	-2442809.3712869165	-394180.6030940252	-11500391.77188894	-12633140.158749184	-23227525.49943985	56888563435.7668
182.67361111111111	-57004221725.46387	-2447984.193934208	-395015.631293929	-11528228.983117327	-12658849.677569272	-23261870.24028358	57004222642.64116
182.67708333333334	-57114521026.61133	-2452924.018135332	-395812.7392900195	-11554880.337626448	-12683367.969990635	-23294320.54658133	57114520218.37158
182.68055555555554	-57228296470.64209	-2458008.484304766	-396633.1872400873	-11582134.43450181	-12708657.974082362	-23328480.650555763	57228295468.49069
