;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;H2O_sew2
181,26736111111111;-39174773311,61499;-1699997,087810252;-274317,7118966543;-7891064,742655113;-7385435,814136957;-12806094,744307734;39174772388,428734
181,27083333333334;-38288634967,803955;-1663097,1772454532;-268363,4081464254;-7688883,101660742;-7215452,110727855;-12525768,096217357;38288635847,28678
181,27430555555554;-37484778213,50098;-1628930,2151347464;-262850,1028967432;-7503204,099443533;-7061329,62750147;-12274122,473993368;37484778977,49641
181,27777777777777;-36704005622,86377;-1595025,0502871503;-257379,0422054265;-7322162,55581447;-6911872,382636916;-12031571,692641595;36704005141,3648
181,28125;-36005318927,76489;-1564032,1848410254;-252377,9207357109;-7157564,919850394;-6778158,428935877;-11817258,548897935;36005318997,955986
181,28472222222223;-35397140693,66455;-1536393,6112061848;-247918,05999008883;-7011081,449236521;-6661739,998086693;-11633789,21655604;35397139981,24203
181,28819444444446;-34866683864,593506;-1511621,5932879408;-243920,75709873583;-6880157,8265530085;-6560180,409346795;-11476833,703225031;34866683802,794815
181,29166666666666;-34408553981,781006;-1481757,8689314183;-239101,83794120612;-6792861,738756902;-6476114,645671892;-11319026,328865085;34408553127,407745
181,29513888888889;-34020371818,54248;-1455487,4286847648;-234862,74417413244;-6715970,798664563;-6404957,717547664;-11188102,069534373;34020370669,18455
181,29861111111111;-33698947048,187256;-1432597,3186541093;-231169,11278282217;-6649260,389965302;-6346141,251879228;-11082548,85933029;33698947666,751022
181,30208333333334;-33438450050,354004;-1412765,7334084236;-227969,0160727229;-6591932,26015183;-6298595,736466375;-11000041,192629622;33438449348,697254
181,30555555555554;-33231835842,13257;-1395626,3099927553;-225203,33638519465;-6542902,82130448;-6261021,479895187;-10937910,97176158;33231836132,659
181,30902777777777;-33073864459,991455;-1380897,5543794315;-222826,65082031745;-6501402,251920295;-6232453,801341478;-10894127,995920211;33073865313,2697
181,3125;-32962826156,61621;-1368453,1720833362;-220818,58004072015;-6467320,424360357;-6212590,756460053;-10867865,876483932;32962826903,856365
181,31597222222223;-32900010967,25464;-1358295,0576177663;-219179,42975195785;-6441100,86958916;-6201693,879150245;-10859326,863359706;32900012116,059616
181,31944444444446;-32888274478,912354;-1350490,741386836;-217920,0969056031;-6423456,526236185;-6200317,401233833;-10869268,289240634;32888274078,882626
181,32291666666666;-32927794361,114502;-1345006,7833734823;-217035,1854989029;-6414562,359379959;-6208509,672489441;-10897585,70565229;32927795384,103817
181,32638888888889;-33017007637,023926;-1341738,6947146787;-216507,8348289596;-6414224,288567838;-6225987,89301094;-10943626,05381012;33017008910,82988
181,32986111111111;-33152654457,092285;-1340497,9717679296;-216307,6272625524;-6421848,561476024;-6252150,361313448;-11006246,208064985;33152655624,4274
181,33333333333334;-33330087089,538574;-1346881,135617855;-217337,63779288123;-6422892,85943556;-6289758,929915736;-11101152,818679016;33330088054,60058
181,33680555555554;-33546120357,513428;-1354266,4643769213;-218529,36129718515;-6431869,214842209;-6334225,199464174;-11208146,38211064;33546119072,87773
181,34027777777777;-33799659919,73877;-1362661,5680975476;-219884,02576119528;-6448387,410857105;-6385401,8983683465;-11327082,065421784;33799659528,859737
181,34375;-34091158962,249756;-1372127,9201105027;-221411,550745104;-6472375,022090505;-6443423,935937466;-11458301,202945674;34091159557,716515
