#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	FD	Q_out
#d	g/d	g/d	g/d	g/d	g/d	g/d		m3/d
104.125	-45083518409.729004	-1326988.846745873	-214127.7457249024	-6212720.509764774	-6197815.342282494	-11281605.554904528	0.3138252438084575	45083.518409729004
104.12847222222223	-45083518409.729004	-1325627.4157530053	-213908.06026923505	-6206346.5373890735	-6180508.009307307	-11239126.809079338	0.3185603686154559	45083.518409729004
104.13194444444444	-45083518409.729004	-1325431.0171868943	-213876.36868243077	-6205427.035011371	-6169407.869076503	-11208714.388539543	0.3212766008695382	45083.518409729004
104.13541666666667	-45083518409.729004	-1326525.2374421873	-214052.93604180744	-6210549.975297513	-6165015.135355331	-11191192.254055217	0.3226638734136584	45083.518409729004
104.13888888888889	-45083518409.729004	-1328904.944376125	-214436.93420614747	-6221691.330488224	-6167219.314930441	-11186272.548601149	0.325636495005797	45083.518409729004
104.14236111111111	-45083518409.729004	-1332505.1179721442	-215017.87130914145	-6238546.688687768	-6175637.556558064	-11193179.02514361	0.327574727543359	45083.518409729004
104.14583333333333	-45083518409.729004	-1337215.4446431224	-215777.9467492312	-6260599.581738258	-6189684.5867709145	-11210776.123777669	0.3279679602120255	45083.518409729004
104.14930555555556	-45083518409.729004	-1342986.379695724	-216709.1658145373	-6287618.050393618	-6209070.127929396	-11238476.448638614	0.3301604012623591	45083.518409729004
104.15277777777777	-45083518409.729004	-1349770.34163078	-217803.85058133045	-6319379.326725926	-6233520.325595087	-11275729.76965823	0.3301960780518331	45083.518409729004
104.15625	-45083518409.729004	-1357483.8755675014	-219048.53446657408	-6355492.6901569385	-6262600.152852189	-11321698.87429776	0.3316282297051081	45083.518409729004
104.15972222222223	-45083518409.729004	-1366058.5440784583	-220432.1741581148	-6395637.7290946	-6295951.191962086	-11375692.482699854	0.3316455367573009	45083.518409729004
104.16319444444444	-45083518409.729004	-1375421.017720913	-221942.93695042	-6439471.128420637	-6333197.686464551	-11436993.27721575	0.3324567161530168	45083.518409729004
104.16666666666667	-45083518409.729004	-1385479.7908749392	-223566.05716391065	-6490629.059925614	-6371881.60779464	-11495026.906903587	0.3321729899354756	45083.518409729004
104.17013888888889	-45083518409.729004	-1396159.4577898297	-225289.3670524498	-6544545.569590243	-6413702.998246716	-11559157.967332754	0.3326635310027477	45083.518409729004
104.17361111111111	-45083518409.729004	-1406147.383417985	-226901.0550515384	-6594969.809686078	-6452815.541814811	-11619135.143318282	0.3320659398574585	45083.518409729004
104.17708333333333	-45083518409.729004	-1415556.9617341596	-228419.4188252848	-6642463.950465245	-6489851.8473117575	-11676181.904262029	0.3322551181750139	45083.518409729004
104.18055555555556	-45083518409.729004	-1424447.1711703087	-229853.97534793612	-6687326.764574761	-6525024.223738013	-11730598.7536611	0.3314984109520653	45083.518409729004
104.18402777777777	-45083518409.729004	-1432863.918297866	-231212.132270792	-6729790.906815474	-6558496.066119852	-11782614.245335622	0.331026443628599	45083.518409729004
104.1875	-45083518409.729004	-1440848.558782336	-232500.5628944224	-6770065.947145352	-6590414.952600641	-11832435.37226433	0.3302771024451346	45083.518409729004
104.19097222222223	-45083518409.729004	-1448437.4083420597	-233725.12725519596	-6808335.920277895	-6620910.390136664	-11880243.653851692	0.3291785575912114	45083.518409729004
104.19444444444444	-45083518409.729004	-1455658.4747242534	-234890.34478505	-6844742.868034897	-6650080.265835506	-11926173.350308664	0.3284502291938838	45083.518409729004
104.19791666666667	-45083518409.729004	-1462541.68827898	-236001.0451541082	-6879438.442755741	-6678031.748874688	-11970375.311457038	0.3272586539969752	45083.518409729004
104.20138888888889	-45083518409.729004	-1469114.0612985326	-237061.5871640814	-6912559.501242923	-6704861.7466947	-12012986.21725984	0.3261109389144293	45083.518409729004
104.20486111111111	-45083518409.729004	-1475399.506743137	-238075.829497188	-6944227.202532009	-6730655.958333961	-12054126.80793773	0.3249102760788051	45083.518409729004
104.20833333333333	-45083518409.729004	-1481992.704729453	-239139.73189952533	-6978570.242053865	-6755106.205018825	-12088798.504132263	0.3234402095619266	45083.518409729004
104.21180555555556	-45083518409.729004	-1488319.555716314	-240160.655581496	-7011515.44930097	-6778467.5601387415	-12121794.46182956	0.3222160386538915	45083.518409729004
104.21527777777777	-45083518409.729004	-1494381.9815970298	-241138.9106667933	-7043073.6553746965	-6800755.077841574	-12153146.342670728	0.3208301237215473	45083.518409729004
104.21875	-45083518409.729004	-1500191.4905792368	-242076.35416164945	-7073305.579870597	-6822018.92473518	-12182935.030342495	0.3193675927089656	45083.518409729004
104.22222222222223	-45083518409.729004	-1505812.3469049018	-242983.35597783636	-7102546.342528294	-6842501.055877596	-12211508.3619932	0.3180036753167886	45083.518409729004
104.22569444444444	-45083518409.729004	-1511232.228707324	-243857.92781413623	-7130732.460617319	-6862162.543173649	-12238819.939572344	0.3165606896083482	45083.518409729004
104.22916666666667	-45083518409.729004	-1516501.4801726302	-244708.1933914925	-7158126.310480714	-6881191.441755283	-12265138.202454146	0.3151872653459369	45083.518409729004
104.23263888888889	-45083518409.729004	-1521668.1688755068	-245541.90906854763	-7184980.4181673145	-6899786.772630854	-12290772.393248836	0.3138046571284268	45083.518409729004
104.23611111111111	-45083518409.729004	-1526715.0675121404	-246356.29498491343	-7211211.911347087	-6917950.969361231	-12315812.25340161	0.3123311628345891	45083.518409729004
104.23958333333333	-45083518409.729004	-1531645.4952779042	-247151.88673802535	-7236838.041694192	-6935695.977999249	-12340274.25088496	0.310972317109109	45083.518409729004
104.24305555555556	-45083518409.729004	-1536494.6606367324	-247934.3656936545	-7262041.8068568995	-6953148.516656659	-12364333.07020845	0.3096353332825113	45083.518409729004
104.24652777777777	-45083518409.729004	-1541270.5620779302	-248705.02251712047	-7286864.779359793	-6970337.37254394	-12388028.395357836	0.3082728435405165	45083.518409729004
104.25	-45083518409.729004	-1546651.4460064203	-249573.30151467235	-7305826.020388817	-6986144.977968014	-12413686.651412526	0.3069522276329036	45083.518409729004
104.25347222222223	-45083518409.729004	-1551952.6496216753	-250428.7230071339	-7324506.482712221	-7001718.503830357	-12438964.95913406	0.3056300538865218	45083.518409729004
104.25694444444444	-45083518409.729004	-1557198.231398653	-251275.16915750984	-7342990.943951774	-7017128.627529761	-12463978.039174102	0.3044058626801077	45083.518409729004
104.26041666666667	-45083518409.729004	-1562391.7136664349	-252113.20834162916	-7361291.816144532	-7032385.696731965	-12488742.6874388	0.3032199953329449	45083.518409729004
104.26388888888889	-45083518409.729004	-1567539.4003676926	-252943.85778660487	-7379431.313220031	-7047508.230743408	-12513288.963705946	0.3020284372230841	45083.518409729004
104.26736111111111	-45083518409.729004	-1572659.3322831667	-253770.02861842004	-7397473.007557179	-7062549.228578246	-12537702.893799148	0.3008970042096501	45083.518409729004
104.27083333333333	-45083518409.729004	-1577758.5750183847	-254592.86096887567	-7415441.797044723	-7077529.447105745	-12562018.169416316	0.2998226549091311	45083.518409729004
104.27430555555556	-45083518409.729004	-1582829.5293658825	-255411.12860222187	-7433310.903479258	-7092426.561876108	-12586198.55442719	0.2988240447074936	45083.518409729004
104.27777777777777	-45083518409.729004	-1587893.4739941815	-256228.2651217884	-7451155.308958145	-7107303.083956368	-12610345.514229037	0.2978634223197594	45083.518409729004
104.28125	-45083518409.729004	-1592967.5098683264	-257047.03000148	-7469035.274123378	-7122209.251432195	-12634540.593219716	0.2969144023653147	45083.518409729004
104.28472222222223	-45083518409.729004	-1598055.640810097	-257868.0693125383	-7486964.907703341	-7137156.826466784	-12658802.883259552	0.2960255102023	45083.518409729004
104.28819444444444	-45083518409.729004	-1603159.6815043483	-258691.6758791107	-7504950.604312258	-7152151.140121449	-12683141.037508382	0.2952043890499063	45083.518409729004
104.29166666666667	-45083518409.729004	-1607011.949029421	-259313.29177520197	-7527747.56998482	-7167195.084869031	-12702808.014399195	0.2944603051213588	45083.518409729004
104.29513888888889	-45083518409.729004	-1610877.43995319	-259937.041446992	-7550622.789144245	-7182290.669872146	-12722542.500691917	0.2937625002938335	45083.518409729004
104.29861111111111	-45083518409.729004	-1614756.1606356266	-260562.9259207488	-7573576.299427591	-7197437.919967863	-12742344.528856086	0.2930925637190094	45083.518409729004
104.30208333333333	-45083518409.729004	-1618648.5541529595	-261191.01669286384	-7596610.722873314	-7212638.565465477	-12762216.360928258	0.2924756570861444	45083.518409729004
104.30555555555556	-45083518409.729004	-1622555.6436725815	-261821.4788653484	-7619732.114385908	-7227896.6020567855	-12782163.220483735	0.2919254337176514	45083.518409729004
104.30902777777777	-45083518409.729004	-1626478.099575932	-262454.42061338905	-7642944.441151593	-7243214.647727491	-12802188.530020094	0.2914589939725132	45083.518409729004
104.3125	-45083518409.729004	-1630415.7684505954	-263089.81718180067	-7666246.795305701	-7258592.1033686595	-12822291.506321108	0.2910484018286765	45083.518409729004
104.31597222222223	-45083518409.729004	-1634367.837559327	-263727.5374243459	-7689634.367228197	-7274025.795064116	-12842468.000120262	0.2906755820385623	45083.518409729004
104.31944444444444	-45083518409.729004	-1638332.724356788	-264367.3259757544	-7713097.791725335	-7289509.542629209	-12862709.932050703	0.290331865147165	45083.518409729004
104.32291666666667	-45083518409.729004	-1642303.08378601	-265007.9976109244	-7736593.602186733	-7305014.662014741	-12882979.803401675	0.2900918900847597	45083.518409729004
104.32638888888889	-45083518409.729004	-1646270.8580601164	-265648.2520960642	-7760074.114205837	-7320509.685805803	-12903236.476763256	0.2899047596539942	45083.518409729004
104.32986111111111	-45083518409.729004	-1650238.6608224846	-266288.5111781736	-7783554.794812903	-7336004.820849741	-12923493.29556592	0.289781018361721	45083.518409729004
104.33333333333333	-45083518409.729004	-1655450.0670588284	-267129.4426390382	-7804152.871186523	-7351513.460049362	-12946670.836243449	0.2897131375048557	45083.518409729004
104.33680555555556	-45083518409.729004	-1660666.405276948	-267971.16994241654	-7824770.441211698	-7367036.776348103	-12969870.311731478	0.2896804269277256	45083.518409729004
104.34027777777777	-45083518409.729004	-1665885.4120875164	-268813.3278595764	-7845398.558845055	-7382568.03411899	-12993081.655687865	0.2896782117204485	45083.518409729004
104.34375	-45083518409.729004	-1671102.5896761843	-269655.1906068388	-7866019.446481233	-7398093.848303026	-13016284.86424604	0.2897048333086093	45083.518409729004
104.34722222222223	-45083518409.729004	-1676311.3941739555	-270495.7022417064	-7886607.239486524	-7413594.74498115	-13039450.8337854	0.2897756664559641	45083.518409729004
104.35069444444444	-45083518409.729004	-1681504.8827028696	-271333.74243614473	-7907134.496144822	-7429050.062822348	-13062548.686107429	0.2898963886332826	45083.518409729004
104.35416666666667	-45083518409.729004	-1686676.4005340706	-272168.2373589067	-7927574.913648973	-7444439.997999381	-13085548.824546324	0.2900695115843079	45083.518409729004
104.35763888888889	-45083518409.729004	-1691819.0823985597	-272998.079205222	-7947901.357032186	-7459744.120137967	-13108420.716066606	0.2902836522277257	45083.518409729004
104.36111111111111	-45083518409.729004	-1696926.365798146	-273822.20902651874	-7968087.888028892	-7474942.899880374	-13131135.174195014	0.2905262569125848	45083.518409729004
104.36458333333333	-45083518409.729004	-1701992.6227193782	-274639.7186660812	-7988112.261923245	-7490019.588804761	-13153667.168545362	0.2907872075992559	45083.518409729004
104.36805555555556	-45083518409.729004	-1707012.8873263942	-275449.8068185771	-8007954.851255459	-7504959.409065535	-13175994.613742324	0.2910677077467614	45083.518409729004
104.37152777777777	-45083518409.729004	-1711982.8445836054	-276251.7771941725	-8027598.600852972	-7519749.519535547	-13198098.318821248	0.291375013147384	45083.518409729004
104.375	-45083518409.729004	-1716181.3599296603	-276929.2648977405	-8038627.909973845	-7536036.443039754	-13233041.45880338	0.2917219614504053	45083.518409729004
104.37847222222223	-45083518409.729004	-1720332.2648518034	-277599.0700101772	-8049532.148673531	-7552138.675702476	-13267588.349737884	0.2921164007153635	45083.518409729004
104.38194444444444	-45083518409.729004	-1724434.149629016	-278260.9650537729	-8060307.613678939	-7568050.748919573	-13301727.258887138	0.2925583140005692	45083.518409729004
104.38541666666667	-45083518409.729004	-1728486.2257076805	-278914.82278464834	-8070952.233495533	-7583769.60372582	-13335451.6233266	0.2930406241494156	45083.518409729004
104.38888888888889	-45083518409.729004	-1732488.1775559024	-279560.5922874296	-8081465.179235356	-7599294.016106676	-13368758.816967225	0.293552823084048	45083.518409729004
104.39236111111111	-45083518409.729004	-1736439.629453891	-280198.21293460496	-8091845.463899583	-7614622.5285661025	-13401645.712791916	0.2940835337968531	45083.518409729004
104.39583333333333	-45083518409.729004	-1740340.1072746762	-280827.6082193226	-8102091.841978199	-7629753.301865926	-13434108.364766495	0.2946249426287877	45083.518409729004
104.39930555555556	-45083518409.729004	-1744189.0189436234	-281448.68260226643	-8112202.75811803	-7644684.039224193	-13466141.845209358	0.2951780048976513	45083.518409729004
104.40277777777777	-45083518409.729004	-1747985.3922629785	-282061.27920607146	-8122175.658399731	-7659410.969281469	-13497738.062774057	0.2957489766804743	45083.518409729004
104.40625	-45083518409.729004	-1751727.827941165	-282665.1722359607	-8132006.86694789	-7673928.663891618	-13528885.37152449	0.2963458934196404	45083.518409729004
104.40972222222223	-45083518409.729004	-1755414.6667010714	-283260.09394494555	-8141692.024916892	-7688230.686369958	-13559569.961733269	0.2969717086018762	45083.518409729004
104.41319444444444	-45083518409.729004	-1759044.1005629	-283845.7525908316	-8151226.38282593	-7702310.023182847	-13589776.786059627	0.2976238173243394	45083.518409729004
104.41666666666667	-45083518409.729004	-1760699.7728508315	-284112.9178918387	-8158812.441175215	-7719692.750674708	-13631256.259005103	0.2982912787804597	45083.518409729004
104.42013888888889	-45083518409.729004	-1762327.2054425897	-284375.5263327815	-8166269.109194966	-7736778.992595957	-13672028.24429016	0.2989614142235163	45083.518409729004
104.42361111111111	-45083518409.729004	-1763925.7907202265	-284633.4798662184	-8173593.602864917	-7753562.369630302	-13712077.519293508	0.2996236736663488	45083.518409729004
104.42708333333333	-45083518409.729004	-1765495.1989501156	-284886.72528513224	-8180784.411391803	-7770039.419939411	-13751395.82321549	0.3002778314690889	45083.518409729004
104.43055555555556	-45083518409.729004	-1767035.3779169598	-285135.2541638731	-8187841.295532459	-7786209.595320443	-13789981.847908976	0.3009360162270109	45083.518409729004
104.43402777777777	-45083518409.729004	-1768546.455953773	-285379.0872107225	-8194764.843290762	-7802074.243128061	-13827838.808494346	0.3016119792020231	45083.518409729004
104.4375	-45083518409.729004	-1770028.757390409	-285618.2767607252	-8201556.540700639	-7817636.76846696	-13864974.830390817	0.3023150113080433	45083.518409729004
104.44097222222223	-45083518409.729004	-1771482.7159239352	-285852.8927968168	-8208218.374901266	-7832901.724676577	-13901400.77898877	0.3030484900798104	45083.518409729004
104.44444444444444	-45083518409.729004	-1772908.7719827937	-286083.00638813264	-8214752.363874029	-7847873.735768354	-13937127.6883194	0.3038060061839068	45083.518409729004
104.44791666666667	-45083518409.729004	-1774307.3205671296	-286308.68127333233	-8221160.317454227	-7862556.948806861	-13972165.454301096	0.3045746758498939	45083.518409729004
104.45138888888889	-45083518409.729004	-1775678.7235318106	-286529.9758426331	-8227443.89361014	-7876955.162867906	-14006523.142465277	0.3053419466246993	45083.518409729004
104.45486111111111	-45083518409.729004	-1777023.354782889	-286746.9504308753	-8233604.8055268945	-7891072.303551434	-14040210.120261136	0.3061043917077559	45083.518409729004
104.45833333333333	-45083518409.729004	-1777955.9025860466	-286897.42973547574	-8248674.591316763	-7924488.631984057	-14119463.271377144	0.3068719313389935	45083.518409729004
104.46180555555556	-45083518409.729004	-1778870.1477057545	-287044.95565251954	-8263448.609406541	-7957249.113628692	-14197160.95763404	0.307663149032618	45083.518409729004
104.46527777777777	-45083518409.729004	-1779766.4877439595	-287189.5923405026	-8277933.284964083	-7989367.995902135	-14273336.969478875	0.3084948011709078	45083.518409729004
104.46875	-45083518409.729004	-1780645.4228990087	-287331.4205132492	-8292136.701094527	-8020863.202595731	-14348033.816577164	0.3093719286587826	45083.518409729004
104.47222222222223	-45083518409.729004	-1781507.521019005	-287470.53180079407	-8306068.034109529	-8051755.081619422	-14421299.757850708	0.3102873696179048	45083.518409729004
104.47569444444444	-45083518409.729004	-1782353.3429799357	-287607.016708126	-8319736.347652738	-8082063.731048734	-14493182.459691709	0.3112200627888822	45083.518409729004
104.47916666666667	-45083518409.729004	-1783183.4374489868	-287740.96377017745	-8333150.508076042	-8111808.811476775	-14563728.550919974	0.3121529393137012	45083.518409729004
104.48263888888889	-45083518409.729004	-1783998.302173799	-287872.4533053175	-8346318.558881644	-8141008.158877808	-14632980.332926149	0.3130889664669158	45083.518409729004
104.48611111111111	-45083518409.729004	-1784798.328430875	-288001.54845134576	-8359246.823019513	-8169675.794006716	-14700971.058585638	0.3140498406340605	45083.518409729004
104.48958333333333	-45083518409.729004	-1785583.7899273855	-288128.29337464634	-8371939.723542714	-8197821.524713191	-14767723.989071354	0.3150577879817866	45083.518409729004
104.49305555555556	-45083518409.729004	-1786354.869527734	-288252.7175828843	-8384400.215503378	-8225451.903644625	-14833254.6652275	0.3161164078137737	45083.518409729004
104.49652777777777	-45083518409.729004	-1787111.690775263	-288374.8410114628	-8396630.295337211	-8252571.357775109	-14897573.586461484	0.3172049456035932	45083.518409729004
104.5	-45083518409.729004	-1789799.4386999027	-288808.5457902116	-8417738.006728442	-8300720.6362071	-15012374.922072874	0.3182934359499773	45083.518409729004
104.50347222222223	-45083518409.729004	-1792436.1803440286	-289234.0200100592	-8438445.150105704	-8347956.169871691	-15124997.634803051	0.3193689624183352	45083.518409729004
104.50694444444444	-45083518409.729004	-1795022.1962943026	-289651.30894748966	-8458753.929002378	-8394282.985298773	-15235453.709304	0.3204488157356458	45083.518409729004
104.51041666666667	-45083518409.729004	-1797557.959480327	-290060.4889161436	-8478668.05748014	-8439709.554718541	-15343763.345740167	0.3215656168637077	45083.518409729004
104.51388888888889	-45083518409.729004	-1800044.1051683505	-290461.6624248928	-8498192.524480289	-8484247.258517964	-15449953.678134456	0.3227371935696517	45083.518409729004
104.51736111111111	-45083518409.729004	-1802481.274913645	-290854.932997429	-8517332.36833377	-8527907.589747855	-15554052.109131854	0.3239419527436208	45083.518409729004
104.52083333333333	-45083518409.729004	-1804870.188016712	-291240.4167026966	-8536093.23792872	-8570703.434214858	-15656089.362096475	0.3251482379410292	45083.518409729004
104.52430555555556	-45083518409.729004	-1807211.641216176	-291618.2421053373	-8554481.390298698	-8612649.064979915	-15756099.467994362	0.3263622629031798	45083.518409729004
104.52777777777777	-45083518409.729004	-1809506.7355187	-291988.58686779015	-8572505.47198777	-8653764.205870489	-15854129.453942232	0.3276357890369948	45083.518409729004
104.53125	-45083518409.729004	-1811757.358391052	-292351.7555585559	-8590180.305853173	-8694082.669641891	-15950259.938998075	0.3290211355118484	45083.518409729004
104.53472222222223	-45083518409.729004	-1813966.3838169663	-292708.21193410124	-8607528.46217343	-8733655.94186755	-16044613.679157138	0.3305191905162753	45083.518409729004
104.53819444444444	-45083518409.729004	-1816137.3037788216	-293058.5194734007	-8624577.36456053	-8772546.579169765	-16137339.826889103	0.3320770007471527	45083.518409729004
104.54166666666667	-45083518409.729004	-1820234.7094367216	-293719.69175001635	-8632170.835705966	-8798146.154274438	-16202005.254930744	0.3336521459469362	45083.518409729004
104.54513888888889	-45083518409.729004	-1824269.9981670184	-294370.8406133142	-8639649.18935102	-8823357.638209669	-16265690.351014197	0.3352718605513267	45083.518409729004
104.54861111111111	-45083518409.729004	-1828245.5647776455	-295012.35249821097	-8647016.86364667	-8848195.99314193	-16328432.910098778	0.3369955542165866	45083.518409729004
104.55208333333333	-45083518409.729004	-1832162.2174177505	-295644.3578105914	-8654275.356286272	-8872666.268186813	-16390245.68642822	0.338828177653964	45083.518409729004
104.55555555555556	-45083518409.729004	-1836020.0293954336	-296266.8683797176	-8661424.803127246	-8896768.921355167	-16451129.836954078	0.3406981183433653	45083.518409729004
104.55902777777777	-45083518409.729004	-1839818.4448090976	-296879.79450328613	-8668464.17395118	-8920500.479511572	-16511076.588413984	0.3425455258467283	45083.518409729004
104.5625	-45083518409.729004	-1843555.4929987977	-297482.81818844227	-8675389.816654602	-8943848.630461078	-16570054.839770002	0.3443957214207143	45083.518409729004
104.56597222222223	-45083518409.729004	-1847227.53745034	-298075.352634032	-8682194.991908314	-8966790.654164223	-16628007.199402511	0.3463101538249173	45083.518409729004
104.56944444444444	-45083518409.729004	-1850830.1569275104	-298656.6844133027	-8688871.506105814	-8989298.927832847	-16684863.891176058	0.3482805929228448	45083.518409729004
104.57291666666667	-45083518409.729004	-1854359.710024597	-299226.22593578714	-8695412.610852752	-9011350.700866494	-16740567.44627286	0.3502380351780674	45083.518409729004
104.57638888888889	-45083518409.729004	-1857814.265025638	-299783.6654927733	-8701814.726218153	-9032933.904382568	-16795087.37827056	0.3521721198351124	45083.518409729004
104.57986111111111	-45083518409.729004	-1861193.2905648	-300328.91734113795	-8708076.867454242	-9054045.218539024	-16848415.301131263	0.3541521311795967	45083.518409729004
104.58333333333333	-45083518409.729004	-1864900.902763844	-300927.191127802	-8723659.160258172	-9072820.130647464	-16885828.20358909	0.3561985918473671	45083.518409729004
104.58680555555556	-45083518409.729004	-1868523.9689795985	-301511.8222671623	-8738886.124565942	-9091166.91184032	-16922387.96649071	0.3582382480865216	45083.518409729004
104.59027777777777	-45083518409.729004	-1872063.3328242751	-302082.9468875534	-8753761.30589737	-9109089.83407062	-16958103.10258767	0.3602491208202084	45083.518409729004
104.59375	-45083518409.729004	-1875520.273421232	-302640.77139297134	-8768290.080131482	-9126595.374668604	-16992986.519302543	0.362306415748626	45083.518409729004
104.59722222222223	-45083518409.729004	-1878895.9554775544	-303185.48372478713	-8782477.34228046	-9143689.431573972	-17027049.96950221	0.3644054124736245	45083.518409729004
104.60069444444444	-45083518409.729004	-1882190.8217119812	-303717.155321706	-8796324.952995477	-9160374.246662335	-17060297.920588344	0.366448807410341	45083.518409729004
